,bheart,bchest,bblood,dheart,dchest,dblood,mlheart,mlchest,mlblood,mheart,mchest,mblood
0,0.514900729787133,0.8698319590179782,0.18069494399642927,6.21483038674606,1.8650374676526538,1.321774425235926,0.5549440238811646,0.9258691382712478,0.1784433653954512,4.610300004747691,2.9941147404223516,0.6232307594018408
1,0.512642449794495,0.8684771661454777,0.1747464275868466,0.849810846069478,2.210283182047481,0.22059126673192794,0.5353421272611502,1.0075884642128863,0.16295066649395892,0.543929231027236,0.9494500663279275,0.16705078421854833
2,0.5188738439786865,1.0028531475074294,0.20304361030890378,2.5590554730202753,14.491275890980095,4.39135472089117,0.6149649793497964,0.9233665799394662,0.1742369074365739,0.6163498876832212,0.9318727623392259,0.16544182744608693
3,0.5220884269069632,0.9344845685592335,0.1681641300855066,0.5518233287371574,1.3420327998778543,0.26198011573497115,0.5442452515210611,0.912902097399139,0.18006048358931953,2.070352632202206,3.9140790251517066,0.2044917976437212
4,0.5425344620439099,0.9354352781298626,0.17657747552109224,0.6748577599816197,2.1091392109311924,0.29164651158903815,0.5214228752898916,0.9506942341626997,0.19065163994266163,0.5617606008650461,0.9252839630004411,0.18102810933101987
5,0.5028245072182993,0.8953949507546929,0.1682231810260994,14.334294862009939,22.388900539496685,30.27322662770911,0.6323000794580352,1.179385250730339,0.21095222521727972,0.5861045086731436,0.8910783354803838,0.16835561442645897
6,0.5593978014403688,0.9322003097029246,0.20730877496007885,1.145614273755258,2.2206339672875246,0.46282811020358017,0.7548144340530203,1.0023625338776696,0.20123732861114937,0.5651770514023438,1.0223552404454974,0.22303778251843917
7,0.5735252276789587,0.9092617997771938,0.17323096844365668,2.604852959581388,8.767666067776807,1.2135587682196645,0.5350220960272449,0.8880177893283148,0.16606263969695428,0.543511006553175,0.985315811024627,0.24119815837578604
8,0.5383784025174144,0.9557989728528072,0.19052330674887116,0.6491694849177041,2.1688437269371454,0.20514816014456086,0.540445601920347,0.9476493734946312,0.17592919605190083,0.8785663720752902,0.9909831470118605,0.3505935374648449
9,0.48572886464762977,0.9848596093652733,0.18137116674269868,0.7789198382296321,1.3382953437590372,0.2527450706109625,0.5235885202410807,0.9176636647067973,0.17400237270087565,0.6028457106369672,0.9516448823330678,0.16265201158155038
10,0.5346442705864929,0.9321595970287395,0.2005240740382019,0.5669516025883,1.040167414660217,0.21656212919697432,0.5422206022997412,0.9411688902617413,0.17751836976373409,0.5892353094993266,0.9197073880075249,0.18397230889590152
11,0.5273028190607488,0.9850050140662195,0.1948066645040782,0.7189360808295986,1.3620500780324765,0.24609382950872102,0.6489265047005516,0.9219938539203931,0.20455182367301242,0.5420269703854136,0.8724339817510001,0.17278613283757646
12,0.5780468778855677,1.019376001209747,0.17846633655254657,0.7150489859518226,1.1498735671305849,0.19982541879350554,9.316437164075948,1.1954572441476217,0.777802874050695,0.6005201653804985,0.8964314889623374,0.17648550743162925
13,0.530159067665218,0.9140080451097218,0.17842610510891385,1.6405701824307342,6.656999564403352,0.34036045020414063,0.5018258402720976,0.8623507135417018,0.15722325387903857,0.5172869207840283,0.9888463156482435,0.1777487599088812
14,0.5267906307876602,0.8832983554474378,0.16439128640199765,0.6544114804645649,1.2966467888950726,0.6682029642666117,0.5464570539612126,0.8891485297452916,0.2085760949285714,0.5381573499432883,1.041966211570096,0.17011148125356862
15,0.5304140706910647,0.8754317179058908,0.19194251487899364,0.8381636024363244,1.31620003571324,0.20381585449116627,0.5344807492189447,0.8809687546045143,0.1637805185072013,0.6012092661291908,0.9241352388076991,0.1694778084850768
16,0.5310681288546796,0.987554937995989,0.18904168171456182,13.666982114357715,94.43602679502986,6.903500809051145,0.899604954951453,2.144300903341784,0.4297155665626545,0.605773980925097,0.9873278612375334,0.17246131769302123
17,0.522928456966212,1.0180038435051466,0.24798296227694727,0.7846821232889973,1.2722493366413383,0.19528639093297598,0.5528997910565379,0.9163209188291696,0.1732468911150558,0.5766468955210708,0.9040883485322624,0.18214553911403972
18,0.52757729675822,0.8683569804024643,0.16438695198456052,0.627552482089594,1.2261752439361078,0.30300123376458415,0.5525406566876716,0.9018527730859587,0.18694219453622402,0.5378085002003754,0.9093456002853992,0.16829699206997206
19,0.5284439695675678,0.9248446508482903,0.1669727874916524,0.5824085898400633,1.0052036078092466,0.2098995789802977,0.6177026241173662,0.9789265045676045,0.24370269148288753,0.577869509219666,0.9945226114023804,0.17505184344139785
20,0.5301304311858005,0.8940348349963255,0.16581060032985753,2.158986567308137,3.982167747214631,1.0566265316988488,0.49641715247689194,0.9641989615162087,0.1848036483172867,0.5029408028517605,0.9786383040296353,0.17764790259555177
21,0.5799542298318637,0.994290344970775,0.22094251815308244,1.9536900750686923,3.850139688007336,0.31897470912593845,14.998967939537282,11.3367222550647,5.217207349889105,0.6837278086723336,1.4583856557866253,0.36649057069068364
22,0.5664226085382993,0.9778688409391987,0.226288964723614,14.834321082980729,25.967665340876803,6.480519832327215,0.5882111714800708,1.1988083068461968,0.6602368476063712,0.6616525424082771,1.0240081953878961,0.19147098194266193
23,0.5339075967929365,0.9711388349153554,0.23290441530420608,1.761519804281875,1.5758660380113847,0.5110030811908474,0.5866191785402937,0.9244166600517316,0.1786492070423931,0.670058514402549,0.9622291895271848,0.2076289250748928
24,0.5283487658105718,0.94119418760025,0.20100456882120654,8.028395856101842,9.553385719355541,19.395624976554377,0.6651877749236752,0.961165283747889,0.2018322207306102,0.6125212736448674,1.1174635725873476,0.17000975664514467
25,0.5469862022915861,1.0923666866205464,0.24604439994373034,1.3617504992143403,1.7287505847816607,0.28016841916844054,0.5465062637803298,0.919149255604462,0.17313013957088505,0.7026335798046145,0.9683718754941724,0.18506393244651195
26,0.5114727708844212,1.0344669410093306,0.19959452841434958,0.7583943395245162,1.1676942338254097,0.25618989950712073,0.5638413577326301,0.9953442799198332,0.16601805088742924,0.7076308835164825,1.8604206270944335,0.7615139242055448
27,0.512790341042038,1.026413163936967,0.22209487794626356,0.659277155829823,1.0973640679079784,0.19908325937193921,0.5725758789956961,0.9569444668093005,0.18630538045196382,0.5349151204749572,0.9045318238773201,0.1828144709977075
28,0.5019244105036511,1.0012984424628069,0.20417584445035616,4.55660806838266,2.679972410989062,1.6339037731733528,0.6906615601833184,1.9660968517492614,0.22098105672685073,0.8127083749992776,1.4215257725416452,0.22228461416432807
29,0.5582524149748104,0.9510934779724053,0.17183099066971172,3.643523512226878,3.5733108833813145,2.3702921807501527,0.5664085372580067,1.1773206502570657,0.19426017277125765,0.6084848506492768,0.8875703290097481,0.18713510292475724
30,0.5237629947189159,0.9504120532357426,0.1773341258661719,189.36750051641513,362.3856301471954,17.68757652022105,0.6204550422191492,1.227633045510602,0.18269797301817786,0.9224906199786821,1.422125744642373,0.7679833304748327
31,0.5556374943262478,0.9133299353789011,0.18955553351716778,2.247381695387811,5.158317784550453,1.4066971205108798,19.6716296644531,3.1943578594980924,1.4013676510209374,0.7135164901991764,0.9658318120942391,0.21481374786448304
