,heart,chest,blood
0,0.5909768486502052,0.9681008286500342,0.38997729565292993
1,0.40763474406074557,0.9490179255676274,0.28581271737903663
2,0.4941123933759795,1.0468299259777847,0.2903026566312625
3,0.493569921177705,1.0885726660645814,0.4090650923194596
4,0.6447896787446619,1.0738587078675361,0.39630888827502764
5,0.42857722585210134,0.9339266781287114,0.2928025216493751
6,0.60845420280545,1.0972655818002137,0.26081801315813
7,0.6745642709877194,1.1089516501555057,0.4927383975439102
8,0.5541468621944261,1.1186582552069335,0.4179103426393631
9,0.641569411192873,1.0901732602901069,0.5132889393055342
10,0.5626964412658704,1.0957962629506786,0.5528327978854517
11,0.5330690891753856,1.0756608426861634,0.28217343860417565
12,0.65065660195489,1.107163292494416,0.5194535793847477
13,0.538099181413589,1.112149774957967,0.5718905214899476
14,0.4987494675733588,1.0699523324952878,0.3285357300235921
15,0.470575436323873,1.0394380191462014,0.2738202627524235
16,0.5008218015264577,1.0971612477202297,0.31738589688655816
17,0.5208319453084078,1.0157112964534023,0.484502216071648
18,0.5405655881516839,0.8904415113037405,0.40675417897746463
19,0.5181601832791533,1.0568026687280585,0.334135272714995
20,0.5639216593039748,1.000719091319896,0.3465395919967886
21,0.501309870444074,1.0567133997575728,0.36496326977071947
22,0.6146645616718088,1.0377318941263904,0.4569445374813225
23,0.591619111573814,1.0623676060936158,0.5021369998987669
24,0.6043530217316302,1.1250928445109787,0.5430051548503648
25,0.6205591661739281,1.0898685601655462,0.4228006133830941
26,0.6234776643413664,1.1087474496443284,0.40939771273754
27,0.4645527616577734,1.0674476562280348,0.3135700964466787
28,0.4939748337187421,1.0715753634358884,0.39533912626209294
29,0.49124288564423435,0.9553652340529686,0.24858010663924973
30,0.3853699277276837,0.8896587714984149,0.11214337109541117
31,0.5595391778537016,1.1074350247159392,0.5058150076909234
32,0.5313502912816105,0.9752188279972919,0.4451506020210964
33,0.4716922934209807,1.0806798070381842,0.2849889065353189
34,0.48741215134349464,1.0801943105524126,0.3245324394228224
35,0.66565047740837,1.064021101220256,0.6059089741444642
36,0.44080709479918057,1.046745078600321,0.22628700041449748
37,0.5649378664888057,1.0924794537857454,0.4101446339255824
38,0.6420178123171324,1.1178003915020267,0.4402328488730082
39,0.5657342627877304,1.0866683272586886,0.5498298524122986
40,0.5646074118914908,1.1108922266590313,0.4450225910365614
41,0.5966754691482008,1.0877008957625682,0.3755941042065154
42,0.49530897413650404,1.0433824178418603,0.2713267561550919
43,0.4610189733876056,1.007147685268759,0.33925869017012883
44,0.6038773624816821,1.1295793055476164,0.5020192306070096
45,0.4910654789518261,1.058425773110104,0.3472929031659414
46,0.670167564224388,1.1238078367420357,0.4810104132665369
47,0.5761887325073005,1.076853697433275,0.3490299060404273
48,0.5643516536668647,1.1262227982869022,0.5409368743112414
49,0.4840509648774666,1.0219219300137512,0.3256974426416498
50,0.5245077023675673,1.0259847858070366,0.20676328612108047
51,0.6310548727702195,1.0647420246974308,0.39445736968146083
52,0.5584823263776065,1.0529196718789398,0.43274787793503633
53,0.5127499566513173,1.0810595435968537,0.3894942594551361
54,0.5560612996958608,0.9463058957000943,0.45923624875172475
55,0.4685553320317659,1.0906342621695255,0.35130443785877935
56,0.637286042655112,1.0495755469842185,0.5225260956229613
57,0.6141655450471385,1.121267867605845,0.4656656391864817
58,0.5307643223682172,1.0038282169932038,0.26782325025122616
59,0.45487398198942197,0.9608191837466356,0.2393699998597985
60,0.5700961875580238,1.106308228323055,0.45932095340987583
61,0.6208254914316764,1.081124348194756,0.45843703871176533
62,0.538043968242915,1.0942746901714884,0.45100976407637705
63,0.4247486613928131,0.9633281553081213,0.11268728711949783
64,0.46230955066904156,0.9918056509934218,0.31950691240564805
65,0.4146578677773555,0.9775367826613304,0.24546751728314206
66,0.6450112098644601,1.0130544926207514,0.44760491737110586
67,0.5523772492939162,1.0717670010010492,0.31219329556131287
68,0.5619552726753217,1.060981360810099,0.5145276391513639
69,0.473700735287989,1.097464474453056,0.4784824381213287
70,0.6307950342003563,1.1152951514190577,0.42013718514049375
71,0.5531233551634688,1.1180829163379506,0.3377587361747492
72,0.5425099434213156,1.0506925140777301,0.3695435290867458
73,0.5573294125576437,1.0838315441100548,0.4416532261569935
74,0.42926185897411023,1.0104050478924091,0.16646877658237458
75,0.5656059390035517,1.0743888309086727,0.44483951795404614
76,0.5039292120862638,0.9680891430996655,0.28997805954911826
77,0.46762517817416294,1.0764914267693706,0.47496648782891193
78,0.4875707468444407,1.1121687781620122,0.4101745240194756
79,0.5940507812546232,1.1457991163425187,0.3565705621998114
80,0.5560961880020023,1.097735217245596,0.3411753275719958
81,0.6022422074951708,1.0857040421285602,0.35055977559506174
82,0.6174764508294077,1.24547200983178,0.4768621787985643
83,0.45678749623807896,1.119881068662509,0.32016259578142153
84,0.45494873058428265,1.0612017139131293,0.322239087686097
85,0.5473720462011534,1.0760467240486835,0.4659760880518154
86,0.5401413633841822,1.091898009735797,0.4077280956852735
87,0.5256984612336777,1.120603549874648,0.42362057782483586
88,0.5343643753930941,0.9639207589291738,0.2163925039018793
89,0.4323787413345366,0.8580525885719008,0.15334037191950325
90,0.45348373081562104,1.1359129891087012,0.3652113661759161
91,0.44619926421830547,0.9167288177644352,0.30370749217746934
92,0.4550083743495149,1.1626618687233943,0.2861106622924735
93,0.4811148219438711,1.044214259057707,0.2476125667488714
94,0.6317559749139185,1.0618976923869605,0.39041517520332847
95,0.4362453860583696,0.960293986790585,0.2644146398206555
96,0.592372835119882,1.0580650477543443,0.41596741631497824
97,0.47441044366946034,1.0090462073699424,0.1970685322750539
98,0.47468874976017006,0.883583906814256,0.35087667830476815
99,0.4566672894717139,0.9377888945038856,0.2515651574306769
