,heart,chest,blood
0,0.5264131797228303,0.9155111667397746,0.1530624320577706
1,0.3748805302722265,0.8738905916532071,0.10745137026989486
2,0.3746387766844679,0.8243658935895626,0.10970381194952715
3,0.4381030420940866,0.8287021291790216,0.1559997339005553
4,0.38581895591221405,0.8728504679748724,0.11007050561204994
5,0.4693990852046168,0.8621346885246028,0.14294576376776663
6,0.5459055388098712,0.8638629289617451,0.11218039134596705
7,0.45039983000656414,0.8024945181783927,0.1055486502952733
8,0.444922738939014,0.8739208825496229,0.13042998242873174
9,0.524131267524206,0.871150569602338,0.13963035333997792
10,1.358235193205942,7.136803179648843,0.28475272123894807
11,0.5327223685950966,0.893160504320077,0.3584635576526171
12,0.5417126611113905,1.1286647011667115,0.11708023968625968
13,1.5735433327975663,16.02710120000413,5.8018209463146455
14,0.43963022201962215,0.8428533805672735,0.10674287666293694
15,0.4279697602169893,0.9686604732072067,0.11773638648807681
16,0.4094967212703983,0.8606608255782702,0.11779190091991062
17,0.46541443676656286,0.8452931013752024,0.1833929422511916
18,0.4188523383543797,0.8927618702943799,0.12425544136704221
19,0.4342413715157211,0.9084325325964323,0.13060144799981332
20,0.49031811254786684,0.9113799206414418,0.13500754792071912
21,0.4053052766495354,0.9035304335846148,0.1543021439905948
22,0.4248831668270155,0.9800537915745376,0.16003920972262523
23,0.43332622280916705,0.8426500949165486,0.11989870569343962
24,0.3962441835593772,0.8426602438701218,0.10718829961761894
25,0.5025213844311546,0.8151037163048146,0.11627456739578532
26,0.5073669555909467,0.8686140096227897,0.1112703639070213
27,0.49611700126581404,0.832240299605475,0.12169498387028505
28,0.41987736941917697,0.8558224868524763,0.14036444549108198
29,0.45073455320221456,0.865994432656992,0.10963402119669347
30,0.4482184090490021,0.818183701185681,0.15184048688854035
31,0.39777229819151366,0.9240507434357722,0.11318640052834217
32,0.4389695440566871,0.8400305392477148,0.11534964777412915
33,0.4451482763139046,0.8070613264374549,0.12435096288109311
34,0.4043382487500507,0.8885173967637126,0.1326074191380343
35,0.4084586417950148,0.9090534132940354,0.14413742724590944
36,0.36936671715784203,0.8373956265098403,0.1112564988869091
37,0.6522426203290274,0.9247013560670256,0.1392647375250738
38,0.4645593658830487,0.8793768531978413,0.11230301354532263
39,0.41274238680905845,0.9682291000503016,0.11292689521733926
40,0.4347765659795459,0.890805764755858,0.1542811607246313
41,0.3812397032463576,0.8522561655634768,0.11788914703585135
42,0.5239802434269555,0.8992704524300185,0.12879586119827127
43,0.3960033410097369,0.8719380793199508,0.11358800634445947
44,0.3700423913807575,0.8399366842969754,0.10870814550874343
45,0.4673671411184871,0.819171196891568,0.14290467755829273
46,0.6242302418334086,0.8700508298902749,0.13988046712692626
47,0.48643370995996404,0.8690767269429277,0.10841818311904411
48,0.5281390652273713,0.804903967226653,0.12534980970903042
49,0.4782211160906263,0.8298913506630674,0.11298346472012206
50,0.516256024023234,0.9158572723098638,0.12287212711671236
51,0.5300720303611473,0.8261812683725913,0.11097612639801283
52,0.39968896255458414,0.8049723442958711,0.11591129125735804
53,0.37504799306411185,0.8882979295407658,0.11246536621406114
54,0.4269845545096399,0.8171887165345865,0.12812374533376092
55,0.3875860056249271,0.8486413544943711,0.12217075324517734
56,0.3783386886485034,0.8289054303721483,0.12009133769296498
57,0.3936856718389808,0.8412266970965594,0.11491569266057292
58,0.5575063394553952,0.8024895139348116,0.11532389214738663
59,0.5053684738396196,0.8344067844857272,0.11343442163309883
60,0.4620858541668999,0.8860417759930975,0.1465499375902149
61,0.4896046349437387,0.8620791091560769,0.11309429299000573
62,0.5079001806791505,0.783762945049162,0.11402299829591114
63,0.5363825906616911,0.8172987239341325,0.12418080493958218
64,0.37790885177970224,0.9113090929503672,0.12474983453809597
65,0.4049553857758415,0.944821879057611,0.19498869829971655
66,0.5003506785422677,0.920128843185106,0.11280163747922342
67,0.3824615646397804,0.8981593139849686,0.1441385747429524
68,0.4272789538285362,0.8824948167166708,0.12824896937832067
69,0.38623624843705295,0.8312423296423006,0.1305926840902277
70,0.5980372894144542,0.9263613369028035,0.1729742107279041
71,0.3961446367766888,0.8563046938689862,0.10889350820535752
72,0.4748297255552219,0.8169078126049126,0.125613236557014
73,0.4371801363209828,0.7979442969660262,0.12907577178222496
74,0.525942817571093,0.826077450727942,0.12021346788062326
75,0.47496276053132225,0.875468847658867,0.15337582809244163
76,0.4218988040184616,0.9158333822676727,0.3872382013585202
77,0.40963236913371487,0.850465698029418,0.17340815833688542
78,0.39811993869372997,0.8822513999982574,0.11860580095988935
79,0.454518007213103,0.8862884297426331,0.10747860842444706
80,0.5121351930847239,0.8289080370460974,0.1625507833129004
81,0.41823820014600316,0.8631721736820396,0.13222646548580197
82,0.452990803998245,1.0519396678016344,0.18543357177697117
83,0.4302148946206253,1.0066384070652523,0.11778379176545864
84,0.38824119226525255,0.8210757411927072,0.14357706742086526
85,0.46529808120021543,0.8773743470342831,0.18497730542457944
86,0.4771715228983703,0.9158215610283489,0.12145552263674073
87,0.5677561966056026,0.8447892521297491,0.24838684621119847
88,0.36342620951002447,0.8761387745862537,0.12110880731158079
89,0.48728832931702154,0.8762975721057112,0.11093346598699887
90,0.39046899437989036,0.876739986867615,0.11189718498944427
91,0.41161890559186326,0.8219875674150323,0.13439959438674964
92,0.4780831695499388,0.9076497886758924,0.1907359901322773
93,0.9578681516035155,0.9541175786211449,1.5020648064675943
94,0.5849983291700783,0.8778601241788627,0.1133654333899921
95,2.6802896755368097,9.009748443143952,1.2393293551556075
96,0.5270912719065985,0.9259927348618318,0.14919125806996306
97,0.39165383695671546,0.8922809206119722,0.1264753465075438
98,0.48325519637516584,0.8249585211166769,0.14142270629053616
99,0.36169764844352514,0.8142752591820458,0.1198129209316814
