,heart,chest,blood
0,0.3810848924689595,0.8672113215704438,0.14944183400904001
1,0.3522416744948364,1.0204574874130241,0.12022526425781124
2,0.35219908347534024,0.8546769032946192,0.1284339766697913
3,0.38762722415373363,0.950517619945923,0.15113353835250995
4,0.5000692357122718,1.9434118609878204,0.2845304156952251
5,0.3732013872435142,0.964554658908521,0.1459641328452249
6,0.3658314438596816,1.0493396203326357,0.19151407561312217
7,0.37048414309753874,1.0030239313381506,0.1280099693335059
8,0.3893732947211648,1.0207796666752704,0.15286000396842161
9,0.4160872431838761,1.5294341586978064,0.1630240074480033
10,0.3873077650026763,0.9177050860622823,0.14139507405963392
11,0.40393301316513797,0.9825128752408987,0.1703600237933982
12,0.4651677867205768,1.0821991766909382,0.4786233391374139
13,0.36894213405882026,0.9683389316815564,0.13440844589792164
14,0.36994935112744415,0.9524322744004895,0.14127966011947155
15,0.3735140952505197,0.9307910642303483,0.12883419676569857
16,0.3797577062253457,1.0970484651347923,0.1352042957153063
17,0.4579251348853903,1.3413261658512645,0.232872899202343
18,0.4003349674572219,0.8736293980912425,0.172388844663422
19,0.3909447011386936,1.0807728978742854,0.18848669007063262
20,0.37975949680341226,0.8950973604799275,0.14645495710750708
21,0.37937723423535674,0.9575519299180771,0.12458188220466081
22,0.3996893155125752,0.9188191022733186,0.15602092319781025
23,0.3871850879153931,0.9393504300635931,0.15666887854635034
24,0.35549704686942574,0.8689464044148119,0.12026054642947413
25,0.3656888408448115,0.9663464818426482,0.12489601803704442
26,0.3759300658058841,1.1320260898988999,0.14171824753745718
27,0.35886169846639215,0.8511997691375619,0.1405380948117506
28,0.4490117170838246,1.1096147557033413,0.26269186515481524
29,0.41621902573237946,1.4865609098378048,0.2827106974994135
30,0.3839761345889272,1.1365442392474647,0.13738174512904788
31,0.3673042477181387,0.9254471531951056,0.12126826459495299
32,0.391982093859505,1.036855570591197,0.13566977966263494
33,1.6599295825204383,13.901500903156862,0.6546104959907721
34,0.36073163174532774,0.890053941031705,0.13087585955307254
35,0.3709623019464955,0.9693226061504195,0.1435692905924893
36,0.3559311944686247,0.8870858515345662,0.11502128607226075
37,0.35651101334476337,0.8861981503636464,0.12980844096875208
38,0.3690176950600815,0.9706243365902415,0.12267201714544411
39,0.3598131174763868,0.9514588154069699,0.1301073820605789
40,0.3796531781842681,0.9851572040070318,0.13638812302764713
41,0.39837288324791137,1.1540280975466155,0.14961072158533895
42,0.3724937231785817,0.8556544755750972,0.14133185985364002
43,0.35933082099168606,0.8648544197311765,0.12296214565959251
44,0.3790182774282153,0.9155931643806657,0.12151617600370238
45,0.37676372507838246,0.9025804584563026,0.1332233482460364
46,0.39197358061468524,0.865838470739157,0.16916581919339718
47,0.3903521284725982,0.8393982789376485,0.15228897331541175
48,0.3734708315562478,0.9944881038070457,0.14728653019370086
49,0.36699485393762155,1.0249818795548653,0.12152707572646662
50,0.36334070091594256,0.8808278354894318,0.13542471358707334
51,0.36797496455934636,0.8802111836922433,0.13130821509611726
52,0.4313726770031467,1.5181835555873033,0.3750136132425578
53,0.38232962699900164,0.9792191000656852,0.13423368341253086
54,0.3660672755414165,0.8703460612831159,0.12462499301301487
55,0.372708205710004,1.0094637036173264,0.1255408380491855
56,0.3750606781169343,1.0235984333073909,0.1408942454845755
57,0.36762603844973063,0.8580832563029666,0.13213599827553646
58,0.3961966191337457,0.9368513281781367,0.12668424076077725
59,0.42273030600303846,1.2498226518154119,0.1419487320346249
60,0.38013685234656464,0.9486162081095472,0.13454401407923772
61,0.36182717166861356,0.9427059931008142,0.1360982821080533
