,bucket,ring,lattice
0,0.6753777823627799,0.000728988619478897,0.09596124326356716
1,0.34825175651359985,0.0007359158004657921,0.0007635937308337606
2,0.4045905690048801,0.000735679525090882,0.04793676201529726
3,0.500266476525698,0.0007373039481023055,0.06857718413437318
4,0.5964299276717792,0.0008266171615525956,0.09960843898607365
5,0.29116275508535366,0.0007355860278292956,0.04350916836847864
6,0.5747331293599457,0.0007505558094309192,0.12045498257201954
7,0.7179806627890287,0.0007690475010147262,0.02929198445858203
8,0.6100247497277836,0.0007333667574759528,0.0632131219825158
9,0.6457247548135238,0.0007384055548737231,0.0866613212194226
10,0.7114749777540892,0.0007317329341889699,0.03986709960969618
11,0.4213292924080213,0.0007488280103093912,0.1032077174272973
12,0.6932787658340825,0.0007340023904713426,0.14717598507758406
13,0.5443421476265082,0.000739958058969668,0.08198023560552845
14,0.4379879931555343,0.0007348327020827082,0.08323569083952838
15,0.39073325288266536,0.0007335211669282481,0.04394340041881521
16,0.34709861561991956,0.0007333881759555198,0.03743313629766206
17,0.501962924697061,0.0007329202079724721,0.12413262005864105
18,0.602875246120222,0.0007380511730569996,0.08706521122022294
19,0.45008652381809,0.0007326409619213694,0.13043008868478692
20,0.44097244686713155,0.000730287512898246,0.08601349843833568
21,0.5197571523753958,0.00071892049901491,0.04145071319286386
22,0.6788256524065179,0.0007330862265259917,0.12270776816635133
23,0.7922876920357663,0.0007447915516843908,0.11600787591884755
24,0.5586546986320005,0.0007322880857939842,0.0712650539643731
25,0.6436940103237513,0.0007772990353515738,0.0316060369203531
26,0.6582629986458334,0.0007307559404761156,0.006572881813069631
27,0.3101138061457608,0.000783448375621305,0.03338572586011581
28,0.4635852446854687,0.00073509590337483,0.1657716908109192
29,0.4287699321753818,0.0007298157881192907,0.007571738210624023
30,0.046733814354287084,0.0007337206481855858,0.1302829771137275
31,0.5842951735459885,0.000735506189382869,0.08677046512105989
32,0.5004579435609882,0.0007442523938653436,0.08671640555382812
33,0.4020174403940099,0.0007866001781499658,0.02229222500225054
34,0.5193483093748988,0.00073311191803523,0.011973431627422985
35,0.7190053315653395,0.000746818669759146,0.0183733563813578
36,0.19540109594511726,0.0007312669353794296,0.02758222650220231
37,0.6329049829837843,0.0007405073967733043,0.007319147195349612
38,0.5524728648453165,0.0007407663557813479,0.02075247681413626
39,0.7080538483442338,0.0007459074078838777,0.012246395806815738
40,0.557008470222308,0.0007316542668601874,0.0561216814772297
41,0.5128007166676145,0.0007335902075994869,0.009636873522955874
42,0.3705847217483252,0.0007512085609134089,0.025365836250050764
43,0.41246450472463675,0.0007409732336474499,0.0044896284747810425
44,0.7255740096268704,0.0007411217807358367,0.04962932100865403
45,0.46347431240989423,0.0007275423736262956,0.04341879239028151
46,0.6558039646702865,0.00075100137817642,0.0506991950530863
47,0.5766854142021919,0.000735938859761236,0.08738772276109989
48,0.6566842391855545,0.0007439040596680108,0.06404893548414052
49,0.5398342829657556,0.0007676381279470413,0.02673271912109803
