,bucket,delayline,maglattice
0,0.0043470085288524,0.0079700016115587,0.606543469154862
1,0.0227512001056754,0.0067866992403244,0.6897524570251122
2,0.0028938078417404,0.0042779995252554,0.0624827645026308
3,0.0036938234252312,0.0155625050841133,0.0728325215273501
4,0.0085086780180918,0.0075116977966532,0.1206943005974352
5,0.0035917328768905,0.0065930839679147,0.1109780502804945
6,0.0032380534589696,0.0152160575320094,0.2246808459465298
7,0.0034865705992524,0.0066573023986732,0.2303566913419427
8,0.009913741376442,0.0151978505794525,0.1671707462072745
9,0.0039247088921851,0.0214740374286099,0.1292503484638057
10,0.0032865900581518,0.007368076188378,1.0
11,0.0079965273029652,0.0067852049699554,0.2141412356534815
12,0.0050475371672604,0.0185541204940386,0.5106646057145565
13,0.0068679851931896,0.0027746871932255,0.0663579399455146
14,0.0060394337388422,0.0344980705878068,0.231839212940012
15,0.0073369432668203,0.0051685160369454,0.0482058849207228
16,0.012979301858847,0.0117132536275377,0.1145822789745319
17,0.0055545357855594,0.0097119584545594,0.5850484220495917
18,0.0063049690937809,0.0318245792940747,0.7597567426138399
19,0.0083234701079568,0.0031939899812061,0.1204508868564728
20,0.0032824485215855,0.0076779871119664,0.0509538301220717
21,0.0124471102033818,0.005779742703515,0.0743967418610639
22,0.0041889527420932,0.0059086226283716,1.0
23,0.0026373211125344,0.011081429065596,0.0517532633000966
24,0.0079892649426896,0.0077700576545781,0.1973887234749644
25,0.0085648283841138,0.0116582351427603,0.0695241303296812
26,0.0122337866893152,0.0217996885804191,0.442143835337919
27,0.0113217316669742,0.0058620569700928,0.0875226709181691
28,0.0083115182624294,0.0167757213071129,0.4951938589900204
29,0.0056791242737908,0.0239715660874624,0.2810192255048876
30,0.0079332900494081,0.0062709738109775,0.1147374519353007
31,0.0039167926457293,0.0079615888655875,1.0
32,0.0064824250546891,0.0116856213010096,0.2100633830022991
33,0.0039498149584985,0.0057097755192411,0.1006817381644293
34,0.0039479746780935,0.0125693150800221,1.0
35,0.0068326468636751,0.0064891356107589,0.1115368361375943
36,0.0035339947112204,0.0151996784402065,0.1383992443432491
37,0.0070366429488187,0.0242976500561537,0.1172459854891074
38,0.0226583597798985,0.0086479086007581,0.0977522877937625
39,0.0088057809822782,0.0275237179659937,0.1271934056560223
40,0.0205113359472763,0.0206226018003283,0.0248484565004487
41,0.0055574087188951,0.0049250767201325,0.3347867257981285
42,0.0062877779108395,0.0120874756151758,0.1044991694497837
43,0.0127347968663818,0.0082377430187441,0.7097840315803526
44,0.0039434285397253,0.0068130378977827,0.0681685485208902
45,0.0028106419474343,0.0112960935927629,0.0506669124049868
46,0.0154044407539902,0.0059046384750301,0.0468377506229877
47,0.0037317446607361,0.0083970280199133,0.1131197767571694
48,0.0034740977342683,0.0086621807596444,0.0316980509752061
49,0.007817094053532,0.0066381895401314,0.2161607123357984
