,bucket,ring,lattice
0,0.2404608676637293,0.0008990483126565506,0.04081438600701024
1,0.2911563935581831,0.0008602078375295907,0.02569362301678906
2,0.3120554630737594,0.0010389289993449474,0.044620344156869336
3,0.2812446844950538,0.0010862596717070544,0.02044223643216512
4,0.2968495789571195,0.0011982094980997355,0.026469601687866717
5,0.3704749803411723,0.0010589054911247593,0.02942293780549173
6,0.3379989605563284,0.0011645213000087732,0.09199706213712308
7,0.27042223630260565,0.0010162885596199016,0.015851959624950042
8,0.3145431154696046,0.0010984809024716178,0.021575221287006223
9,0.2677428974806492,0.0010715002121927796,0.03485934706378913
10,0.26450236349893513,0.0011870347485509992,0.0845860750348401
11,0.2704505870053206,0.0009409881650701244,0.09658741729855042
12,0.26876967039199784,0.0009328418289315553,0.1064754738005046
13,0.23901782252692452,0.0010741674535744393,0.0742220540398127
14,0.24753495715015583,0.0012662355842318982,0.07341583160883948
15,0.2405497407064416,0.0010125244461986975,0.04511782286035281
16,0.31942905970093505,0.0013495774633239957,0.06744469210021649
17,0.3106503635226353,0.0011309117437175553,0.024412394869539448
18,0.2561045781513436,0.0009800201846202367,0.08309124130241335
19,0.2583995462340872,0.0011939782301210948,0.07846951305887064
20,0.20921058986357421,0.0014283095025794403,0.012834053425152796
21,0.32415843010703793,0.0008100186611250847,0.0402461287473605
22,0.30675534113896075,0.0007810973786720944,0.05589723526163506
23,0.2750803684598794,0.0009696691131425197,0.051340110303712064
24,0.33256109259195776,0.000742577484037915,0.04775591418384422
25,0.29440018973420146,0.001075090157760557,0.03776403539747896
26,0.26959158731401434,0.0014040419899941285,0.05456033922431113
27,0.005189222723139851,0.0010149784523484377,0.016420726605999882
28,0.2453454228318036,0.0014589564704437102,0.04973119604944787
29,0.00368366864467559,0.0008610957099103819,0.032172840069215634
30,0.13817594821156867,0.0008888575658903752,0.05923169857106002
31,0.2418527502141645,0.0014785873564617561,0.07820260320245047
32,0.3000120872576495,0.0011873415873560297,0.042842390635731885
33,0.2938146930756288,0.0010792477568829153,0.033924109118030406
34,0.19910396917368406,0.0010313982789392337,0.03996451886778677
35,0.31107952237565606,0.0008907262764993737,0.05006680213214164
36,0.0054398355045314995,0.0008722590075837149,0.036457667447278005
37,0.24125772393009787,0.0011731961074254095,0.0932836997935736
38,0.2826706652501009,0.0008241607163637361,0.01314615879861198
39,0.2411882051941175,0.0014436533061817052,0.08133915631984354
40,0.1749709558358039,0.001144539395697373,0.05098226767863886
41,0.27828833007788806,0.0008203444831585871,0.037500979318537984
42,0.2922643537042618,0.0009227732974979796,0.03137288599666562
43,0.3213117559771097,0.0012040708183897702,0.06378870218474633
44,0.3093941535082817,0.0009583412466959974,0.0434072008655546
45,0.2868041347624738,0.0008019992048361529,0.04321784297707056
46,0.29410888302100907,0.001315838244248141,0.07260640726890077
47,0.3160120898862216,0.0009967823135975569,0.06224923729260222
48,0.26854822942815987,0.0008202654220388761,0.04106385265793105
49,0.2948546474542502,0.0012993244101090029,0.11778794066464462
