,bucket,delayline,maglattice
0,0.0011108529353194036,0.00030119985041644824,0.006094298201886205
1,0.0023355906535745857,0.00031945897401000194,0.0007977876512770997
2,0.003095851976440421,0.0003139861903857462,0.001220581940812658
3,0.0006025153505630163,0.00086598608178446,0.002250048962224503
4,0.00043364779552474287,0.0006087998482936771,0.004844693795257985
5,0.0004505707384094866,0.0003294811129118534,0.004203735046176232
6,0.0005743228883693086,0.00035518331814124064,0.0014640904529673736
7,0.000950955738416622,0.00048496653015313274,0.0006107640351564509
8,0.004248584383655858,0.0003417911306475893,0.005717780194785941
9,0.0003275687357004288,0.0005018257025068817,0.0010590148161187724
10,0.004037769596821626,0.00030320386290818874,0.02562533897023898
11,0.0010696549734621438,0.0002978466389546545,0.006355739936713986
12,0.00036191746223112903,0.0002969314311096984,0.005904700425457985
13,0.0007308350718334321,0.00029559106913683937,0.0019344523630042392
14,0.00038751114921976756,0.0003035348373952268,0.0010706196119245742
15,0.0005219153396759488,0.0002918098580150388,0.0009679700809212586
16,0.0011620192064878661,0.0003115298328081555,0.0012667176547157737
17,0.003094397823680323,0.0003032151942366714,0.008780247009582354
18,0.006994616856540697,0.00030225848275801934,0.0056365806025134935
19,0.0013922619237236706,0.0003113868375984952,0.0073641235506727454
20,0.00032943197915793847,0.0006482696319233685,0.004049004688942339
21,0.002507519101599136,0.00046655688067483354,0.004080455594653457
22,0.00247936361326434,0.0005445713231888265,0.008300455504402728
23,0.0015142462181338843,0.0009572665202154738,0.004707043890888623
24,0.0006141759328236616,0.0005496978857960155,0.009616127344310842
25,0.0007494373859469242,0.0010358269634724248,0.0033326256096684118
26,0.0005440356543840685,0.0003378386313320277,0.0010978664309334411
27,0.0021826314486308685,0.00030202852706494825,0.0022823674609998832
28,0.0021235439951524195,0.00031297726420703096,0.0016800869159749935
29,0.0013432053936224052,0.00034373871867873936,0.0015630650808581188
30,0.0028161802374395647,0.0004497650760846892,0.0018864667711594083
31,0.0011094798982888992,0.0003112801318340389,0.0020059179041284803
32,0.0016788060490805332,0.00030690347104188765,0.003175209421344232
33,0.0004057217206903871,0.0003355613676900196,0.0008264181466693794
34,0.001317652230378416,0.0002992192070534705,0.0027750271709396485
35,0.0003019073222561915,0.0003798325416388037,0.0009749385791718543
36,0.00035931924208569126,0.0003216612005889887,0.003164011459711595
37,0.0007940804377408599,0.0003084036499884764,0.001786760134290667
38,0.001224396464900514,0.000346208709136545,0.000929367227498288
39,0.0008669701679476908,0.00035946445018273087,0.0010706392291630947
40,0.0008525093041373915,0.0003079422469969637,0.0005328455509698418
41,0.0009974295035146549,0.0003193794534324031,0.004335582000790563
42,0.0010421014022502088,0.0003652307028501203,0.010997938735939483
43,0.0004395294242300078,0.0003446013745134724,0.001311978254734601
44,0.001164108374646943,0.0015063104455172523,0.00432235638802606
45,0.0005147930388159903,0.00036122689355831884,0.004288472235432162
46,0.0006304293040182916,0.0005453085787539685,0.0014576658004200318
47,0.0007716372440165661,0.000483341969748019,0.011779960688812855
48,0.001056832249873802,0.0003202078020854976,0.001310061535796382
49,0.0032713613478236115,0.000957405144282733,0.013025828739812739
