,bucket,delayline,maglattice
0,0.02043544197565651,0.017642489560081107,0.8529854273227381
1,0.026202373786067868,0.024147809199790177,0.472445833412576
2,0.046786802034691224,0.0072853728039748225,0.18361470749296016
3,0.036918478473464904,0.018126491533279644,0.28788542750650115
4,0.013129913060220325,0.004483936664110266,0.6595065590449705
5,0.5160249983273728,0.013353763528412723,0.07849324970970194
6,0.02369379460745175,0.009778322536798317,0.19040549711528795
7,0.12772986783645104,0.011983251185094596,0.038583339119570056
8,0.02303395189861978,0.016079267976552656,0.3430039982311381
9,0.13656473293486143,0.011533442259655847,0.03230350294298179
10,0.16522381872315064,0.005478117369746213,0.07880813495253504
11,0.0025487702936243437,0.040008899049551856,0.1772254926472154
12,0.22880515939155047,0.02250411961163433,0.16640318431996495
13,0.03700718382262788,0.008909041936521898,0.04028192815794855
14,0.008575672698533075,0.0043651579519595335,0.06172641717920124
15,0.04776308310683095,0.018001056580203893,0.05740797681162898
16,0.06045079592102366,0.01566311627155898,0.05606993990955356
17,0.03736457036403857,0.010084860148994006,0.8739378926421025
18,0.02753947021014666,0.0172502537417661,1.4910030256974154
19,0.06922015116175334,0.025013621169569865,0.162040902282019
20,0.0042727363443990215,0.008809384421098297,0.2046098853975537
21,0.1236378688311125,0.008526824580760484,0.10261836258488699
22,0.02272795592240315,0.0037962870594735127,1.2293979395278722
23,0.14460841751232964,0.008199426671694444,0.1648695024281709
24,0.06397361634641185,0.011301892557782717,0.37475631146465826
25,0.01641137117070143,0.008161636090435877,0.05605248723407373
26,0.0223544768048587,0.01726128188222606,0.09844021614173326
27,0.042706375278337164,0.021143711909246334,0.09530686627726188
28,0.11548050772482255,0.03145692931333923,0.2525733521573258
29,0.11092905631672219,0.014195960437619235,0.32237777683586255
30,0.01942346581775806,0.012302300555551994,0.11811323775291192
31,0.04784638128377796,0.01362045113200623,0.5858021560151054
32,0.07070525503813267,0.010448921683632779,0.07868506059187186
33,0.031082037044516446,0.016645401606730316,0.5563096903414727
34,0.02708376341517385,0.045131141813922124,0.5191019762813056
35,0.0025879137996912423,0.011174453099408154,0.45743441652953376
36,0.029358530480484247,0.011066378466935247,0.083610848576877
37,0.1147714493047384,0.006221297528162876,0.16199574148868803
38,0.04818951351824222,0.022045591953284444,0.5915389829395673
39,0.13473702456019312,0.021136156041019795,3.720188236406745
40,0.18344083317368323,0.013221792985998137,0.011989514328187807
41,0.1111504246747519,0.006052062803310798,1.263905008704641
42,0.08882006583301832,0.004225664566520473,0.12138895237711338
43,0.024751911160431107,0.015422990601632214,0.055777427982876465
44,0.03492909548360253,0.010590878877314018,0.13193865953433265
45,0.018460814142327857,0.02571371528252456,0.2275490754348644
46,0.004259249555454391,0.008431417038173239,0.3861632068702809
47,0.009675366845774802,0.00856580145076933,0.18539168106215864
48,0.0527261955017181,0.009834208451035158,0.7015969679982227
49,0.02643416970206184,0.0436138277643428,0.6928034225271705
