,strain,stest,rtrain,rtest,ctrain,ctest,gtrain,gtest
0,,0.22948789445681478,,0.23683291762538852,,0.529013678797788,,0.5339982945594172
1,,0.2966567650577168,,0.3413966025470917,,0.6897249178743026,,0.6755311388286203
2,,0.319817975321001,,0.20677010240707583,,0.5500054207650357,,0.5627378004088154
3,,0.3216868143339609,,0.3152213252010451,,0.6051747979988173,,0.6112630101296221
4,,0.31517462505784194,,0.29018782256892706,,0.58681150830185,,0.5656406983976277
5,,0.30118769395996264,,0.23730893973547854,,0.6240558086249104,,0.6168974422052741
6,,0.3102785591960259,,0.30776100242127596,,0.711930531108012,,0.6690435915955464
7,,0.3831078606704272,,0.2317380755153559,,0.7260955800151422,,0.7208888741495537
8,,0.312092777164131,,0.28531197567074235,,0.5407835847439952,,0.49359263812026194
9,,0.23429838569245037,,0.30897308926735345,,0.5507701387828604,,0.5320263865181458
10,,0.27301834145321674,,0.30402544458444414,,0.6592065951802659,,0.6367045420750357
11,,0.2871642416295766,,0.21448626005280635,,0.6039487867428385,,0.5748170963312255
12,,0.3803395688539916,,0.3061510455792376,,0.6481052195945747,,0.6386963656628457
13,,0.36803762531227896,,0.2677203111876415,,0.5954572203388749,,0.5801585483665249
14,,0.3185466656536184,,0.26957723076262513,,0.7477361183232513,,0.7464284151678003
15,,0.27257130590475326,,0.24521694623874254,,0.6564704263389481,,0.624746472142137
16,,0.2961444454920576,,0.27981216231132844,,0.6157127624884322,,0.6053449303164873
17,,0.4004602049572597,,0.35002370089253454,,0.6085222128171321,,0.5807003849875805
18,,0.3346227527628822,,0.27180151450786144,,0.7089776315597586,,0.6872766734885831
19,,0.27871087708184483,,0.28222943410779655,,0.6092984110604177,,0.5844273745332778
20,,0.3094480706106371,,0.2433665605294439,,0.5309803165763705,,0.5163234725677132
21,,0.3213998421728138,,0.31901447451847814,,0.5919965790715817,,0.58424338842195
22,,0.329767869084921,,0.23882551562999832,,0.591001759222628,,0.5765209357106776
23,,0.3092997697230824,,0.3131763287968582,,0.5722543824990132,,0.5587296227617695
24,,0.34597431480814733,,0.2373082685190464,,0.7683046518300719,,0.7416068562476267
25,,0.31750182039863467,,0.31617584736229504,,0.6029232464905375,,0.584113106039791
26,,0.22182647463468494,,0.29268506116358267,,0.5762566977674662,,0.5433203004235128
27,,0.2340204556681821,,0.2596862466537822,,0.6993014752863669,,0.6920918710002878
28,,0.2899029431543789,,0.2288741902358793,,0.6721012413523805,,0.6583588236496647
29,,0.30467168800347555,,0.29903802855496436,,0.5741406834397329,,0.5393898751338536
30,,0.28606315746186906,,0.26656485181445344,,0.6249495865152085,,0.5959141428997463
31,,0.34764128775993913,,0.340193396190964,,0.7145916918763586,,0.6685897024524958
32,,0.29636227917785773,,0.28186989627962145,,0.6160703646782572,,0.6029705703927913
33,,0.30086356534374625,,0.37406248202108094,,0.6662066133456404,,0.6349366145071033
34,,0.3561415304280988,,0.267058758369553,,0.7549381210220776,,0.7125844772770448
35,,0.3359940197720456,,0.26953516643893033,,0.6666408574911287,,0.6505207876505985
36,,0.29355621955214684,,0.28859170849982413,,0.6306250304523973,,0.6329120664652138
37,,0.34360950443567867,,0.26949545140884146,,0.49484750538911226,,0.49435123705455125
38,,0.2740418933797865,,0.26648731739328524,,0.6742433882404099,,0.6489790967461023
39,,0.3401452204610421,,0.3032910352230127,,0.6239072377422105,,0.6213005713126845
40,,0.39240233125644186,,0.30249628481343677,,0.5109886152275717,,0.4784968563444798
41,,0.28120244728707533,,0.23998365991053172,,0.5844881796207197,,0.5697752101291788
42,,0.28261231582318463,,0.21330075792186107,,0.5087411651770023,,0.49907008794918906
43,,0.3453235365135287,,0.29313533500037736,,0.5981582335151039,,0.5818812862192025
44,,0.33560297325559735,,0.2958787364538208,,0.7654354043895725,,0.7183520243500512
45,,0.27630640227310815,,0.3342385878915588,,0.5989958260588685,,0.5813405853151479
46,,0.3633075259976002,,0.2899031406290037,,0.7166279820887058,,0.6940614041985599
47,,0.26870811921316445,,0.33081317834209556,,0.7250729953964872,,0.7031919726842472
48,,0.24686102118998646,,0.2290426473586507,,0.6112648007483646,,0.5948546536474082
49,,0.38666320696095957,,0.27382338810253093,,0.537278694953605,,0.5372374364828029
