,strain,stest,rtrain,rtest,ctrain,ctest,gtrain,gtest
0,,,,,,0.43536752483692903,,0.4601882231639002
1,,,,,,0.43663938386415135,,0.45861033801963874
2,,,,,,0.4529932693068237,,0.4654487508443628
3,,,,,,0.4617212797010093,,0.45666374498149526
4,,,,,,0.4462837589199676,,0.5257500477755921
5,,,,,,0.4684614284692464,,0.4635814528834953
6,,,,,,0.43240353549455013,,0.46342139285429695
7,,,,,,0.4655007129191741,,0.4677890119046668
8,,,,,,0.4565799382877201,,0.45096954743938317
9,,,,,,0.4610814465073457,,0.45109024468673725
10,,,,,,0.43426945723606725,,0.4628319512606782
11,,,,,,0.4709417299581276,,0.43963118694580267
12,,,,,,0.4681810632494304,,0.44678120891274253
13,,,,,,0.45413080782074267,,0.4617485877267291
14,,,,,,0.4322229978529081,,0.4531753713127164
15,,,,,,0.45992296789893533,,0.4557484184580543
16,,,,,,0.4611012090234868,,0.4595294018093493
17,,,,,,0.47127844358327575,,0.4695758355512281
18,,,,,,0.42331342613075795,,0.45269500939387847
19,,,,,,0.46249396167720125,,0.4347146248813381
20,,,,,,0.45067215293164636,,0.4641105233849567
21,,,,,,0.4509872444807539,,0.43118150295275065
22,,,,,,0.4420344068464533,,0.4685859688654674
23,,,,,,0.4675715914847385,,0.46401497342136433
24,,,,,,0.4959402036862138,,0.4559083822766128
25,,,,,,0.46937694223995974,,0.4574063683090265
26,,,,,,0.45033397026524946,,0.4596574890002842
27,,,,,,0.4563599092294387,,0.44073734770665535
28,,,,,,0.48009434189786304,,0.49894151592674546
29,,,,,,0.4437494943213002,,0.43976916670465976
30,,,,,,0.44836669572847665,,0.46962821903675706
31,,,,,,0.4524964886609729,,0.47442848327414533
32,,,,,,0.4801236567857525,,0.4665433126469134
33,,,,,,0.4687906690554941,,0.4478431306914524
34,,,,,,0.4839769659817223,,0.44146239411824584
35,,,,,,0.47654892334553123,,0.45560885438184634
36,,,,,,0.5015278212429212,,0.4896772423075142
37,,,,,,0.4459301948345655,,0.4488651340682238
38,,,,,,0.4530897107890111,,0.44083744646084333
39,,,,,,0.42881190857932067,,0.44964170797424835
40,,,,,,0.4551945415221877,,0.44446311853497356
41,,,,,,0.46441656688020666,,0.45746706134372517
42,,,,,,0.4688701452603921,,0.4555815864856622
43,,,,,,0.4707002511474346,,0.4425967690603421
44,,,,,,0.43627629229162307,,0.4521568553193544
45,,,,,,0.4312106663645275,,0.4377986516115008
46,,,,,,0.4558001457332654,,0.4456210636768997
47,,,,,,0.44494786988445545,,0.45185062078909455
48,,,,,,0.4592263706329977,,0.456389001307878
49,,,,,,0.4416724305339139,,0.46875589490528313
