,Unnamed: 0,bucket,ring,lattice
0,0,0.2410319272131265,0.473446839186422,0.0520724296384876
1,1,0.1561372823912778,0.0008838559506146,0.001583708459123
2,1,0.1986038337373621,0.0078919384162203,0.0460888967051923
3,1,0.1913640063579916,0.0015262554288405,0.037629568449877
4,1,0.2521444057065445,0.000821874669839,0.081358913009758
5,1,0.3221376310572354,0.0020536664994337,0.0136355998059604
6,1,0.257372317826219,0.001529604650792,0.0355486078242315
7,1,0.3402328170102423,0.0197805964308291,0.0047820030117556
8,1,0.2429760246182252,0.0007475962634415,0.0400116442574218
9,1,0.2388543402241977,0.4115717961212979,0.031034257945788
10,1,0.3292718799665303,0.0009464412042326,0.0458412023146219
11,1,0.1875529114062021,0.0007454753275705,0.4299636430137126
12,1,0.319478680230041,0.0007736404253376,0.2945353128616123
13,1,0.2841160060461052,0.0036643561437996,0.0189095016198158
14,1,0.1741610595129415,0.002815059207421,0.030558653465499
15,1,0.1487186623819439,0.0033909987697576,0.0496350346082797
16,1,0.1464156576666447,0.0020910032329902,0.0044938141094067
17,1,0.2097570896461449,0.0010199897884006,0.0637433232365022
18,1,0.2900283364797293,0.0014764897539136,0.0829703735573395
19,1,0.1823538247472244,0.0011628344885925,0.0615423656991318
20,1,0.1386464785149407,0.0010632874484319,0.0320943967986858
21,1,0.1885738964059837,0.0018657039915353,0.0174934866298868
22,1,0.3060548218614132,0.0162891073098576,0.0357759853054048
23,1,0.2398979586433501,0.00247648779286,0.0330094022098073
24,1,0.2762454941850635,0.0015510707181246,0.0134830696854029
25,1,0.3190170128557572,0.0009065149236684,0.0174170868491958
26,1,0.3213371551620911,0.0038164929468201,0.0065098461309454
27,1,0.1444477183414954,0.002766016879484,0.0135348815263314
28,1,0.1770559069353054,0.0011502099215829,0.0129671867687085
29,1,0.1993517567873859,0.0018493523633758,0.0230955073896252
30,1,0.2131947722981531,0.0024450820569812,0.1574143642698098
31,1,0.2801633190126926,0.0010974156860004,0.0174973571617897
32,1,0.2270221975925877,0.0011986101748837,0.0066575357475221
33,1,0.1377948239639412,0.0014964692830346,0.0035588468348957
34,1,0.1760798123938317,0.0031925251017992,0.0183834345275795
35,1,0.3421992199741155,0.0014581154139487,0.0092384615506878
36,1,0.157995340027243,0.0012889916977303,0.0029604882102229
37,1,0.2406387765469714,0.0020633667186716,0.0052222341301549
38,1,0.3107204529390412,0.0013388193059678,0.0026496542596219
39,1,0.2391420866886184,0.0013725378333726,0.0253945703812204
40,1,0.2630357036506868,0.001097373641894,0.0193560438683464
41,1,0.2957086563117562,0.0012499518286826,0.0024519838562549
42,1,0.1401414871499495,0.0018301170432719,0.0551256103283625
43,1,0.1888671324626645,0.0013163349028388,0.0068076745736092
44,1,0.2679850816497515,0.0028182332555428,0.0076459900384703
45,1,0.2283560338317463,0.0025466564319448,0.0102761176450611
46,1,0.2970243206038558,0.0058060772030181,0.0140231750374083
47,1,0.2397340517260114,0.0010233421716225,0.0402547355992966
48,1,0.2562050787760586,0.1781239872037215,0.0204358340920598
49,1,0.2018857341894042,0.0187757196494891,0.0200597410986081
