,bucket,delayline,maglattice
0,0.005559646672867075,0.003404547609264242,0.05823090720646675
1,0.015563456901999681,0.05091184402072649,0.018118142674465244
2,0.00823034917973729,0.0139956310794806,0.009040690162750413
3,0.0034676729888281923,0.003909690038924262,0.030084980914052803
4,0.003333498396087241,0.007472029803381745,0.0517590646648374
5,0.0030212694875514376,0.22688860392620464,0.010929779434324239
6,0.00953320743814674,0.012922133034453234,0.004901026160659323
7,0.00802729617674517,0.22816726206593202,0.02512786025210154
8,0.007939792919598317,0.0037037346166164547,0.01344346591608092
9,0.004096877084693628,0.003554294838549073,0.025277698200461076
10,0.003403469311666846,0.0033452391184840206,0.1568540045730032
11,0.010775255256442224,0.003404064136466247,0.029007455943371126
12,0.003297118179608063,0.0034338177994680673,0.010349700615782543
13,0.003421213126458515,0.004051081009221409,0.008493147198548422
14,0.004324060282116206,0.003551282924498509,0.005673636895969279
15,0.003971937069623289,0.003578189924258274,0.008535067803120152
16,0.014984766178734009,0.003637048051083055,0.007283666593950365
17,0.00907720146461041,0.003769784643394022,0.4619928303371467
18,0.005476420794207652,0.0033039798166421184,0.07610722663432631
19,0.0034132658308543033,0.00850952777036008,0.02453952808159967
20,0.005434597108262685,0.005765541363108988,0.05520213106101058
21,0.00825311511519407,0.031183496388018237,0.49413159686021024
22,0.007508374543000171,0.27345447905238734,0.07572082678856293
23,0.006128414272522774,0.048872325864723655,0.036144959634431845
24,0.0043486338335270115,0.17015182434419357,0.04186556270963915
25,0.00905431934110137,0.0651376026048957,0.007957528790843759
26,0.005195608147640205,0.007568562617236885,0.012284763865009377
27,0.004087446752920311,0.003767966894924397,0.030349412355305274
28,0.004845348578001134,0.004764347034161866,0.011655587794674136
29,0.01118642172926879,0.010431442407863757,0.036817568540578965
30,0.014316392118236751,0.011517887965543929,0.0251041905449116
31,0.01552238003899793,0.006554307782085549,0.01192661989776183
32,0.010421889271900643,0.005824542754647188,0.016179583409583972
33,0.0034012177207608458,0.0033726935310900577,0.03871275088719185
34,0.014964791013539742,0.003661404230436521,1.3233545935523932
35,0.0033011815350171103,0.003569114706148827,0.045885451127632294
36,0.0036644482909332474,0.1351112014357106,0.00659609634073615
37,0.00336518949518445,0.004057743054710354,0.016825905664818605
38,0.00403752896271578,0.012943306481570046,0.0035437915510844933
39,0.0064838322333091855,0.01146854490357236,0.004123917578987304
40,0.005503695883765072,0.020242434858089506,0.010344319335750113
41,0.0037471331685292306,0.003468554787861147,0.0074208073230185335
42,0.0036232504327843806,0.009626854500097622,0.01592099754150924
43,0.0041008846441528005,0.0037697037097037217,0.01338999510460775
44,0.003567295615891438,0.6137212725968041,0.006855427631062373
45,0.0032949509704007338,0.004345035325998395,0.008804352032160376
46,0.004965045254300984,0.010584150943034361,0.007609245270047965
47,0.007399586312575075,0.006571955783858499,0.06594371885641477
48,0.006863471444114433,0.005766498182458711,0.11837913119644485
49,0.004665723926198781,0.004994079465975841,0.04739258289003629
