,strain,stest,rtrain,rtest,ctrain,ctest,gtrain,gtest
0,,0.5164836166404014,,0.4703713544198197,,0.47331698653895155,,0.48182713396875243
1,,0.5660945695290723,,0.456456365115356,,0.45762000014048804,,0.4626206573986779
2,,0.47668187048193045,,0.5204456986184683,,0.4786685038134356,,0.4822077490333175
3,,0.47697743287529026,,0.45089754987164016,,0.5465199443728233,,0.4813819276675569
4,,0.5548838634233307,,0.4810137210896349,,0.4844178065957857,,0.48611559714910263
5,,0.4877576579308484,,0.5053598923180979,,0.5388906848102362,,0.44733066548221373
6,,0.44489673366065974,,0.4571854127018129,,0.5215741031335306,,0.5177598660111737
7,,0.44803557545014533,,0.5050743422388154,,0.48322276122634056,,0.48110520507967197
8,,0.47614827467143955,,0.449833034544517,,0.4748333612321334,,0.5107502629114089
9,,0.47118819220451896,,0.5876097622237615,,0.5346485503629423,,0.5503539329030386
10,,0.48377384748487995,,0.4694004680806859,,0.49188153323052636,,0.5018477446548678
11,,0.49961961757001566,,0.46906373114723066,,0.4857835080680313,,0.49684136091470915
12,,0.4868206113168033,,0.44882761720773506,,0.4824223678718132,,0.49352300628051904
13,,0.44094173095335987,,0.4986829088799407,,0.48045842218183676,,0.4910204954737594
14,,0.5142383998210275,,0.5712984974157415,,0.506634089259988,,0.5064035174431155
15,,0.4395852324393419,,0.4740994458308295,,0.47116240855634356,,0.4792884591498198
16,,0.484987437522505,,0.47191622465936084,,0.5070404734382922,,0.4900704805290608
17,,0.5033718308774708,,0.45969366675742446,,0.48997631056020635,,0.48227387569327085
18,,0.4781117169396861,,0.4521987271729528,,0.49751507880485507,,0.5061096436574891
19,,0.5076114941080487,,0.6037341480740078,,0.5183118081726636,,0.5330231605744598
20,,0.48121568170180784,,0.4995042881713134,,0.4734619212442307,,0.5220126560546485
21,,0.5529994933353404,,0.432505328445902,,0.5061287049603417,,0.47344264762555427
22,,0.45448955609921454,,0.46873443508188034,,0.5225534180538778,,0.4716737742750159
23,,0.4668352294130941,,0.5103166736914608,,0.5013560277335707,,0.5184130186718843
24,,0.4512181999817918,,0.49194893745049667,,0.4727623284053777,,0.477303432101165
25,,0.4542835040732998,,0.46413973541759435,,0.47940074559682566,,0.5206119943138362
26,,0.47230312036126576,,0.5418784612044888,,0.517344370025496,,0.5224115664714255
27,,0.46464584024341277,,0.49922991198708316,,0.48451948123651783,,0.479222181761128
28,,0.5055424548552983,,0.4730768653742931,,0.4707937791484713,,0.5164189230657579
29,,0.5301557419465285,,0.4753337778353294,,0.5077831762900967,,0.4827354956337696
30,,0.5031808983632999,,0.5328943975803685,,0.4669846294894631,,0.49858211643895967
31,,0.4518368214646085,,0.47538123614679584,,0.4533269774935881,,0.46409988878708597
32,,0.49464913969075525,,0.4660901941279971,,0.521905170118882,,0.5450809871816613
33,,0.4766664137973755,,0.4399067774435655,,0.5090178379942513,,0.48689457398682
34,,0.4603472561890013,,0.520188782752961,,0.4966080353389649,,0.5000573013026891
35,,0.46681011902280184,,0.4239277793753077,,0.45728015549959355,,0.4755817743284549
36,,0.6438156035535622,,0.4321711747593715,,0.46216043870369244,,0.4735909425757165
37,,0.4743232244506239,,0.44283413329024884,,0.4707511903333048,,0.48083801151199723
38,,0.45016032555178326,,0.4578165112435159,,0.5004155033440458,,0.4873077403019992
39,,0.4489859370907339,,0.4825008768801671,,0.5200024791667208,,0.5254109712058909
40,,0.44680651655657083,,0.45733629950157473,,0.4519563123684986,,0.47735962716275
41,,0.4742763568199837,,0.525517957232287,,0.48178751898969435,,0.5180294419178414
42,,0.5761706235691377,,0.46402212420449573,,0.4714927369688334,,0.49402117685586294
43,,0.47640780647120257,,0.4560338871359265,,0.45409162072564524,,0.46405247089247953
44,,0.5748560240923616,,0.4802505178806084,,0.4829434281193161,,0.541472764475632
45,,0.4948751534813462,,0.5014409263860529,,0.5020277513006774,,0.4942280476368168
46,,0.47320523916440144,,0.4775949932187982,,0.4846086915885281,,0.463706060498931
47,,0.4648163190301821,,0.4642044499282586,,0.46268676540517123,,0.45995815256722045
48,,0.4741820139551268,,0.4375791931449061,,0.4946175385643171,,0.5136110081659562
49,,1.2780087460826868,,0.4534637761603434,,0.5030064991814471,,0.4902924933378479
