,strain,stest,rtrain,rtest,ctrain,ctest,gtrain,gtest
0,,0.7038130959436489,,0.6005659317228245,,0.5507002166628658,,0.8425546028950067
1,,0.7372097623360988,,0.5818820113489949,,0.5625799881879592,,0.7818465485058816
2,,0.631404950293508,,0.5758785302039799,,0.562205820606783,,0.7682437518625279
3,,0.5881649277877053,,0.7338665865977853,,0.5873431305849132,,0.7413902481265345
4,,0.6374834782305935,,1.4122472095888436,,0.534937709588303,,0.7703392738107685
5,,0.6294028710736598,,0.7489127849380997,,0.5740324801079615,,0.7821528039456792
6,,0.7754168029474577,,0.7186463328036958,,0.5926863660506687,,0.8124020739400203
7,,0.5771312928341965,,0.7494320783069266,,0.536918574220081,,0.723715474066607
8,,0.8692708032715759,,0.6767028273572546,,0.5823882469488493,,0.7864882854403444
9,,0.8114308595540279,,1.0317088625754187,,0.5748456205774916,,0.8074451301274677
10,,0.6228426565287205,,0.6748599883254763,,0.5468244502024113,,0.8104044758580401
11,,0.5520808677869059,,1.3034518200402823,,0.5467916655546937,,0.8708766057657116
12,,0.7011069616580096,,0.6138794472636526,,0.545569581453718,,0.7656175189893359
13,,0.6123148268878644,,0.6183054580237334,,0.6044034574017367,,0.7487857645447012
14,,0.7757374742024178,,0.7446205492127775,,0.5584788810202966,,0.7789894840612377
15,,0.6060459885357103,,0.5948150904852989,,0.5363429239705927,,0.7919013519423429
16,,0.7006128190502757,,0.6401943928980706,,0.5342499433801442,,0.7407239453681598
17,,0.6683168530232276,,0.689052515625022,,0.6171903103304724,,0.8187853344904998
18,,0.6019854206593008,,0.8544765963502349,,0.5935514200196442,,0.8728957962525137
19,,0.7184125173601239,,0.6049053728567824,,0.5764587955733667,,0.725833206948227
20,,0.5895532161282864,,0.6767107067539552,,0.5944960765067299,,0.7961639868659474
21,,0.6643476536204651,,0.8814329527197493,,0.5548606703416237,,0.8901245041342614
22,,0.6142446486225946,,1.089682114136139,,0.5915698185117777,,0.8731936807271781
23,,0.620017000967524,,0.7385430936065008,,0.5362204566795763,,0.8161238238953431
24,,0.5994352616026392,,0.6662685665600419,,0.5895720259776218,,0.7675273658642847
25,,0.647649266195464,,0.7782856121927714,,0.5522412836942135,,0.7399636518834602
26,,0.7348584626744031,,0.607491032335747,,0.583388400810477,,0.7061084868286006
27,,0.6455988925875898,,0.6616610389134717,,0.5414370232854524,,0.78736699272295
28,,0.579476968155054,,0.5883709119035324,,0.5377299408252687,,0.7943519016824249
29,,0.6065021853482423,,0.6469253894393814,,0.5683751067038008,,0.7686453318669402
30,,0.6665981642628361,,0.6615786575284593,,0.5441407403013878,,0.7292515968268767
31,,0.6159931501646255,,0.6189157214200348,,0.5886744818505217,,0.7990647466971731
32,,0.6327423364656608,,0.741343013811514,,0.538083292439605,,0.7300089586054733
33,,0.6374390745890831,,0.6869961874508009,,0.5652612087643893,,0.7755293654254143
34,,0.6673523138945051,,0.7377920907053703,,0.5634421023816847,,0.8518007587162313
35,,0.7697151398782872,,0.5514377718516236,,0.5570803425180837,,0.9225383929127854
36,,0.631905406984651,,0.6055249160901087,,0.5670172923057628,,0.759105952996586
37,,0.6929690857016716,,0.630314645817932,,0.547326907474081,,0.8224442978253852
38,,0.5542928506605971,,0.7034195546342068,,0.5972750272983295,,0.8195137217742906
39,,0.7719261387352414,,0.6049875695012765,,0.5413915495371573,,0.7709179819529773
40,,0.9872428487747757,,0.5738705682703145,,0.6173885451157958,,0.7260370892022195
41,,0.7307087151129604,,0.6171979074210746,,0.5247874992395077,,0.8000778612728955
42,,1.0732422537658963,,0.7598633707799416,,0.563108388394953,,1.0140968817688787
43,,0.7014324884680092,,0.6717493209868265,,0.5521593170534256,,0.6419039155833388
44,,0.8227118085119702,,0.6806005227191958,,0.5659666508160313,,0.6637404487959112
45,,0.5346871901950404,,0.8583593900257867,,0.5521157361085101,,0.7557058702922611
46,,0.5473452181509728,,0.6908558149575692,,0.5480394756077442,,0.7275563056251
47,,0.74859024380414,,0.7579558210516092,,0.5745622271044637,,0.6803089138545424
48,,0.6100621176055077,,0.6154837258349211,,0.562704450089603,,0.8400556101991229
49,,0.6115998919984428,,0.5994519046606004,,0.5509136232042093,,0.8903348451385155
