,strain,stest,rtrain,rtest,gtrain,gtest,ctrain,ctest
0,,0.017268024815123323,,0.015462223174401721,,0.014601418503968785,,0.01624705750923713
1,,0.01040007511128674,,0.010821216337467472,,0.022510233487593446,,0.019584291155132168
2,,0.014212112115297415,,0.013663024032791913,,0.021102570024338047,,0.021368349985714137
3,,0.015932974624685695,,0.06860587087660919,,0.029649187137566094,,0.027809614867542413
4,,0.008864712655899543,,0.017186801581586756,,0.02112080910647449,,0.022273956799928496
5,,0.015303997673414909,,0.004717074789313333,,0.019575728017220555,,0.02098820051531314
6,,0.011543200716339902,,0.015602778218546583,,0.01760048405421454,,0.016680209917177155
7,,0.013808656076918821,,0.0282597256689884,,0.005638339574753712,,0.011351415670504642
8,,0.010507222973976245,,0.012813641834754586,,0.011512342154724143,,0.01280310381074898
9,,0.012552456707656782,,0.03690513170695714,,0.0783086961204934,,0.06148970174097309
10,,0.011503891315277863,,0.006374967622629377,,0.019443534658517937,,0.017276032582689893
11,,0.011481794345633796,,0.11875124014004543,,0.008772078787732002,,0.011774129749837046
12,,0.0062475336303438565,,0.03360829834585064,,0.02083601673307461,,0.02014605183408229
13,,0.011302937970538154,,0.029509325680420972,,0.01327089132609547,,0.01735795093796778
14,,0.012080375904578208,,0.025738485552852464,,0.013845333295632336,,0.014547319121445933
15,,0.010373026828011502,,0.025124790997205642,,0.02401639089484598,,0.02578213410993952
16,,0.010979495583020867,,0.05160286688394804,,0.01875206301579722,,0.01881284135394802
17,,0.011454534089003068,,0.016570772683949325,,0.012615920348076121,,0.017352327964071133
18,,0.010055964528659395,,0.012357987126376344,,0.02590565990698723,,0.02440126076152131
19,,0.009919180950687057,,0.04420341002919212,,0.019944726037499444,,0.022205516429241755
20,,0.0076315973265264694,,0.020572624039757688,,0.026279500551790295,,0.026358333282144056
21,,0.005504607428345394,,0.009601345113617531,,0.012738353992826204,,0.009158446162867515
22,,0.01198755713756744,,0.029561137669624253,,0.03415796502021429,,0.03241689429482753
23,,0.01656789674617508,,0.04115177614538255,,0.01778403459930111,,0.017691526438447264
24,,0.011473489500721901,,0.028628350750804457,,0.014810196862922861,,0.016850611913773225
25,,0.009037705675196022,,0.005096070875802263,,0.027799866329547333,,0.02871032269669077
26,,0.013129339943918336,,0.049627767921333284,,0.020665584724245466,,0.018717879481332064
27,,0.010880929301503521,,0.008197564912606758,,0.05387301946841805,,0.04417796284485729
28,,0.01358100483742794,,0.07851144148198475,,0.00856689355935335,,0.012547782765778077
29,,0.010877642423136451,,0.02970802523278777,,0.022518514052368016,,0.02825997506526229
30,,0.008539371550447145,,0.034961026670571285,,0.09616927490676751,,0.08100692013282293
31,,0.009579604530821465,,0.011222241080448565,,0.00716528322721559,,0.010495434930125818
32,,0.008736114288216577,,0.006087487364446414,,0.015503663510311474,,0.011343685500881669
33,,0.013319257493522347,,0.06583560672674313,,0.043274364783082976,,0.03977633383311154
34,,0.008748364106110278,,0.15252381778572163,,0.020318906344338927,,0.01878344373734487
35,,0.006297631433059806,,0.01135846765430345,,0.014629602349880071,,0.032648918748106916
36,,0.013587317959399964,,0.009636196171696301,,0.013212935046963553,,0.021032698491782683
37,,0.013121083557567166,,0.01065576494038279,,0.0037351286837383813,,0.0043139890331998325
38,,0.009265569324922814,,0.00848429335702294,,0.01938809264017343,,0.010538301027600916
39,,0.01401538944791221,,0.013322140340469458,,0.018583458782407254,,0.013029742902853176
40,,0.010522807782858688,,0.01179479298229148,,0.012915645859361674,,0.016224074419477992
41,,0.014621847418790468,,0.017178051129848545,,0.01742104363946803,,0.018154167718931948
42,,0.010093785611211494,,0.00793230946795841,,0.014804660043154137,,0.01816655917476909
43,,0.01735841694390751,,0.0523797319044011,,0.005148689545795221,,0.010890463508193511
44,,0.012643351475795792,,0.030100677395635496,,0.009499176629091548,,0.01645217164898129
45,,0.013589260152872573,,0.018031239240855566,,0.02905759392776444,,0.0280016358489496
46,,0.010052508084611491,,0.0046666599482895425,,0.005430205686578967,,0.008310551929915058
47,,0.012632481644004209,,0.0030742711591098017,,0.04686081334978676,,0.04298468270858101
48,,0.009428359792445296,,0.02719248800041036,,0.04781575400053623,,0.05233107875859885
49,,0.013231131520011553,,0.03193162200621571,,0.013685797374408289,,0.012673487131494764
