bucket,delayline,maglattice
0.0194527361489743,0.0011035210369253,0.3557661934075325
0.0695123494544256,0.0045086410869431,0.0663408690869921
0.0203941751103147,0.0020563467711961,0.0412895628546665
0.02418318863871,0.0019312602666856,0.0321055856837868
0.0203837831677299,0.0038378794766443,0.1122271144955442
0.0279213420970911,0.0028228232955027,0.0730626191820381
0.0164781067761325,0.0074494146592025,0.052846854718135
0.0114580723259239,0.0068786529169388,0.0829990381519352
0.0184014080660035,0.0036320390049435,0.0910907890878025
0.0242379029242691,0.0127255129522571,0.0633577310061346
0.0093445245864436,0.0032129018411192,0.0879225830970588
0.0382152928362145,0.0031442334254532,0.3454858822383173
0.0074885022293526,0.0038400353578855,0.0664414722228434
0.0302332653479263,0.0014836991186557,0.1128047316774248
0.0093866124196775,0.0028896735071366,0.0271330178520259
0.0089864455122807,0.0016625637316607,0.0435569011168568
0.0132641604369581,0.001600420366756,0.0486054763494528
0.0466665411096106,0.0009191276807243,0.5089316417856126
0.007546983244816,0.0047595280022954,0.7185488384992095
0.0208881444485654,0.002362054400279,0.0582988348918285
0.0114612683083672,0.0011963959975701,0.0650771774111219
0.0526148705978543,0.0029304968273995,0.1000663345721893
0.0185837507646758,0.0059735620100161,0.1735428061900842
0.0232474557408102,0.0038382360239941,0.0202834941382024
0.0472824092843738,0.0026301089531525,0.1065315470067557
0.0098255025347128,0.0031020829503215,0.127911607383713
0.0040353499011958,0.0043651423760183,0.5149904979064982
0.0636706764428093,0.00376070378254,0.0431978215710823
0.0442188677583998,0.0036613984724698,0.0547284656276326
0.0776863395074969,0.0047282912487319,0.2608973398975244
0.0049385883930385,0.0041951303119015,0.024371280217755
0.0872268295890154,0.0055929494817035,0.0682937009240983
0.0320797597685101,0.0031474333827604,0.0253256089782032
0.0367157159236544,0.0009047303611656,0.0137274641481233
0.0140174999571215,0.002261553478295,1.0
0.0056224668497977,0.0021944693572274,0.1097837735563987
0.0315815025929038,0.0019150698636963,0.0559345208257705
0.0139405696683772,0.0039719162938278,0.1607812580412593
0.0196838533026433,0.003362477743868,0.0778074789584289
0.0541812899764564,0.0022747873889099,0.773779851233185
0.0262323139086738,0.0027901909717338,0.0171695342575526
0.0198748006190691,0.0020154051636505,0.3245443106535276
0.0329934098168824,0.0041313596926489,0.0561582874291366
0.0200003776522954,0.0054128452962003,0.0405940632967615
0.0370577365318864,0.0044605313522319,0.047860242224983
0.0248250987262451,0.003687560211962,0.047335840747396
0.0040503760976526,0.0091527098606393,0.0488198313804614
0.0116151281687904,0.0039971565589471,0.0670675490989176
0.0321864453929111,0.0036789311274135,0.0430347014757283
0.0115735703709041,0.0025828560094507,0.0354960915165493
