,bucket,delayline,maglattice
0,0.003100122300314623,0.0011035252099666525,0.3085326926941236
1,0.016315540400438342,0.004508641973251157,0.041586153337133565
2,0.0009976988048958438,0.0020563239430254824,0.02715078510952332
3,0.0009211409789346649,0.001931267356283712,0.09131478882441037
4,0.0021387885835859144,0.0038378660034181756,0.0968758344365257
5,0.0018781584160027177,0.002822850104223285,0.05672424382974462
6,0.0008782400030049011,0.007449247978304635,0.06588390730871985
7,0.0017486660388439767,0.006878664396964161,0.050008998825828016
8,0.0011569994409118204,0.0036320317625507686,0.06030559671125265
9,0.0007813822332397777,0.012725481239638244,0.0399498902129516
10,0.0012476520798229895,0.0032141963664386406,1.723667506574857
11,0.0016683272965993552,0.003144248371512213,0.11538785023932596
12,0.0011545589971934825,0.003840019750835417,0.08063769931749175
13,0.0011553586145431698,0.0014836783315525896,0.08839425802806468
14,0.0008984466837503344,0.002889436346310426,0.035656134093276046
15,0.0016404842783107835,0.0016625042470193377,0.03760437040563108
16,0.0021981605298990008,0.0016003887693894357,0.042106489648023306
17,0.004069606908779791,0.0009191240858679758,0.3611301484863808
18,0.0013324691157526436,0.004759564693922198,0.152971688475482
19,0.0022074199386004365,0.0023620639730333147,0.035896648500917255
20,0.0013982967935672786,0.001196287037527332,0.0549994307297612
21,0.002214223473026913,0.0029304440498229985,0.11929098108439556
22,0.0012052461642928175,0.0059735679616303525,0.10854399731961069
23,0.000933558682809155,0.003838094942684569,0.04068611487768269
24,0.0010961565367540605,0.0026301088158522117,0.03264135802744811
25,0.0010155711073787622,0.00310220257876742,0.08224419289536306
26,0.0035438435599560386,0.004363521197625775,0.061313974289944416
27,0.003363825553173539,0.0037607048706107564,0.45594237712866786
28,0.003100779862409919,0.0036614236897577583,0.11669158976267406
29,0.0009616378573791202,0.004728337421808787,0.23206326928065407
30,0.0014968711390667422,0.004195114958832961,0.01212767173381109
31,0.0018104543387283288,0.005592954161831962,1.560195305284297
32,0.0057674260247333005,0.0031474341742201866,0.04134555513724565
33,0.0027984458569667472,0.0009047247729892202,0.015096964252173974
34,0.005244818256314295,0.0022615887022883648,0.705593336989921
35,0.0007149941250793616,0.00219446505685457,0.06480314216046504
36,0.0007968112313619741,0.0019150611275623348,0.1130399744349119
37,0.002277931396372601,0.003971943971588548,0.0523043930286137
38,0.0017218512028497274,0.0033624740347855987,0.08353886935139046
39,0.0013145214209091386,0.002274766268733962,0.12954705291303378
40,0.0042842943942792006,0.0027902697457293617,0.012165318298350778
41,0.001945380979473158,0.002015349589392757,1.1137569241608363
42,0.002098046423535035,0.004131370194058852,0.09823137033612966
43,0.0016628194586732336,0.005412833778044559,0.12082571622981365
44,0.004288778686944316,0.004460531727446503,0.05418691861194589
45,0.0008577238555760199,0.003687531522088473,0.02743927278543575
46,0.0026839639148537086,0.009152776406316298,0.035275130502618234
47,0.00328830608408756,0.003997116690559759,0.1359599228274517
48,0.0017315132801769884,0.00367893908235903,0.019929157280795876
49,0.0033990632800869093,0.0025828508979111814,0.04888114746595801
