,bucket,delayline,maglattice
0,0.0025016181474900845,0.0014743552063395426,0.4193458078649175
1,0.009487785531647253,0.00221389594973291,0.08510547670953265
2,0.0011384947578064715,0.0025731533041536553,0.13704652874912635
3,0.0009598299590042561,0.001746002390584854,0.07099918921794031
4,0.0007425750422812344,0.0014920586850256327,0.11877637643974019
5,0.0023075803838187503,0.002918256029031081,0.094207855235473
6,0.003446357074830214,0.0032753626169211214,0.05003903451033623
7,0.0010727525472939243,0.011729204465763454,0.095684950229929
8,0.0012445863199150927,0.0023971405296970474,0.0132087350232251
9,0.0012129833461342254,0.006957864778888515,0.21321395864999915
10,0.0008727886616728252,0.006484616893400889,0.13721570825908738
11,0.001021042370007511,0.004045147763716637,0.1041036359313915
12,0.0008964039318919575,0.0036384025653313917,0.029077379413449723
13,0.0018427896759397862,0.0008511226615532354,0.018688395169442817
14,0.00071253159337026,0.0027892833749023236,0.0132510312608793
15,0.004091755795209199,0.002803095330234116,0.08182080558690528
16,0.0027857593669621235,0.0014402778285946473,0.24988568355776927
17,0.0021959111268393923,0.007349809608923155,0.5805146549087803
18,0.0023501582649134906,0.007726000786845074,0.9120978097730906
19,0.0018693041590326749,0.002514924952563676,0.10615228268879554
20,0.0027950213383074345,0.0027382889748423264,0.09378342287925197
21,0.0016142093236452939,0.003826715781437343,0.2304731079355245
22,0.0013748070985768648,0.0031877421774650035,0.2294149375226454
23,0.0021932486169375827,0.009940342364350848,0.0270233303298723
24,0.000942196175534829,0.0030705763154484592,0.06889992797682992
25,0.004512017324807353,0.020420766330331852,0.056536053469034155
26,0.0009363167914238324,0.0026170472854011207,0.04983715212771605
27,0.0009061259648333224,0.003486218773669008,0.08447455878070827
28,0.004148644302635616,0.001795282382799628,0.10912088491411058
29,0.00260109525082851,0.0031708226772262245,0.2582696167717776
30,0.0038245204201507884,0.007595497020598311,0.0663212641105372
31,0.0009667467027329863,0.0033807225508333287,0.3532498263511034
32,0.0013175952681612432,0.0016806995781739787,0.6915786779624223
33,0.0007647189372115853,0.0030387103625977036,0.12920152825870257
34,0.001137070766244124,0.003305418880264396,0.1648106846121058
35,0.001119595826352123,0.002718073988164776,0.4050438272333355
36,0.0009779072226739148,0.009019272865732503,0.04162204319928931
37,0.002032237997744318,0.0014996025751089458,0.05465531026740227
38,0.0016325150899702814,0.0034497637318618175,0.047838043945483105
39,0.001644593836279624,0.0023585701692657376,0.15770775906307952
40,0.0016779562176977812,0.002895515245517379,0.01362972260341708
41,0.0012315381445557568,0.004415005888454676,0.02295535018904582
42,0.002027920224614659,0.0028217723110698684,0.06491484522749116
43,0.002533476120592276,0.002605549569555948,0.015874850375820954
44,0.0009286980382992722,0.0028334640165572763,0.04248969145341332
45,0.0007647265222960173,0.0026280588476720683,0.029214951591567485
46,0.0014224644134307228,0.008315055135615193,0.01566994004185655
47,0.002270760691717186,0.006581616548667622,0.03944126325230652
48,0.003102923071225878,0.005071778724615207,0.10396379498561979
49,0.0024056783303091247,0.0045806307346582635,0.07162694761874065
