,bucket,delayline,sdelayline,maglattice,mixed,mixed-symmetrical
0,0.0282298993124277,0.0051373395177136,0.0061899640874255,0.2075363749987244,0.0587681767622037,0.0504642125903743
1,0.0090927566045636,0.0085154700368065,0.0064796326670295,0.5913662620532301,0.0290665844852101,0.0142934116901584
2,0.2205797438265238,0.0178612178544502,0.0162892372990581,0.677756050623318,0.1202532501561859,0.1018985082297567
3,0.0343223711398559,0.021956722122305,0.0231526806288517,0.1368228892622417,0.0522756035046506,0.0473872418069426
4,0.0099688057202587,0.0172951101804183,0.0035003357067951,1.0,0.0109304243804823,0.03177089137076
5,0.1378916941180655,0.0090296795616013,0.0117901319066481,0.1513911034499794,0.0116709659567446,0.0180280929621954
6,0.0371372337449159,0.0053875314008868,0.0054578505422201,0.2802070673376076,0.042073525484907,0.0494413222794279
7,0.0870166037596523,0.013386277571106,0.0109434119841729,0.0494269833702083,0.0108903926401556,0.0286031021846859
8,0.0103570597365791,0.0157759524632172,0.0392984712058575,0.157733840341552,0.0214138360366656,0.0260918095474587
9,0.0902927786560804,0.0339028458617838,0.017940811435142,0.1781327681196828,0.0188008738580445,0.0308846275309264
10,0.0203479896319824,0.0062986147559071,0.005553099742454,0.4412786270390326,0.0816592299083211,0.1163088698007896
11,0.0028126974625505,0.009524366857333,0.0098936415329584,0.7591581351215266,0.0144164882397584,0.0587467695753934
12,0.2269253133774326,0.01008870480906,0.0059354754759357,0.2156928746806681,0.0085277469556495,0.007857051935792
13,0.0676546288753719,0.016945108014079,0.0098577727558915,0.0508484161819145,0.0410351658822827,0.0179949287849514
14,0.002565241370092,0.0074691739659657,0.0123076494535315,0.0617805012617675,0.0348848527224305,0.0141347043594265
15,0.0715549126823545,0.0062775632545533,0.0050552319019856,0.3261857771196744,0.0115721935831749,0.005539836798405
16,0.0236527254002061,0.0466215794664239,0.0546039021130039,0.9520490441256844,0.0668501460228014,0.0613018527094184
17,0.1349538128151876,0.0227120385114149,0.0055988849832405,1.0,0.0042617918590907,0.003890254227273
18,0.033440436798579,0.0087099613140015,0.0149216439275693,0.6766517947847795,0.0451963010176164,0.0370389791775204
19,0.0767741347855085,0.0101462858850535,0.004025333799053,0.2405160213292852,0.0152851530078674,0.0144045457565147
20,0.0141658220023231,0.0339479110466565,0.0063170386766968,0.2561837857371312,0.0200107676607036,0.4796278087325034
21,0.0960467279302107,0.0170235401416482,0.0172138744913566,0.41061463687193,0.0451779455027653,0.0306375612542718
22,0.0926137204041086,0.00853600039055,0.0118856708635908,0.2990979006849904,0.0112304796401795,0.0215800475278899
23,0.0068243374132611,0.011883786946416,0.0189492843119812,0.0820795688625427,0.0181531026758727,0.0145202617289443
24,0.1509249826196879,0.0122282233206662,0.0085022565708691,0.0701070162461829,0.0153530503111105,0.0104432703390235
25,0.0363532840884131,0.0109663964758512,0.0109154888245639,0.1106264222999357,0.0096557754365818,0.0127439982545021
26,0.0250961854571924,0.0170704137488064,0.0168882030736732,0.0763701529524531,0.0632325715983914,0.1554449441904196
27,0.0127193114206145,0.0104499014421373,0.0105579224610804,0.1548552727560701,0.0650228618082233,0.0239322434117419
28,0.0852824423437041,0.006882780530288,0.0123869019162326,0.2178168413470725,0.0058439229887043,0.015830587900128
29,0.026638634995761,0.0160319409518794,0.011421769097751,0.8970496148149156,0.1253025755942233,0.0396155648936721
30,0.1652072720917758,0.0190357938351965,0.0156466672161163,0.2126165340877527,0.0511082982327614,0.0438657780533443
31,0.0409248758317202,0.0119212564659523,0.0124164109211856,0.3763709892804182,0.0122127583169043,0.0121533524276618
32,0.0427966564931125,0.0048828224585245,0.0236432061690543,0.5740395439908684,0.0882719971342255,0.2441279246372551
33,0.0436485622278703,0.0158933117910405,0.0076958510197699,0.1171060327744181,0.0283140759273765,0.033755556491549
34,0.0380418554417949,0.0099609159453025,0.0345849637295273,1.0,0.0180894361448654,0.011177216518581
35,0.0095320878156266,0.0048174222277273,0.0059976107882468,1.0,0.0632938101012667,0.0869389997123552
36,0.0832298007716473,0.0074906111475091,0.008225882454896,0.2677823247645822,0.1180202205971134,0.0241754505250474
37,0.0053347245975198,0.0072394336058061,0.0062736854936671,0.062366074338373,0.0118641296029994,0.0170323802869642
38,0.0680084906047597,0.0046453125377847,0.0042932881345005,0.0820274480828972,0.0352439465285332,0.0413730135161137
39,0.0082923028712747,0.0083987741674769,0.0093574580642512,0.0642749593750391,0.0176923494557265,0.0141452838684353
40,0.0759618333037616,0.0114405595748376,0.0128011671855997,0.0452271880624975,0.0242998110566582,0.0234813172478717
41,0.018672585464842,0.0141065317939713,0.0117184431670517,0.1302862081715573,0.0309174854346869,0.0105704513374505
42,0.0981997218002401,0.0130125665748801,0.0184640893714261,0.0813423507727815,0.007643923488872,0.0148402244687946
43,0.0243385762350873,0.0292981290493517,0.0107488782868437,0.112015866621092,0.02446775298827,0.0240480665199623
44,0.1071982197522884,0.0073459057834464,0.0063462283853677,0.9342156717373432,0.0720902778936886,0.0370428918377111
45,0.1958146865872693,0.0193314397800309,0.0095017256380919,0.0787277667594564,0.0126613487507412,0.0244294893053734
46,0.0053299128842247,0.0241735359592457,0.0192460461935672,0.4037829846856205,0.0362100318089825,0.0201119400918152
47,0.0833432447083044,0.0151865490739317,0.0137238640913644,0.39049190849094,0.2450541671342164,0.1157736908443049
48,0.1287037185833741,0.0096982199158495,0.0092991187420901,1.0,0.0144769525868716,0.0182796253626677
49,0.016911700344674,0.0166862187881724,0.0150482662590867,0.0873168641366677,0.0856439768020337,0.0838276688535269
