,Unnamed: 0,rlb,rbl
0,0,0.0687090773015793,0.133462300364829
1,1,0.053581637775574,0.1035553471931132
2,1,0.1084354220709823,0.1397608261950655
3,1,0.071575341127151,0.0932581988096105
4,1,0.0760296519760315,0.0974360435167489
5,1,0.0782877478923012,0.0875736472755483
6,1,0.0618099988221132,0.0590487365547368
7,1,0.0802590171183185,0.1587212334023748
8,1,0.0627450967458949,0.08834365374696
9,1,0.0701461780131929,0.1638950613589222
10,1,0.0563207609029226,0.1863931171516164
11,1,0.0405468267533851,0.0546032053842405
12,1,0.0696174177021494,0.0987628460313624
13,1,0.0510157496099923,0.0640218200016031
14,1,0.0437797989616426,0.0365018425599802
15,1,0.0743034401035338,0.0905888445471952
16,1,0.0578261865766469,0.1013838601481021
17,1,0.0625377080427279,0.1402021796756854
18,1,0.0779201849065107,0.1540981374075447
19,1,0.0843845578569336,0.1130216015100215
20,1,0.067419373492081,0.174264705025181
21,1,0.073836146218409,0.1745858056546115
22,1,0.0695165372941159,0.1598052912974017
23,1,0.0811396495221618,0.2306081790350141
24,1,0.0496270511161804,0.1427948921792123
25,1,0.0543989284237235,0.051299519740042
26,1,0.0798298187130996,0.0831893970518019
27,1,0.0733631190303032,0.1351821019270005
28,1,0.053548389587275,0.1308390905241208
29,1,0.0852266845245059,0.1271691962189108
30,1,0.0626136161757303,0.1184088536453267
31,1,0.0667983147695979,0.2247189020183284
32,1,0.0432278268667438,0.0627224311165335
33,1,0.0529157882155743,0.1040129579066662
34,1,0.0727044686393679,0.1738834924136692
35,1,0.0668954235878801,0.069214229875989
36,1,0.0829472418119628,0.0740050779506544
37,1,0.0807747864318089,0.1897716258823848
38,1,0.0857892449301464,0.1037225534112304
39,1,0.0374359762845176,0.1245604333218426
40,1,0.0345484497910353,0.1170211396837081
41,1,0.0210896267648068,0.0531898441210455
42,1,0.0649363575776769,0.0901761969310042
43,1,0.0848813639970236,0.1147110183147173
44,1,0.0683857973108897,0.1019536611380428
45,1,0.0811462195115678,0.1276107390114474
46,1,0.0719121810112577,0.2125315730452081
47,1,0.0674959678851333,0.0476121319595732
48,1,0.0506984992985228,0.0908780232979756
49,1,0.0307718517416479,0.2370002443771925
