,Unnamed: 0,bucket,ring,lattice
0,0,0.0602266812747537,0.0007336802533779,0.0729462536950245
1,1,0.1800472247876115,0.0007312009158587,0.0147295488659119
2,1,0.1891923710826641,0.0007320296402311,0.0258729967056583
3,1,0.1808880310696866,0.0007431347626349,0.0065202899484539
4,1,0.202826799968731,0.0007231129683134,0.0120979568559532
5,1,0.1947418489087847,0.0007310965707032,0.0626559744202235
6,1,0.1669093005468166,0.000729080327943,0.0167045286326446
7,1,0.1730362800345294,0.0007285301636101,0.0046114721723684
8,1,0.1895757313243965,0.0007319692834798,0.1674634234900875
9,1,0.1637810960104546,0.0007309564181179,0.0267995567633845
10,1,0.1694499044760209,0.000736365924413,0.0069598033592249
11,1,0.1969365956029079,0.0007298024886347,0.0363923631215013
12,1,0.1219088824802089,0.0007303251429812,0.0206541408530055
13,1,0.1843674327420346,0.0007302465339368,0.0245861705576617
14,1,0.187446175283178,0.0007412805128535,0.0365554010902495
15,1,0.171487815052501,0.0007237376660573,0.0573833394926988
16,1,0.220228426009659,0.0007300390818237,0.0370311124023682
17,1,0.2078189510261316,0.000732898074634,0.0128202219386003
18,1,0.2193480570207739,0.000729276434639,0.0192631099396814
19,1,0.1885796310884923,0.0007335674680424,0.0556696971343874
20,1,0.1595466753491372,0.0007372636304081,0.0052434188634484
21,1,0.1992686372606322,0.0007320461694447,0.0436944382151579
22,1,0.2319169751595891,0.0007293905748265,0.0258169324886313
23,1,0.1808956685491545,0.0007236416978828,0.007599830067283
24,1,0.1936399089653043,0.0007310220181393,0.0056944315497032
25,1,0.2337464090482835,0.0007245760219877,0.0318571389308979
26,1,0.1648973568635598,0.0007250069979773,0.1127758395058756
27,1,0.0066237653516479,0.0007289688834937,0.0731960871078869
28,1,0.1528486540639436,0.0007308134776379,0.0090647114563094
29,1,0.3336165420328714,0.0007308789567034,0.0294581969800834
30,1,0.1532558899326795,0.0007326496327696,0.0415765063236262
31,1,0.1506126537866739,0.0007410753787768,0.076578189609115
32,1,0.1885566964006216,0.0007242060770245,0.0164058044649333
33,1,0.1815613780318488,0.0007314504581219,0.0282355015341165
34,1,0.1623028334929264,0.0007308720192806,0.0192276436746959
35,1,0.2046684465495977,0.0007289409229824,0.0374608399565762
36,1,0.0028307800178361,0.000730458950844,0.1393524677591674
37,1,0.1901805611501816,0.0007401746668206,0.0610498198461123
38,1,0.205949929898426,0.0007312344195539,0.0485719463188907
39,1,0.1990671568514398,0.0007307286931581,0.0599350617867374
40,1,0.1065533326062483,0.0007271199957664,0.1056860419562709
41,1,0.1823017329421763,0.0007269759646732,0.0491274441099344
42,1,0.1551352793538347,0.0007311219034926,0.0066151602772082
43,1,0.1368724771481771,0.0007342095451075,0.0118694920692352
44,1,0.2030733671566418,0.0007332345100026,0.0137843476386539
45,1,0.2021716163555653,0.0007291775793942,0.1504759357050274
46,1,0.2072786668266039,0.0007305218419018,0.2035307181618178
47,1,0.1688551782053563,0.0007289283387977,0.017581734673341
48,1,0.2022328903760728,0.0007283148301052,0.0274635073652478
49,1,0.1690956220738126,0.0007324059193283,0.0381425447225474
