,Unnamed: 0,bucket,ring,lattice
0,0,0.0698714085479021,1.0,0.120204304780581
1,1,0.0296628831154776,0.0021666464931103,0.0014118956053882
2,1,0.0719496671302269,0.0033981688410709,0.0368398096045369
3,1,0.0687709221216878,0.0015883573153461,0.2923616872782459
4,1,0.0695839788220337,0.0024774012090934,0.0792151920248652
5,1,0.0671386314687995,0.0190666318269186,0.0255698048061764
6,1,0.106512220333796,0.0019911785135644,0.0276413903727745
7,1,0.0624281062437376,0.0011669042687951,0.0053393541659526
8,1,0.0656180789096458,0.0007735908407942,0.0860925439249032
9,1,0.059036313726976,0.0750230086136476,0.0666303295929575
10,1,0.0720611856854979,0.0017853703907645,0.0298865715819103
11,1,0.0440022127269122,0.0017982332892005,0.0856168725367914
12,1,0.0680444179628448,0.0010492545035125,0.0176051561123483
13,1,0.0653005615777325,0.0073223419585961,0.0655227530223447
14,1,0.042846375404765,0.0376255710342373,0.0213365303687257
15,1,0.0554966193564563,0.0061006479731361,0.0295797276192656
16,1,0.0421119771736711,0.0012346425120596,0.0230367507437987
17,1,0.06100286552255,0.001174147743933,0.189857321744825
18,1,0.0720947002789727,0.0043527259539557,0.0571047390490822
19,1,0.042691996783867,0.0012009958238426,0.0488648333102253
20,1,0.0774336805484408,0.0044767989556068,0.0240583432683328
21,1,0.0627156460398422,0.0029256217934801,0.0433510071444718
22,1,0.0690033404026218,0.0882764628401854,0.0750395498264645
23,1,0.0693950592354983,0.0014978301602985,0.0040748894348969
24,1,0.0511640920245618,0.0008141847680257,0.015949826772927
25,1,0.075391574689252,0.0014307496857828,0.0531173006139615
26,1,0.0632601922813195,0.0049761416841971,0.008862765900642
27,1,0.0571078438533683,0.0034021438817469,0.0158150087717519
28,1,0.0614418356903474,0.0034022013774462,0.0787418513528504
29,1,0.0772360444877662,0.00225564281137,0.0642576652471124
30,1,0.0825922589952653,0.001139219613529,0.1373001619153434
31,1,0.0648842912492195,0.0253179633468176,0.0263891302320506
32,1,0.061703423622915,0.0019564831753669,0.0037505471848476
33,1,0.0552270996387104,0.0039255411246013,0.0140634201671695
34,1,0.068124551986708,0.0094462797330672,0.05022132340569
35,1,0.0766124917558417,0.0010812986119219,0.0772339339566102
36,1,0.0421821317080049,0.0011955200088482,0.0025039100245806
37,1,0.0774000124879279,0.0012230513887688,0.0058803210801094
38,1,0.0644873339116374,0.0022336129346004,0.0098210064611118
39,1,0.0585121233895069,0.0008542720922795,0.0557091562325598
40,1,0.0747755211567272,0.0011785418357813,0.0875835003203882
41,1,0.0613697134804658,0.0016454527088622,0.0089870573472353
42,1,0.1310519785267829,0.0065762093615097,0.386201674369369
43,1,0.0634396838648808,0.0012316123899438,0.1014521527434653
44,1,0.0683829309609511,0.0027695534804166,0.0050667555380411
45,1,0.0373924784647659,0.0008473874233434,0.0343522111513469
46,1,0.0637452536651245,0.0019156312975166,0.1303450585924242
47,1,0.0774337069293977,0.0010879209970365,0.0137822649091598
48,1,0.0595123581584442,0.0642975548200402,0.0511946944461818
49,1,0.0648871806498543,0.0010662101713452,0.0332989697679831
