,Unnamed: 0,bucket heart,ring heart,lattice heart,bucket chest,ring chest,lattice chest,bucket blood,ring blood,lattice blood
0,0,0.3742023552822192,0.4566362335950278,0.47037112888456,0.9182404008567544,1.0,0.949768479704977,0.1436873563499646,0.1534201736929414,0.3025523166643967
1,1,0.3697889810408326,0.4212467367720493,0.4128423321611826,1.0,1.0,1.0,0.1376902349158704,0.1381804968624679,0.1397261549630281
2,1,0.368250666904786,0.4411822540712982,0.4598452836988705,1.0,0.9149007344108072,1.0,0.1232593533420867,0.1525894487799246,0.1420345002822794
3,1,0.3717355489628515,0.469535342405198,0.4511074612002203,1.0,0.8923550097633417,0.9048328084438432,0.1564999881901876,0.1346643580071428,0.1348940925091632
4,1,0.364250912396913,0.4322397859046548,0.4637172328004233,1.0,0.9222520481761088,0.9259955170899552,0.1532638683167646,0.1294505144662391,0.2253814537417333
5,1,0.3753379298631658,0.5928776738558762,0.4256404892555559,1.0,1.0,0.9574397194659512,0.1555060970046799,0.1638218606633085,0.1395497761856035
6,1,0.3775171882052786,0.3941715167736015,0.4212308429532195,1.0,1.0,0.9968405607163398,0.1473280477299431,0.1416939387898575,0.2313701471343014
7,1,0.3776707902331692,1.0,0.4422033837078404,1.0,1.0,1.0,0.1570769880747266,1.0,0.1382979823975644
8,1,0.3700926360513859,0.7367623542052678,0.4466448188462366,1.0,1.0,0.8881758643327955,0.1617679395146574,1.0,0.1526418346179205
9,1,0.3763247516695269,0.4327638605603434,0.448978727970068,1.0,0.9505047391632114,1.0,0.156097278515637,0.1583694162200195,0.203830315958309
10,1,0.3697889170307117,0.45059874946846,0.4077808405729771,1.0,0.9513938806044,0.9080652579588748,0.1441859683158726,0.1445287420046547,0.1394547308456587
11,1,0.3604798826948998,1.0,0.4670552032420782,1.0,1.0,1.0,0.1504582150460738,0.4547987117187249,0.2002497300059987
12,1,0.3651105436515116,0.4306173115849452,0.5174133642638451,1.0,0.9602408574837816,1.0,0.1519691031143698,0.1427522736740861,0.2793245111161394
13,1,0.3785666773580359,0.3833952965542211,0.4320910519925432,1.0,0.8836655825924202,1.0,0.141124992661829,0.1319924764070743,0.1542198347351827
14,1,0.3653170442477204,0.4479721577205762,0.4421276621357409,1.0,0.9930192035907772,0.9819882506528924,0.1374709475759143,0.141413138276415,0.1700383593003268
15,1,0.38347930271386,1.0,0.4319894599837712,0.983256747542862,1.0,0.915189902733869,0.1460205874532082,1.0,0.1622184900038276
16,1,0.3836745143002755,0.4138791616461102,0.4197714169517035,1.0,0.9484146374940742,0.9887089312167197,0.1404704467156149,0.1320936757844648,0.1448826000667005
17,1,0.3839241405451251,0.4256517999435794,0.3947469557727054,1.0,0.912185818254938,0.8836935944918544,0.1535555998418222,0.1364569903934263,0.1747161602907139
18,1,0.3638209900072411,1.0,0.4979914262018091,0.937764574327363,1.0,0.935564238060846,0.1381155673155853,1.0,0.1946238225250458
19,1,0.3770613140478879,0.4015583102547671,0.4615685503646929,1.0,0.9389882544468766,1.0,0.1545880012669976,0.148945214989018,0.2751733832374626
20,1,0.3632762939489612,0.4109362525585266,0.4785596625479307,1.0,0.89536180346149,0.9519739740868212,0.1324092531186506,0.1385557195446884,0.1731376120632841
21,1,0.3658387942016036,0.4255531686881547,0.4891719311740023,1.0,0.9237914641468414,0.9768777866545616,0.15544029932612,0.1602872627721755,0.1601677007055244
22,1,0.3594277106054606,0.5675374107338675,0.551309786964645,1.0,1.0,1.0,0.1541921750770414,0.158693714146942,0.1910311734740296
23,1,0.365182490035336,0.5402810265162168,0.4278413694799299,1.0,1.0,0.995631064945954,0.1637560553400639,0.2138121526548782,0.3593023380816394
24,1,0.3717001760399021,0.422056156775805,0.4578079168629119,1.0,0.9620814818344876,0.9500246729845264,0.1610351351953522,0.1788151999204949,0.1714651166031456
25,1,0.3676593077470517,0.459485317700552,0.4372285233622106,0.9969387345635492,0.9151565693128082,0.9115936172921338,0.1439572895866076,0.1290805354961692,0.1594360469961865
26,1,0.3764540108960276,1.0,0.4213453450614442,1.0,1.0,1.0,0.1603706401824629,1.0,0.1612728094789959
27,1,0.3646576643087318,1.0,0.4434618486812077,0.8907530236672236,1.0,0.9269389928603596,0.1335007568550635,0.977435027692462,0.1850301736407795
28,1,0.3714317922685031,0.43119192167107,0.3922152493524605,1.0,1.0,1.0,0.1508122964363539,0.1488936997668753,0.1458963820726191
29,1,0.3644706952181832,1.0,0.4492432348264609,1.0,1.0,0.9446367842543832,0.1411174285022229,0.6903781180316246,0.1819149256751722
30,1,0.3698683693965318,1.0,0.4507100097678002,1.0,1.0,1.0,0.1384001934152314,0.3463492944417153,0.2146286288098925
31,1,0.3770315400733688,0.3992727642300065,0.4512394755486694,1.0,0.8766785806011831,1.0,0.1376437342623852,0.1444253395527689,0.2153932201041635
32,1,0.3671831102725608,0.4524165721404146,0.7232300397168387,1.0,0.8996935934938494,0.8897095975328572,0.1469429108663136,0.1455302391146777,0.2817725969028857
33,1,0.3697375892306542,1.0,0.3886212703816541,1.0,1.0,0.8740955852776139,0.1521809120457037,1.0,0.1318619576743676
34,1,0.3736490796547822,0.4571852292608525,0.5154349885703704,1.0,1.0,0.9039798661321836,0.1541882769346613,0.1492368532455018,0.1693907954672127
35,1,0.3695809285367637,0.4177285403301493,0.4604374078255839,1.0,0.9597310566317976,0.8807335661794847,0.1363268690664235,0.1352999230901405,0.1743888220703759
36,1,0.3694498588095707,0.3971575042915,0.416673525471294,1.0,0.8888832817108498,0.8826799248475855,0.1428498916450219,0.1341201364364729,0.1552067784375611
37,1,0.3707781753852386,0.8414293569308807,0.4221367917927829,1.0,1.0,0.9764886634172406,0.1439974555684342,0.3522742182710647,0.1239130280330114
38,1,0.3745585043409691,0.4350995998462393,0.4291716534615108,1.0,0.9223640642459808,0.9293045422470771,0.1585148609147813,0.1454238321780819,0.1528657096440801
39,1,0.3732305793654608,0.4867931339166944,0.4356918835285656,1.0,1.0,0.9185185807163936,0.1280622908040395,0.136325257621134,0.1636523731753394
40,1,0.3703521283476192,0.4741059480150599,0.4274343684371186,1.0,0.9489409034268584,1.0,0.147445050067576,0.1285218687871371,0.1613375596360575
