,Unnamed: 0,brl heart,lrb heart,brl chest,lrb chest,brl blood,lrb blood
33,1,0.4509545619215691,0.3758752001814951,0.8279021297385862,0.8718719872439573,0.1255911747756438,0.1148828705516882
34,1,0.3832272200030601,0.3610943957703103,0.8469892684963647,0.8086588249293358,0.123753427330313,0.3062737185957163
35,1,0.744920907056017,0.3703597830950025,0.8057933225445578,0.7918608131673789,0.2342044721338785,0.3438148959283856
36,1,0.4429870623943888,0.385922036332766,0.7976661662290979,0.7862253819275837,0.1056783096550972,0.2320925814744667
37,1,0.5034108373768321,0.6412503156286877,0.7897807731186581,1.0,0.1096785078618594,0.3541886370419509
38,1,0.4631876081551572,1.0,0.8258215651739662,1.0,0.123856831723679,0.3839547867145185
39,1,0.4743302674208774,0.3702824191765624,0.8206617054806087,0.8566632683231228,0.1108845901302496,0.2207670373168653
40,1,0.4319016064033881,0.3802361419761075,0.8421596085972599,0.8132306623890472,0.1364743390355122,0.3058066532397352
41,1,0.5073617419349783,0.3733297347294163,0.791488785227486,0.8207139553951532,0.1273604427475486,0.2282787221029099
42,1,0.4817785321778045,0.3713354982399485,0.7789673435021226,0.791297926055298,0.1241918021560187,0.1122226946617505
43,1,0.3767070197004015,0.3783577081309655,0.8462184323056503,0.7918816802101672,0.1133588058896455,0.3286360705428939
44,1,0.4388876916508675,0.3766332516726758,0.809046734954125,0.7770305459320553,0.1131056533020211,0.3816854269115078
45,1,0.5463512290469971,0.3732973062057805,0.8792786217166533,0.7772104826616064,0.163504612029957,0.4238633525213201
46,1,0.5701475393138781,0.365247634730365,0.8153585321904365,0.8318883467450724,0.1325356450604967,0.261286988678472
47,1,0.5104152978268306,0.3833200087113602,0.8059260553871674,0.8064762792730117,0.1112667606979127,0.1916108010827115
48,1,0.4277151074984849,0.3628548736854169,0.8184666904903978,0.7937463384156973,0.1284308316332575,0.4112765149481814
49,1,0.5044981973500448,1.0,0.843323989616665,1.0,0.1205103491918313,1.0
