,Unnamed: 0,bucket heart,ring heart,lattice heart,bucket chest,ring chest,lattice chest,bucket blood,ring blood,lattice blood
0,0,0.4122226656178181,0.373848046890774,1.0,0.9357730064359,0.9885447196255862,1.0,0.2226480664223376,0.117505161219759,0.3441593440646638
1,1,0.4286380298630171,0.429727179127123,0.3552066452133204,0.9784963661469768,1.0,1.0,0.1962829942096765,0.1326578027030294,0.1163902975143441
2,1,0.4590682980382948,0.8408933052949713,0.3692573562266829,1.0,1.0,0.8420676427708952,0.2073111576612954,0.4216134439249712,0.1169496635581492
3,1,0.4524818032038696,0.372309881075257,0.3925670153622661,1.0,1.0,0.9194578506311356,0.2583164138521979,0.3304901051009868,0.1389159196860157
4,1,0.4748822648950246,1.0,0.3661433636498055,1.0,1.0,0.8916802276138066,0.2743374598976178,1.0,0.1186045773186125
5,1,0.4590111414122268,1.0,0.3710119164871911,0.9865017538977472,1.0,0.9894121090194684,0.2336383287655555,0.2532667572600253,0.1263444241588986
6,1,0.4427475187973687,1.0,0.371512165590375,1.0,1.0,0.9660904537496696,0.282552871898791,1.0,0.1515912317869786
7,1,0.5508022519902342,1.0,0.367267637133729,1.0,1.0,0.932271181219093,0.31711755920608,1.0,0.131252619886946
8,1,0.4613429319290452,0.3811691601703963,0.3914236705253638,1.0,1.0,0.8934196183260935,0.2815230122329012,0.1345462352067217,0.1400527052471281
9,1,0.4944887471575442,0.4140727926007091,0.3775330955977631,1.0,1.0,0.9045065648502232,0.34289450288165,0.1882709489271966,0.1441196660375746
10,1,0.5153026633346386,0.4824011534597197,0.3814150456393734,1.0,1.0,0.9782065093212112,0.3851150884977849,0.2800895813801023,0.1551159761993328
11,1,0.4578347113372593,1.0,0.378579984265797,1.0,1.0,1.0,0.2375222671534706,1.0,0.1656178872306647
12,1,0.511325503422409,0.4355391166644365,0.3690427826819583,1.0,1.0,0.9535728897378588,0.3613019753094812,0.1235832718490317,0.1480061372573351
13,1,0.4912140145986003,0.4097998907383824,0.3756583089796154,1.0,1.0,1.0,0.3125566603204858,0.1461110475779071,0.1334469203575297
14,1,0.4384870932542827,0.901006650192584,0.3806226690158963,0.9515598925889556,1.0,0.9413424697861864,0.2533106738713655,0.1774661611666737,0.1322598176745945
15,1,0.4196348971155078,1.0,0.4034035800991411,0.9964680075850832,1.0,0.9849751212701986,0.2002509011441834,1.0,0.1465751697051069
16,1,0.4239464833077794,0.3952786687140874,0.3699924957888769,1.0,1.0,1.0,0.2017641569130709,0.1555921504318156,0.1248448478632916
17,1,0.4673851694955719,1.0,0.4390848590853152,1.0,1.0,1.0,0.2836954810305048,0.4698165925661192,0.160657348956739
18,1,0.4432604238172591,1.0,0.4109260309984772,0.951983673551834,1.0,0.868382913328859,0.2542253670249061,1.0,0.1450792172268824
19,1,0.4484078068630079,0.3689029352502707,0.3834981957628932,1.0,1.0,0.9178698885203284,0.2310230325997767,0.1362885260261248,0.1530478104575966
20,1,0.4628916051489761,1.0,0.626244131020156,1.0,1.0,1.0,0.2456061567997603,1.0,0.2823126565777716
21,1,0.4664349761254379,0.9723934590161144,0.4042516343904662,1.0,1.0,1.0,0.2638940890917635,0.4515368763520852,0.1315745082607477
22,1,0.4572843274507129,0.6205650308797908,0.3657046425232936,1.0,1.0,0.9331198577705028,0.3165935854211463,0.1944807988390755,0.139413276279557
23,1,0.4949301679951108,1.0,0.3735949848626579,1.0,1.0,0.931367631709312,0.3349150322325054,1.0,0.1296515340371042
24,1,0.5085374812624134,1.0,0.3900862904922098,1.0,1.0,0.9410938202884592,0.3221235432274623,1.0,0.1315946946311736
25,1,0.5170976186374053,0.4167701745754515,0.3708159698665371,1.0,0.9554364845941518,1.0,0.3191340463856492,0.1442263223759263,0.125409786258462
26,1,0.4871069697893815,1.0,0.3610592822515835,1.0,1.0,0.99504839886236,0.3188911755710984,1.0,0.1159960469091464
27,1,0.4086236991514408,0.6290971948609351,0.3584155420566057,1.0,1.0,0.8533241048440464,0.202686054186467,1.0,0.1330808461395151
28,1,0.4661637771712361,0.4160431933330903,0.5190751375066059,1.0,0.8664535435059811,0.906951239811925,0.2601717078578429,0.1309121231605123,0.2301030176716706
29,1,0.4716271748181497,1.0,0.5374153096605314,1.0,1.0,1.0,0.2856879012323334,1.0,0.2709108540425431
30,1,0.4643554194269343,1.0,1.0,0.9324036572260608,1.0,1.0,0.2521200869131714,1.0,0.8563216940976942
31,1,0.4663756757144945,0.7562726953208854,0.372471832873075,1.0,1.0,0.9689772581666533,0.2832835941430732,0.1634150124133613,0.1284606555828268
32,1,0.5560558554716573,1.0,0.4547731316394,1.0,1.0,1.0,0.3860608866425842,1.0,0.161111190161402
33,1,0.4241059000963823,0.3755018638102943,1.0,1.0,1.0,1.0,0.2311666890752412,0.1304811156131222,0.1744313305669076
34,1,0.4343635060903937,0.3847475615323387,0.3660521550596372,1.0,0.9239177225744004,1.0,0.2446854103854083,0.1295984613498088,0.1270877151609353
35,1,0.5103466327647872,0.3715823513565315,0.3702929334420555,1.0,0.9655688422381068,0.9036879723173212,0.3606049668848861,0.1234194313636529,0.1295708092901859
36,1,0.4299143219692448,0.3723659645644814,0.3656986072477295,1.0,1.0,0.9036876641461474,0.2274165218144524,0.1303383031637928,0.1104897467520889
37,1,0.460799321573003,1.0,0.3816732609761449,0.9690509681160416,1.0,0.8852828007656494,0.3050593279860994,1.0,0.126197383917093
38,1,0.5291382267068978,0.4010848005414002,0.3619971543097857,1.0,0.911708966589276,0.9002009219661744,0.3354286872833905,0.1331870558714006,0.1213505187257225
