,bucket,delayline,maglattice
0,0.0029961441242507,0.0028552162505924,0.2593652205763885
1,0.0040145234841559,0.0028685769009719,0.0128725168236649
2,0.0027559341617459,0.0028386321526726,0.0740307770131337
3,0.002758102633388,0.0027710342611862,0.0473485388948019
4,0.0027595118989913,0.0028016588899501,0.334326090061783
5,0.0027593980833691,0.002830500308819,0.0153704061762199
6,0.0027711536761789,0.0028513845480015,0.2509337011339296
7,0.0027665049535818,0.0032347678090035,0.0274176496864397
8,0.0027628017682338,0.0028286751297325,0.0312867350148276
9,0.0027711642278232,0.002959913997695,0.0253619547294569
10,0.0027672290141839,0.0027756805364315,0.1384440567618029
11,0.0027618286725349,0.0028421046887099,0.0323925336415787
12,0.0027593583285172,0.0028245129846027,0.0096892258998341
13,0.0027641975400224,0.00276279625099,0.0087987435316493
14,0.0027637622604201,0.0027810861146339,0.0095540695919241
15,0.0027920524380826,0.0028514204141586,0.028431120525681
16,0.0027640075481184,0.0029551512921983,0.0146230045501937
17,0.0027643381642126,0.0028410348072985,0.7931721963150958
18,0.0027597184022264,0.0027840989214119,0.6707298147950878
19,0.0027679630400632,0.0027852861674589,0.0314888649860907
20,0.002877110285499,0.0029441447861955,0.0520391476863631
21,0.0027695885823636,0.0031470900426267,0.3350164781619784
22,0.0027622195428177,0.0028670062910038,0.0467264302144198
23,0.0027590288197486,0.0032074500929326,0.0612759403450199
24,0.0027632095871899,0.003352660914237,0.0249983899406024
25,0.002767485668628,0.0030232707485421,0.0159103740495194
26,0.002760524967957,0.0028368854792017,0.012462347100103
27,0.0027589634327274,0.0027826694187438,0.0485428664278167
28,0.002768500627934,0.0028789075470792,0.0228011586389649
29,0.0027695312293614,0.003025927890681,0.1450080268309013
30,0.0027843983280085,0.0029409891804317,0.0300940991870449
31,0.0027686967098858,0.0028383670257617,0.0904271403423982
32,0.002770455124344,0.002805704883926,0.0119519258823472
33,0.0027597785369586,0.0027645037887344,0.0273350070176282
34,0.0027632712711473,0.0028551499447445,0.2275377546076323
35,0.0027623581345158,0.0028985261129778,0.0395194055094951
36,0.0027588270809614,0.0030272510317687,0.0102805609434895
37,0.0027724884917488,0.002793440117502,0.0155623076706218
38,0.0027664982758867,0.0028692916191004,0.0171373709663618
39,0.0027726858808989,0.002822109690791,0.0042298574475823
40,0.0027604089241652,0.0028061890500226,0.0100797017784397
41,0.0027588994606369,0.002882942010496,0.0111035425013475
42,0.0027574557150102,0.0028451281053766,0.0341200624432177
43,0.0027586461380348,0.0030514122203505,0.0107822185683765
44,0.002779289027358,0.0028915583232006,0.0311191734468214
45,0.0027597108590787,0.0029947435267378,0.0444665659726802
46,0.0027636436764382,0.0028587748836388,0.0147938743512824
47,0.0027667654468059,0.0031209324778603,0.0565902816459663
48,0.002774856671063,0.0029551403157746,0.0495707397308706
49,0.002767813513269,0.0029611697704656,0.0306749528279859
