,bucket heart,ring heart,lattice heart,bucket chest,ring chest,lattice chest,bucket blood,ring blood,lattice blood
0,0.3742023552822192,0.45663623359502786,0.47037112888456,0.9182404008567545,1.0045239056531228,0.949768479704977,0.14368735634996466,0.1534201736929414,0.30255231666439675
1,0.36978898104083263,0.4212467367720493,0.41284233216118266,1.0077037348610105,1.0342441331438712,1.0979724754823106,0.1376902349158704,0.13818049686246792,0.13972615496302818
2,0.368250666904786,0.4411822540712982,0.45984528369887057,1.0980652643177127,0.9149007344108072,1.0251346776063692,0.12325935334208676,0.15258944877992467,0.14203450028227949
3,0.37173554896285155,0.46953534240519806,0.4511074612002203,1.0691297683174337,0.8923550097633417,0.9048328084438432,0.15649998819018768,0.13466435800714283,0.1348940925091632
4,0.364250912396913,0.4322397859046548,0.4637172328004233,1.1169958745637816,0.9222520481761087,0.9259955170899551,0.15326386831676464,0.1294505144662391,0.22538145374173332
5,0.37533792986316583,0.5928776738558762,0.4256404892555559,1.0533248657399354,1.0406720887612009,0.9574397194659513,0.1555060970046799,0.1638218606633085,0.13954977618560357
6,0.37751718820527863,0.3941715167736015,0.42123084295321955,1.0749771982564538,1.013139438384117,0.9968405607163398,0.14732804772994315,0.1416939387898575,0.23137014713430143
7,0.37767079023316924,4.666917499128686,0.44220338370784046,1.0800504006863298,26.29198120432263,1.0747703526929224,0.15707698807472664,3.0433405120568877,0.13829798239756447
8,0.3700926360513859,0.7367623542052678,0.44664481884623664,1.0598718149073787,1.924033041596941,0.8881758643327955,0.16176793951465743,1.4761651789449064,0.15264183461792052
9,0.37632475166952695,0.4327638605603434,0.448978727970068,1.0831205411133895,0.9505047391632114,1.0095379643153235,0.156097278515637,0.1583694162200195,0.20383031595830906
10,0.3697889170307117,0.45059874946846,0.40778084057297714,1.032629894116231,0.9513938806043999,0.9080652579588747,0.1441859683158726,0.1445287420046547,0.13945473084565876
11,0.36047988269489983,1.3535441769760888,0.4670552032420782,1.028819149150115,3.0052579168412077,1.55520559906629,0.15045821504607385,0.45479871171872494,0.20024973000599874
12,0.36511054365151163,0.4306173115849452,0.5174133642638451,1.0929262611384005,0.9602408574837816,1.052479941335234,0.1519691031143698,0.1427522736740861,0.2793245111161394
13,0.37856667735803595,0.38339529655422117,0.4320910519925432,1.1027382500549587,0.8836655825924202,1.0195260805380233,0.141124992661829,0.13199247640707437,0.15421983473518272
14,0.3653170442477204,0.44797215772057625,0.4421276621357409,1.0048860018168415,0.9930192035907773,0.9819882506528924,0.13747094757591435,0.141413138276415,0.1700383593003268
15,0.38347930271386,11.317947540347623,0.43198945998377125,0.9832567475428621,22.349784703709563,0.915189902733869,0.14602058745320826,5.277127922065729,0.16221849000382768
16,0.3836745143002755,0.4138791616461102,0.4197714169517035,1.0942698565039053,0.9484146374940742,0.9887089312167197,0.14047044671561495,0.1320936757844648,0.1448826000667005
17,0.38392414054512514,0.4256517999435794,0.3947469557727054,1.1255827013441455,0.912185818254938,0.8836935944918544,0.15355559984182227,0.13645699039342635,0.17471616029071396
18,0.36382099000724116,15.39625368514482,0.49799142620180914,0.937764574327363,160.98183488674997,0.935564238060846,0.13811556731558536,16.188295306950884,0.19462382252504584
19,0.3770613140478879,0.4015583102547671,0.4615685503646929,1.065166157100536,0.9389882544468766,1.0295951229845164,0.1545880012669976,0.14894521498901803,0.27517338323746265
20,0.36327629394896127,0.4109362525585266,0.4785596625479307,1.0192783696820973,0.89536180346149,0.9519739740868212,0.13240925311865068,0.13855571954468845,0.17313761206328415
21,0.36583879420160365,0.4255531686881547,0.4891719311740023,1.060383650856388,0.9237914641468414,0.9768777866545617,0.15544029932612005,0.1602872627721755,0.16016770070552447
22,0.35942771060546064,0.5675374107338675,0.551309786964645,1.0063613634084523,1.6873013528513519,1.0735827822408062,0.1541921750770414,0.15869371414694208,0.19103117347402968
23,0.365182490035336,0.5402810265162168,0.42784136947992996,1.0487503144648898,2.1022958755234282,0.9956310649459541,0.16375605534006393,0.2138121526548782,0.3593023380816394
24,0.37170017603990213,0.42205615677580505,0.4578079168629119,1.1093354266973197,0.9620814818344876,0.9500246729845263,0.16103513519535223,0.1788151999204949,0.17146511660314565
25,0.3676593077470517,0.459485317700552,0.43722852336221063,0.9969387345635493,0.9151565693128082,0.9115936172921338,0.1439572895866076,0.1290805354961692,0.15943604699618658
26,0.3764540108960276,2.0776648573010585,0.4213453450614442,1.0908942520495233,15.120323025461294,1.071855215369122,0.16037064018246294,1.4152840302756329,0.16127280947899592
27,0.3646576643087318,1.1069235487943605,0.4434618486812077,0.8907530236672236,4.095795867820741,0.9269389928603596,0.13350075685506355,0.9774350276924619,0.1850301736407795
28,0.37143179226850315,0.43119192167107,0.39221524935246055,1.1487637948852873,1.2962350031767378,1.3276228546286832,0.15081229643635394,0.14889369976687536,0.14589638207261912
29,0.3644706952181832,2.339870839223686,0.44924323482646095,1.0663361395831872,1.5922481964573507,0.9446367842543831,0.14111742850222295,0.6903781180316246,0.18191492567517223
30,0.36986836939653184,3.4111600702671496,0.4507100097678002,1.0400981579234492,8.768944592212883,1.7411242721364544,0.13840019341523144,0.34634929444171536,0.21462862880989259
31,0.37703154007336886,0.3992727642300065,0.45123947554866944,1.04052882910725,0.8766785806011831,1.0939688165015404,0.1376437342623852,0.14442533955276893,0.2153932201041635
32,0.3671831102725608,0.4524165721404146,0.7232300397168387,1.0811019431786066,0.8996935934938494,0.8897095975328572,0.14694291086631367,0.1455302391146777,0.2817725969028857
33,0.3697375892306542,147.80149366310025,0.3886212703816541,1.1168091054364124,252.11563759111488,0.8740955852776139,0.1521809120457037,76.59065543153322,0.13186195767436767
34,0.3736490796547822,0.4571852292608525,0.5154349885703704,1.0879605854815724,1.0529734118642409,0.9039798661321837,0.15418827693466133,0.14923685324550184,0.16939079546721272
35,0.3695809285367637,0.41772854033014933,0.46043740782558396,1.0392037666086846,0.9597310566317977,0.8807335661794847,0.13632686906642352,0.13529992309014052,0.17438882207037598
36,0.36944985880957076,0.3971575042915,0.416673525471294,1.0738506190893151,0.8888832817108498,0.8826799248475855,0.14284989164502193,0.13412013643647291,0.15520677843756117
37,0.37077817538523866,0.8414293569308807,0.42213679179278296,1.0538350188805063,2.5957893867646153,0.9764886634172406,0.1439974555684342,0.3522742182710647,0.12391302803301144
38,0.37455850434096916,0.43509959984623936,0.4291716534615108,1.0943748081451479,0.9223640642459808,0.9293045422470773,0.15851486091478134,0.14542383217808194,0.15286570964408017
39,0.37323057936546084,0.4867931339166944,0.43569188352856564,1.054892022012794,1.0349571070570558,0.9185185807163937,0.12806229080403955,0.13632525762113407,0.16365237317533943
40,0.37035212834761927,0.47410594801505995,0.4274343684371186,1.0985621732480215,0.9489409034268583,1.007902527324998,0.147445050067576,0.12852186878713714,0.16133755963605753
41,0.37245730332716764,0.4091140781729402,0.43644599888240065,1.0442843023185493,0.9212307602207925,0.9390364676028456,0.14688916980284852,0.14070610913961276,0.14587443787917406
42,0.3690241587919187,0.4465470404603359,0.4280572031721695,1.0333806891627924,0.9539520452282296,1.0175230241719608,0.14681721214166008,0.13806114292379912,0.1746962277781404
43,0.3683436259530212,0.4094870739831557,0.41897332220955724,1.051625332220891,0.9823681793468498,0.8748408673631229,0.12487241616386208,0.14289098809213302,0.1314867275903826
44,0.3660127751017754,12.449240030563287,0.43917758297621845,1.0335494959691816,104.83689709574857,0.9279680848431123,0.14370186856619685,3.885726740981935,0.1776927285009983
45,0.36316859093125703,0.4011321703902508,0.42903635707978177,1.0919308431842687,0.8816543341682179,0.942645026694705,0.15653919674135278,0.1413477146802317,0.13713782577718556
46,0.3668751277368588,0.41237584799107857,0.4158665919053902,1.0852142249708085,0.9199588827191336,0.9194825391717661,0.16204914521960162,0.14343355187270637,0.17916802034764856
47,0.3705149349344163,0.41652661614446795,0.4668854702157375,1.1208658244995813,0.972463701839461,1.0205332243706158,0.1400440892619846,0.14962481943672173,0.1724271239210973
48,0.396956905741877,0.5029653345193315,0.5057253126440624,1.0808177324634194,1.0465962817451455,1.0928312715014126,0.16346877422737754,0.15593138129456816,0.16507979509351633
49,0.36655003210841824,0.5088419382802817,0.4609130345235537,1.0083704377134783,0.9776818211453254,0.972934984931477,0.1345675933500524,0.13995325491930288,0.1322991802045122
