,bucket heart,ring heart,lattice heart,bucket chest,ring chest,lattice chest,bucket blood,ring blood,lattice blood
0,0.5909768486502052,2.619409363444861,0.3594479423522145,0.9681008286500342,43.64196483105545,0.9245366231557436,0.38997729565292993,4.205914531881124,0.17114884629197838
1,0.40763474406074557,0.4049380367374795,0.3749965137447397,0.9490179255676274,1.1827923110700396,0.8828890521395398,0.28581271737903663,0.20913619057869842,0.10511871117092511
2,0.4941123933759795,0.3731379383389978,0.3730593285269165,1.0468299259777847,0.9140564254653794,0.8571212957789363,0.2903026566312625,0.1308881329100665,0.12395997078665766
3,0.493569921177705,0.3651029334763601,0.35889822027117935,1.0885726660645814,0.9516686475322669,0.8192082000067583,0.4090650923194596,0.1311388862130524,0.15306176662710294
4,0.6447896787446619,11.266737849760707,0.36362210524773303,1.0738587078675361,94.39692475151261,0.9809376028866756,0.39630888827502764,12.546142549531101,0.11669284292071405
5,0.42857722585210134,0.3531017679020556,0.3792503400299154,0.9339266781287114,0.8934208904818881,0.8734911645243257,0.2928025216493751,0.12236100074193434,0.11634983027541645
6,0.60845420280545,0.4097224709824213,0.3663614091374037,1.0972655818002137,0.9365201093280621,0.8777230636217184,0.26081801315813,0.16602351249197855,0.11667563914170472
7,0.6745642709877194,17.851505812987813,0.3871693321826371,1.1089516501555057,195.06319319103685,0.8374611668452547,0.4927383975439102,35.599411857089464,0.11552449700119546
8,0.5541468621944261,20.44172576478936,0.39003445547980164,1.1186582552069335,45.41946479689718,0.8803698996139359,0.4179103426393631,54.754358466080575,0.1540565350621234
9,0.641569411192873,0.456582467554535,0.35970181611625834,1.0901732602901069,1.121196224978601,0.8705869251534981,0.5132889393055342,0.15527980151606124,0.13802192575670263
10,0.5626964412658704,0.36284421185559795,0.36397047050499765,1.0957962629506786,0.8284717848540293,0.8605545996510896,0.5528327978854517,0.12780735862063028,0.12282260562743649
11,0.5330690891753856,617.6958967929578,0.3877184628886535,1.0756608426861634,2346.0015641837367,0.9224004159431304,0.28217343860417565,322.0213809203014,0.7292434714002952
12,0.65065660195489,3.069755248729563,0.3655235698939268,1.107163292494416,28.356797088360878,0.9702883837515582,0.5194535793847477,37.557262754771216,0.11633020147728679
