,strain,stest,rtrain,rtest
0,0.5176229635450094,0.5738597649373383,1.4284193763833326,1.4183685832828477
1,0.4973230017028336,0.5433714855391865,1.1892938704032507,1.0937446773453061
2,0.47408365654327433,0.5083591267457087,1.1782493567403691,1.3125659003085075
3,0.46206453562217364,0.5291559891023799,1.5445632498487665,1.6409929933113312
4,0.41347822390823963,0.47544818519069826,1.3404396815097983,1.3407307896820209
5,0.4673266553549408,0.5269118324267346,1.3060587500207426,1.6767169295003703
6,0.4944682984932373,0.5237835735157461,1.4807634301817822,1.531398740923447
7,0.4690038013264592,0.4752896060140051,1.2300130338710957,1.231835173544098
8,0.5328177906800302,0.5788598805026142,1.3726100859448085,1.5145515086685182
9,0.46470493240693395,0.5406235189555627,1.4338209865273286,1.4773972068382604
10,0.4683082563994362,0.5378679109952459,1.197737805646334,1.2498198194173586
11,0.47186663359881664,0.463460234315143,1.4146137116211404,1.420087045814975
12,0.49620964184134564,0.5529624955083675,1.156596120976875,1.293310570242376
13,0.5122532087358129,0.5295484278758464,1.564049463903117,1.677333816776938
14,0.47031443899838205,0.5144919985146317,1.3483611950696708,1.3516810805118902
15,0.5669141140846459,0.6194552224679047,1.2961335756276389,1.3124960171922526
16,0.5299210572140264,0.5641387639483791,1.5327225604658639,1.4315082052637365
17,0.41939829916449334,0.4876010472302143,1.3341640774854615,1.3873852415756587
18,0.44942992188740083,0.482680508739773,1.4023124997212961,1.4052974889339196
19,0.5286002553675845,0.620349367828143,1.3973234226304914,1.3480956998706644
20,0.45817733949594697,0.499617350014922,1.3355477373776923,1.4391707311995674
21,0.4998668692080515,0.5522908237242866,1.2073047543145172,1.2980999087330949
22,0.4634269404760737,0.48842942301507636,1.7261645084269275,1.7365785011757087
23,0.587245781022003,0.6153599473540832,1.3466420616231816,1.4413602573916442
24,0.3975904073428719,0.460062360161336,1.0592431797470876,1.0608732360853383
25,0.46427065379872456,0.5032797633881059,1.2871630764404696,1.497871612738921
26,0.5093473213530386,0.5603208663452687,1.52457718640635,1.7600523445320835
27,0.4994099178806569,0.5322185140311526,1.2402441388956356,1.2478813707235943
28,0.46897661397684276,0.4916991170064487,1.1091313277394887,2.053996873503295
29,0.43186293908328455,0.4676423544814867,1.5187541692980442,1.4597417886478412
30,0.5533494149722955,0.6775840089448738,1.3526601523369755,1.5468483974521492
31,0.5682852719206687,0.6089337258410942,1.317874870662055,1.503682560604029
32,0.447512160832918,0.5004966914199891,1.8255872585504802,1.7112263948339677
33,0.6430948987320267,0.7040445333616733,1.61283469594388,1.6494628696423428
34,0.4461570259072523,0.46161694319739865,1.4650340136230195,1.4584673726115984
35,0.4319118334037961,0.4530656975897116,1.1533513956441677,3.0167272343228553
36,0.5036422392028591,0.5755282945650996,1.331067236203333,1.260286300552203
37,0.4276889848289195,0.4631342149003183,1.3255651515851954,1.3605834045953473
38,0.5056761287043572,0.5220164596994583,1.3584727704995476,1.5480754025526096
39,0.4640936366699184,0.4976157043051021,1.1372965289979222,1.1642095168417699
40,0.44407009178712353,0.4781409616708463,1.6027758867489736,1.7275624635354114
41,0.45886235907526085,0.48486172582952364,1.3278717319364461,1.195403881662584
42,0.43822874158955144,0.4571367880063195,1.6124805096448076,1.7084229700730786
43,0.4829980272599005,0.5114512901009064,1.166368994967719,1.4128226222346651
44,0.4312911379111932,0.4899765582774234,1.44438879918925,1.4120844900609393
45,0.43315152319394384,0.44687316900068835,1.491274282210866,1.564456680160501
46,0.49841170669672635,0.5368614203981719,1.4976054117477853,1.5229660036498986
47,0.48715509598699624,0.5253555350351479,1.4525099569202884,1.4703630358679713
48,0.45309978365863324,0.507149395865625,1.5313105133247593,1.5755300391696305
49,0.4301667476332042,0.447854262333256,1.2965276287496108,1.3647277844198829
