,bucket,delayline,maglattice,mixed
0,2.023367541758051,2.1763229325219506,2.465758774342338,2.0086165637628737
1,1.913172902761743,2.0005360945600494,2.2583133625818816,1.8825595892120444
2,1.9732208392891641,2.134354613376929,2.3755744450880605,1.967621997835067
3,1.9010982598341855,2.076457358524371,2.3058316453958256,1.9354563330506405
4,1.8648463061148455,2.00132951845881,2.272948405663875,1.854919389467083
5,1.8527221410888137,1.957611260581399,2.297416968253417,1.8561828642384046
6,1.9255149698682754,2.0498745315547082,2.310372474051104,1.9156665091531422
7,1.9496888751009032,2.062810822246148,2.3343418683879733,1.937988114765989
8,1.9544548845965306,2.072950914209225,2.40063314870043,1.9632577422203994
9,1.889979744706053,2.040937439594143,2.3076910140621028,1.916371730257088
10,1.9550564257982341,2.082697088563346,2.331749237013095,1.9621831348038599
11,1.9680540487546683,2.1068795935728524,2.4347409491688228,1.9902242124953577
12,1.9891598312227996,2.109880933589439,2.3871864726130254,1.9961086141975424
13,2.0201343604556223,2.1242619717424507,2.4163267033740192,1.9925537176040737
14,1.7368503108777367,1.8359090222967271,2.060727676480905,1.7018865781718482
15,2.002127256839127,2.098369308104866,2.41439083030642,1.989170547603561
16,1.9688882248171455,2.084555611616206,2.385020412897244,1.9506558985077138
17,1.8203744915751243,1.9254872822437654,2.203704575844715,1.7991777962506048
18,1.9187044983098305,2.0482473295279995,2.2725386812867954,1.8904877245005203
19,1.8328176483231093,1.9662981249726783,2.207845472126356,1.8297905210903247
20,1.9562574335280778,2.0540620138248724,2.371438302707487,1.9260946060869775
21,2.0751733346621104,2.21304192326701,2.505969342395337,2.050241323168337
22,1.9677204812327045,2.1193799772461017,2.320973975563014,1.9745694620938223
23,1.9178383130463514,2.056265548853832,2.314729208856014,1.9259441185665576
24,1.9244182161100933,2.0828921019694953,2.3197963837274216,1.9284331009043048
25,1.9988525872529752,2.1091122115248218,2.4509519907930764,1.9724336959406847
26,2.009747426910881,2.1342621665755077,2.427657561398903,1.9968672833641112
27,1.9951800537190925,2.142705985895035,2.4060371101321945,2.006538947012533
28,1.9759500261880465,2.087691562273947,2.3404480641283905,1.9659604271811544
29,1.8550327288375534,2.0088460707590285,2.2888919704872044,1.860596426689458
30,1.998055988852259,2.1051334125867154,2.3990694957289733,1.9594127185795267
31,1.8642903536604494,2.010706915330794,2.1724982650292954,1.8894488919843682
32,1.8713187752739708,2.024393855706238,2.228335110276956,1.8634027180966795
33,1.8159848547281834,1.9147811417887877,2.1709539832432774,1.79301722198072
34,2.0032131138618197,2.18897851744509,2.424342806469531,2.050519202960494
35,1.9093710440161615,2.0237593340733158,2.294275348666202,1.8995846787609907
36,1.923109529483754,2.0522152603645147,2.299118298404355,1.8917020864103946
37,1.8819877009543717,2.004943232969072,2.2669075905988203,1.8688505233082235
38,1.8668876709547466,1.9993344033430531,2.2023599971014476,1.8698216331860338
39,1.816609127995029,1.9760243292533366,2.1750268696955413,1.8098324359431286
40,1.995218041645301,2.145091129447344,2.465682777910935,2.01682146103883
41,1.9203443158743914,2.0636837296905726,2.250429436448044,1.9138436379110872
42,1.9320246116989073,2.071131194676237,2.335497773776258,1.9136106985831065
43,1.9356179013236918,2.0702318439518357,2.3722868279042073,1.9488182296858685
44,1.870077443404958,1.9991853251268636,2.2304796991481135,1.8650627737007675
45,1.870492706237507,2.0023303404722195,2.297983336813015,1.8543968186639601
46,1.8835398774164633,2.02922453366008,2.2677235299093743,1.8608676004256657
47,1.9870918236287616,2.1277117491456354,2.3695201778655175,1.9741240420424568
48,1.960420707817336,2.108640310078729,2.430626276877182,1.945738034575887
49,1.9419411153183006,2.0597598791681992,2.372573676804016,1.913715782062956
