,bucket,delayline,maglattice,mixed
0,1.7369587545608485,1.5455633979999464,0.2585453986658886,0.2465417279335175
1,1.4448626351714957,2.0899683873290975,0.4923852482700415,0.2948103749404851
2,2.6120270783095867,5.728588213381017,1.003445568075165,0.3714074759791705
3,2.2225890966102644,2.196283021097464,0.5356044708936674,0.5037077797138306
4,1.7896194441925581,1.8773965299099542,0.17146330848349245,0.34241551218729127
5,1.9266411689952665,2.4312436026804174,0.26382990139737195,0.3912312063289728
6,1.6923149156200232,1.8630756306658156,0.4864653433016577,0.26066480994612623
7,2.308456025099453,1.51331758156614,0.35056069734423195,1.4493898466498463
8,2.4944037941726007,1.6465083988952276,0.2027725662147599,0.29334479650624706
9,2.207390314778142,2.0142245581649667,0.10708693695447262,0.45971385923124086
10,1.8183229597753785,2.257086761351565,0.1750289828156774,0.46528480560922
11,2.2435664940174798,2.1568546108380504,1.542149951634126,1.8399371792881647
12,1.5348450968607865,1.374356376426936,0.6321654921358851,0.10497417415429823
13,2.347427443042669,1.8948211899114757,0.11825897073287107,0.6194236610262424
14,3.054786837196843,2.537744599608025,1.7024829258869083,0.33359531366571415
15,1.566704864855127,1.9241044885523697,1.5002373363470536,0.17257790443622786
16,2.8578468697252006,1.534210158625317,0.3518433738760085,0.41766581845892853
17,2.0839989049767462,1.6002546042783143,0.6077239743201034,0.24244864966592677
18,1.444445039997229,2.0020590181964724,0.3405914281948142,0.5951965384305963
19,2.2451423703212083,1.456470974339378,0.4011119331370023,1.3296061915231903
20,1.7658609619875276,2.0123229446506334,0.24414304614148116,0.3288597653334828
21,1.9335562870056786,1.7664860870306316,0.15469388963679662,0.3070389885764277
22,1.7955187334297906,1.8128198142083507,1.0155186417446955,0.5599409761945303
23,1.8802251078670837,1.7460172114161574,0.20083344834140576,0.34234101277747353
24,2.2404147239253582,1.9070880553675544,0.2316355256747699,0.12082193855310272
25,1.6566527977820198,1.7224512930430242,1.0142634407979922,0.38446245847658583
26,1.9762460887212823,1.7293332291923924,0.5199605356481928,0.47321704350273075
27,2.9696684841053638,2.050013513844334,0.21091785466435983,0.648794386180795
28,1.936678824240828,2.054407280412665,0.44109583785518547,0.6347415900398587
29,2.275302756111433,1.6715835532112044,1.0628179115341831,0.4357138971500186
30,1.4275071398063879,1.4642615977043136,0.24407397057302901,0.37324455031416554
31,1.9109961396320834,2.27404229921877,0.5793652862874564,0.2659052707170438
32,2.249650510525048,2.028363710541747,0.6335915826333589,0.44332386725374595
33,1.9287898238431145,1.5845467529921085,0.33986867581821156,0.4136349747502466
34,1.663765241647427,1.614541756969238,0.22546032893945236,0.36204529736415203
35,2.1034193923812263,2.2627649571726365,0.1387682706451737,0.3436716868851244
36,1.631534260808746,1.6983743396431317,0.10731847335086465,0.3461040337900996
37,1.8608472641802574,2.2877811832239354,0.19937304736073055,0.6715767453378054
38,1.5377105462425953,1.8996224784291693,0.3104158849861157,0.16868233268220334
39,1.5382385361033994,1.9611818546401045,0.2542406086331941,0.504787571402553
40,2.5398587169069664,1.7965264409176864,0.5107227274760257,0.38374386593253196
41,1.7519670199050523,1.980093671728744,0.18657791035657734,0.22115337769119833
42,2.544773262897006,2.0344842253209396,0.5824814459189643,0.4125526836332487
43,1.8034063699925749,1.8565755780395805,1.9535793664853511,0.39553993424731554
44,1.9031611826056265,2.1595062089340806,0.15364787288432255,0.6964513429454104
45,2.358300882223612,1.9683304968527566,0.11855977866575483,0.788555874132927
46,2.47295760585941,2.0603827555525362,0.13392946495283028,0.3070799406068515
47,1.9392667139442499,2.199898415937666,1.1221138716599028,0.7359011110777569
48,3.2949540877304377,1.8296200994844687,0.23719050381299409,0.3704003551446029
49,1.9988290441373788,1.5822777052856611,2.325392219349952,0.5339268572074369
