,strain,stest,rtrain,rtest,gtrain,gtest,ctrain,ctest
0,,0.00044806251576558936,,0.02784411993538675,,0.0009805780510264398,,0.0008787300128371845
1,,0.002707039267647527,,0.001787250253863552,,0.015222394652160555,,0.016190900529341638
2,,9.280900248814626e-05,,0.0061012791392334115,,0.0004721627496565624,,0.0003253009394149934
3,,0.00011065199559013612,,0.0049580705081488504,,0.08735383012089996,,0.06734587289774806
4,,0.0001321514556910068,,0.0017483182033947828,,0.12555072562048916,,0.14137838975643996
5,,0.0003530559292283332,,0.007814623800263088,,0.05797197980519836,,0.04749960308996957
6,,0.001701428408388304,,0.010796797895473382,,0.2004182237201842,,0.1836196727109034
7,,0.0002351575870199846,,0.3489812212501934,,0.03411942889167228,,0.027668344583107553
8,,0.0008689681221954064,,0.08842748962191553,,0.12134853199008493,,0.07804147949464055
9,,0.0004059412988469772,,0.023265265376590145,,0.022333016926960162,,0.021228264002715467
10,,4.5044763342473945e-05,,0.00023146545812826097,,0.0035670492325126485,,0.0022836721563603184
11,,0.0016813626852821273,,0.642587838186772,,0.3391435098179878,,0.30498309866491635
12,,0.000359494110096397,,3.0662267224965416,,0.32888924824456284,,0.22601409210659723
13,,0.0010544248635612431,,0.0004988239318027954,,0.015508803206738999,,0.0073994540490512
14,,8.851668520999042e-05,,0.01969284414067525,,0.12137149462437832,,0.12206080996348527
15,,0.00013002609519742548,,0.0010418725156792956,,0.0009081386767281683,,0.0014623614504646876
16,,0.0001147683001159524,,0.010478714164107505,,0.0044401219418234265,,0.0030914613416973386
17,,0.0004392095700114102,,0.0387934406159798,,0.000643960426941,,0.00041572119982952215
18,,4.7850597519691214e-05,,3.150306787287773,,0.07541286246256342,,0.04996137321551347
19,,0.00028294544436918305,,0.0037777772594283564,,0.05124818099657245,,0.04180335164406921
20,,0.0011889338009286013,,0.01684623951463635,,0.07454464120312328,,0.07420501578735188
21,,5.983599233598874e-05,,0.008013654635088994,,0.026782116731787764,,0.026608001037752196
22,,8.055312277606984e-05,,0.010797007621571295,,0.14875405480847012,,0.12391152103612584
23,,6.0996115741991495e-05,,0.0007380904033802672,,0.022084100824926647,,0.016185122306281014
24,,7.890546891713435e-05,,0.012364160356954654,,0.3580551035444607,,0.2647810916588892
25,,0.0011101487913445745,,0.0017198819448597297,,0.010389193572482967,,0.006853123006147732
26,,0.00015827777399458708,,0.03144212236602663,,0.006429728921068721,,0.006285093867805354
27,,0.0009454491926952621,,0.002093605395854099,,0.002353637639786959,,0.00219104248021516
28,,0.00012101084843407536,,0.05524873563876286,,0.047630411239096365,,0.03789379283758495
29,,0.00025678302926337586,,0.01894876055493436,,0.061516935012007605,,0.053703322287218115
30,,0.00010840307480590173,,0.0010559124644716716,,0.06494283027657068,,0.042086831616902874
31,,7.245902401976706e-05,,0.0013509186446448544,,0.097483114727705,,0.0822817563754399
32,,0.0001081219333475592,,0.012108079953035498,,0.024214893844892824,,0.018480770963814314
33,,0.0005532824275080829,,0.008720974347822144,,0.026380690828027787,,0.022958167177619147
34,,0.0009022260069450028,,0.007019363030128755,,0.25831794809617703,,0.1995714590324648
35,,0.0003672074516615356,,0.008417718881338727,,0.03652275319197078,,0.03688369824036096
36,,0.0001562896517220762,,0.016920633266141655,,0.053378038819632115,,0.051846183431924445
37,,7.03939956857081e-05,,0.006431240060770106,,0.0005392702212083694,,0.0003587525131640216
38,,0.0007524506563443213,,0.023998533638258185,,0.29796504004918306,,0.3124490232443992
39,,8.46965093849013e-05,,0.0005061485244102718,,0.010943542011652279,,0.007273101149445966
40,,4.884959556819053e-05,,0.0013141713562443604,,0.009905330749193392,,0.005406775638194713
41,,8.365887337346578e-05,,0.00841063843758275,,0.33017564643075487,,0.3059672310719138
42,,0.00022774376411970244,,0.023262333023316685,,0.03354067551621466,,0.03151275325287591
43,,0.0007771223631692839,,0.0013481822566324035,,0.08427592928719231,,0.041514372973932845
44,,0.0004742684450022306,,0.005112180925583549,,0.024729961485603556,,0.01068011885024225
45,,0.00031304046014257145,,0.0012693201586163238,,0.007423724536762096,,0.004703313734658434
46,,7.190682363909464e-05,,0.0027828425641005915,,0.0288734777515749,,0.023181628756341624
47,,0.0005293947048333982,,0.0017063912461454606,,0.0010407041517900776,,0.0014121921740085186
48,,0.00021684816557809405,,0.015921526809507414,,0.09918436878304077,,0.06046560018365788
49,,9.147195073919536e-05,,0.05060334665250054,,0.46497939733538796,,0.5934739871032101
