,strain,stest,rtrain,rtest
0,0.4508227428315572,0.48788900538679975,0.4529360838052695,0.49234788649628397
1,0.4418956736128572,0.47862622690638773,0.5495718289950446,0.5662560229894724
2,0.41503975122059555,0.45767506564484917,0.41708888023841845,0.4575864152179471
3,0.4229393355980055,0.47131074649338023,0.3452014081700951,0.3523417287587562
4,0.39495302002246396,0.4490118967555765,0.38438390047725063,0.42349831514747766
5,0.4318311106292232,0.49927838867417473,0.5222403398286429,0.6166711083176957
6,0.455090030675638,0.49914118888192194,0.502031763663576,0.5405289829715186
7,0.4482905290429111,0.45535886590970603,0.3828066687594588,0.4032655571761989
8,0.4561771559053018,0.5091374849390446,0.4862566180298649,0.5246570574588993
9,0.4327396102765034,0.503933966232539,0.477556040394965,0.5275739499371129
10,0.42072612115315106,0.5032594724378437,0.5281598433301966,0.5798120250009784
11,0.43640429232544076,0.43931614692188653,0.41242768917303463,0.4215387824739505
12,0.46642229209559466,0.521076430078781,0.4603407608020727,0.5431546298903667
13,0.45595663917782836,0.49839285492676527,0.5200624625975592,0.6060729123093277
14,0.4432503929596171,0.49097865240871197,0.4744099813587995,0.5330059158695635
15,0.5340299270191068,0.5897778551958796,0.38554853566258224,0.45080721196340773
16,0.5075191118309104,0.5608661450490563,0.46172573137404577,0.493343664652151
17,0.38213550517986,0.4382897901337384,0.3835275334083028,0.4939024455851401
18,0.41424903146595066,0.44267270844216755,0.4877376823018248,0.5063674689261507
19,0.4761507650688282,0.5705217875250701,0.4541809417502921,0.5290511052741631
20,0.4462292251153856,0.47715510013712503,0.5519942196423179,0.5931320202748072
21,0.4356887192418474,0.48967728708885055,0.40033629973067236,0.467118336279216
22,0.4342162702322428,0.46950201668758884,0.45489301335916055,0.4815122048433685
23,0.5578428767019096,0.5750675162714812,0.49681287733314555,0.5373638317254752
24,0.38167777496739563,0.4278405053224606,0.49808551607184653,0.5518323698790316
25,0.4228578473322046,0.4476848756979744,0.38862238234929747,0.44750572066302613
26,0.4418989095623358,0.5039705625667463,0.4293476074745262,0.5167234163269495
27,0.46940385020060443,0.5038793951425785,0.5119594510315538,0.5598410609136248
28,0.42805190783209957,0.46236390497067725,0.4557360450120887,0.4946293658876561
29,0.4047818548685989,0.4304310661678842,0.5420374619347796,0.5723044583544691
30,0.5018511243911942,0.5983059192869831,0.382655107842364,0.3922411297706076
31,0.5260216596835913,0.5618732406375971,0.44528423304149223,0.4642321150699668
32,0.4306912125225701,0.4606141562160779,0.4016480001150516,0.4415059203916909
33,0.6044397602986202,0.673756219630507,0.40951557132692057,0.4762403818434704
34,0.398084866642887,0.40964394275679095,0.595723618086177,0.6069081404036951
35,0.39576829392476764,0.416975211548328,0.39043889914063584,0.40246680245394306
36,0.45260663120634437,0.5217585054271423,0.40145386974807246,0.46494407443275276
37,0.3974590646501698,0.44024515564858596,0.4011309782940354,0.44574040807866805
38,0.44809969306369973,0.479580318981336,0.3548641351299108,0.36769147481990017
39,0.43474731178008347,0.4798617568621725,0.3982475859367593,0.437082693603878
40,0.41526111457236536,0.4446233537778865,0.4556673622107036,0.5235851244499365
41,0.4128776447184029,0.44638558699890296,0.43462526583856076,0.4744336252865419
42,0.393046409609575,0.42250915615021206,0.43745346398125795,0.46958724695670295
43,0.4492293143533681,0.46709217277349496,0.4143550356603474,0.4134316987350959
44,0.4034756041736269,0.4401747305644872,0.45574933447298055,0.5108898952950467
45,0.4101458566004225,0.44608817442433796,0.4935818818574039,0.5142538179740783
46,0.492532054712075,0.4980332852235162,0.45459793552926486,0.448167798205936
47,0.4550761951973546,0.48800242843604297,0.4351530306532869,0.463924000547753
48,0.431697361466182,0.4770256526931133,0.5143255699580775,0.558201687687092
49,0.38264429719959475,0.38803796728623113,0.5059677814661496,0.492903179920024
