,bheart,bchest,bblood,dheart,dchest,dblood,mlheart,mlchest,mlblood,mheart,mchest,mblood
0,0.6179997447224381,1.0207197692483998,0.18471718184181343,0.6210059819985676,1.0293633528895212,0.18734711538069343,0.8616373656388306,1.2212143412666407,6.976818070201436,0.6179938195563645,1.0257899274244702,0.18845858008108815
1,0.6177140121749086,1.017411858725121,0.1891466934521068,0.6210059819990066,1.029363352889688,0.18734711537955692,0.8616374498561556,1.2212143733497534,6.976818066015786,0.6179938158507642,1.0257899311917131,0.1884585701867564
2,0.6188029641764119,1.0224066342759808,0.1830252658562755,0.6210059819984806,1.0293633528896273,0.18734711537980275,0.8616375298750972,1.2212144045354167,6.9768180641336475,0.6179938146541499,1.0257899321483448,0.1884585692694922
3,0.618234138570403,1.0212886991136354,0.18734778754717332,0.6210059819994188,1.0293633528896302,0.18734711538040644,0.8616377038246057,1.2212144684984303,6.976818054107016,0.6179938244217141,1.0257899174565417,0.18845859725897715
4,0.6182032843490153,1.023151212430126,0.1836410747929739,0.6210059819992757,1.0293633528896984,0.1873471153784233,0.8616376588699908,1.2212144512426204,6.976818057679864,0.6179938196555642,1.025789927946917,0.188458577101323
5,0.6180702672113417,1.023581010599691,0.18451425851104516,0.6210059819990963,1.0293633528900037,0.18734711537805496,0.8616376149758092,1.2212144348413552,6.976818058748413,0.6179938180354592,1.0257899300699385,0.18845857247856074
6,0.6182332979145129,1.0242575499526168,0.18252777223623703,0.6210059819995769,1.0293633528896442,0.18734711537952395,0.8616376818446438,1.221214458974425,6.976818055044635,0.6179938147555234,1.0257899312979954,0.18845856817955625
7,0.6175099811307808,1.0245323301243534,0.18303624175697672,0.6210059819987738,1.0293633528894393,0.18734711538258145,0.8616375538850327,1.2212144083434642,6.976818062179105,0.6179938159880852,1.025789931268701,0.18845856925503549
8,0.6215575006882245,1.0201449014757478,0.18159807070665526,0.6210059819996423,1.0293633528901247,0.1873471153779891,0.8616373897556863,1.2212143534745714,6.9768180706633975,0.6179938164781291,1.0257899301963005,0.18845857092902593
9,0.6178072533383819,1.0232268151051862,0.1828534699371058,0.6210059819991189,1.0293633528899087,0.18734711537740734,0.861637531816314,1.2212143984488448,6.976818062759933,0.6179938114875153,1.0257899353169573,0.18845855109569143
10,0.617951497246374,1.0236836201479336,0.1827160406141917,0.6210059819994594,1.0293633528898556,0.18734711537844348,0.8616376430404554,1.221214444685893,6.976818056885185,0.6179938191657032,1.025789926787221,0.18845857984569903
11,0.6190971022834497,1.0224204558538834,0.18089711975753925,0.6210059819988925,1.0293633528897004,0.18734711537909463,0.861637369724672,1.221214336232166,6.976818070887463,0.6179938161651525,1.025789929864516,0.1884585739968897
12,0.6172933231983225,1.0237298067516107,0.18320085258895977,0.6210059819990804,1.0293633528897583,0.1873471153803694,0.8616376438307015,1.221214448733537,6.976818057671895,0.6179938219645037,1.0257899222532434,0.1884586061370031
13,0.6173727115616348,1.0179535540073903,0.18635218977342188,0.6210059819995174,1.0293633528898605,0.1873471153790871,0.8616377018616287,1.2212144673503433,6.976818053392965,0.6179938223806439,1.025789922908007,0.18845858986445158
14,0.6186463410327594,1.0245610228474495,0.1867687689735757,0.621005981999529,1.0293633528897033,0.1873471153801082,0.8616374766994194,1.2212143878372868,6.976818065357368,0.6179938157772225,1.0257899303563225,0.18845857149089942
15,0.6172834935125491,1.0255247509726235,0.18418343237601617,0.6210059819990087,1.0293633528896111,0.18734711538049575,0.861637432718775,1.2212143607858164,6.976818065791642,0.6179938286768548,1.0257899244310476,0.1884585831247501
16,0.6184461004001172,1.0247519413507717,0.18683209986141036,0.6210059819991649,1.0293633528896218,0.18734711538034932,0.8616374860669588,1.2212143849509651,6.976818064163637,0.6179938153887596,1.0257899317935368,0.18845856918301926
17,0.6180975828703921,1.0240266037617667,0.1865463733587676,0.6210059819996984,1.0293633528897956,0.18734711537780155,0.8616376462739191,1.221214447676256,6.9768180561749755,0.6179938152289507,1.0257899316167416,0.18845856952422912
18,0.6183420112019805,1.0218263776194023,0.1863190765712705,0.6210059819986163,1.0293633528895734,0.1873471153804246,0.8616376152581443,1.2212144344995393,6.976818059006903,0.6179938208067589,1.025789925223909,0.18845858525957837
19,0.618828056826576,1.0241749367362318,0.1849944623951866,0.6210059819992658,1.0293633528899016,0.1873471153784238,0.8616376120972444,1.2212144302145402,6.976818058588447,0.6179938156972064,1.0257899309804328,0.18845857116738957
20,0.6187467232396744,1.0237290081272432,0.18587809981855397,0.6210059819987127,1.029363352889807,0.1873471153787645,0.8616375506611016,1.2212144062822445,6.976818060673779,0.6179938366078189,1.025789909479483,0.1884586209848316
21,0.6183231215632023,1.023027124889055,0.18766196410175945,0.6210059819991356,1.0293633528897348,0.18734711537901635,0.8616375574616784,1.2212144109122673,6.97681806150734,0.6179938285133083,1.025789918676818,0.18845859819860075
22,0.6181316643968447,1.0228937496454524,0.1844257995977396,0.6210059819993563,1.0293633528900172,0.18734711537828674,0.8616376752287102,1.2212144576231134,6.976818055332415,0.6179938192524517,1.0257899278563134,0.1884585784101483
23,0.6175459033594465,1.0244003747654207,0.18353074383266732,0.6210059819991894,1.0293633528897606,0.187347115379622,0.8616377041101451,1.2212144686116604,6.976818054076631,0.6179938172932767,1.0257899296145931,0.1884585745035587
24,0.6178161355157564,1.0231770479615938,0.1834801255705801,0.6210059819990478,1.0293633528897155,0.1873471153783133,0.8616376502259471,1.2212144492682975,6.976818055632085,0.6179939102724494,1.0257898334874687,0.18845876821279658
25,0.6180906628239973,1.0237624296557517,0.18387882941936945,0.6210059819991878,1.0293633528900756,0.18734711537717916,0.8616376755206234,1.2212144562834164,6.976818054927581,0.6179938191393674,1.0257899256644998,0.18845858171256738
26,0.6180108317490489,1.0236945538159645,0.18405194855221327,0.621005981998943,1.0293633528897184,0.18734711537833648,0.8616376389235558,1.22121444547991,6.976818056667176,0.6179938163416665,1.0257899308933824,0.18845857202582952
27,0.6173474319536973,1.0166149150280668,0.17907694771807278,0.6210059819992153,1.0293633528904915,0.18734711537601478,0.8616374906206806,1.221214388150183,6.976818064685696,0.6179938396396477,1.0257899024558863,0.18845863379999284
28,0.616343224833773,1.023363368630432,0.1828845857632156,0.6210059819991239,1.0293633528896107,0.1873471153793949,0.8616376313620041,1.2212144381494172,6.9768180568613545,0.6179938645180583,1.02578986288408,0.18845873708371375
29,0.6192200168048222,1.0241921812401493,0.17515098006937393,0.6210059819988432,1.0293633528897446,0.18734711538013243,0.8616376868141999,1.2212144611949325,6.976818054073163,0.6179938160471224,1.025789930596761,0.18845857172137584
30,0.617938445511211,1.0229573275125945,0.18347493435521686,0.6210059819990191,1.0293633528897521,0.18734711537973234,0.8616375900788252,1.2212144256289386,6.976818058505857,0.6179938154435807,1.0257899312283048,0.18845856980137984
31,0.6198846264848215,1.0288500165049903,0.18894084715601836,0.6210059819994372,1.0293633528894253,0.187347115381367,0.8616376523349978,1.2212144490530266,6.97681805747333,0.6179938168497743,1.025789930051061,0.18845857281033915
32,0.6176843174192665,1.0228593827674144,0.18304864414261515,0.6210059819990902,1.0293633528901425,0.18734711537649062,0.8616376217520993,1.2212144373438616,6.976818057523541,0.6179938292976691,1.025789918068915,0.18845860071999174
33,0.6191996632421106,1.0245043438229997,0.18605960767875834,0.6210059819994816,1.0293633528896202,0.1873471153796051,0.8616375924698159,1.22121441579433,6.976818059027378,0.6179938182217892,1.0257899283949368,0.18845857627006296
34,0.6187385572433827,1.025146808703116,0.18558598276058816,0.6210059819994455,1.029363352889879,0.1873471153803034,0.861637599863931,1.2212144285503488,6.976818058934254,0.6179938418848139,1.025789883387835,0.1884586647085864
35,0.6183338829138117,1.0239173720186208,0.18524784056266436,0.6210059819990529,1.0293633528894606,0.187347115382543,0.8616375058631226,1.2212143842133718,6.976818063670966,0.6179938487310612,1.025789891036849,0.18845866784174
