,bucket,delayline,maglattice,mixed
0,0.05625065026731372,0.06495335334340262,0.5026302727233849,0.06075061937332029
1,0.05625064990911501,0.0649533533433994,0.5026302727265168,0.060750619430430544
2,0.05625064965411041,0.0649533533434085,0.502630272727166,0.06075061939455073
3,0.05625064988463294,0.0649533533434071,0.5026302727208339,0.060750619351012246
4,0.05625065002443948,0.06495335334340564,0.5026302727350758,0.060750619477780085
5,0.05625065008899835,0.06495335334340827,0.502630272724409,0.06075061937983214
6,0.05625064900778737,0.06495335334340026,0.5026302727219224,0.06075061941134174
7,0.056250649600011575,0.06495335334341115,0.5026302727263051,0.06075061941079376
8,0.05625064998006898,0.06495335334340056,0.502630272721883,0.06075061938335426
9,0.05625065755956659,0.06495335334340391,0.5026302727221912,0.060750619340031245
10,0.056250649609133674,0.06495335334341198,0.5026302727239932,0.06075061983649437
11,0.05625064942381874,0.06495335334340717,0.5026302727706153,0.060750619795504474
12,0.05625064997590544,0.06495335334340961,0.5026302727226148,0.06075061989238246
13,0.05625064909262119,0.06495335334341001,0.5026302727212134,0.06075061932176211
14,0.05625064977394818,0.06495335334341179,0.5026302727216744,0.06075061967350688
15,0.056250650286237734,0.06495335334340678,0.5026302727210762,0.060750619322599134
16,0.056250650041775395,0.06495335334340326,0.5026302727219663,0.060750619448013736
17,0.05625064966524506,0.06495335334340378,0.5026302727303732,0.06075061934536991
18,0.056250655259081385,0.06495335334341201,0.502630272723033,0.06075061937856886
19,0.05625064993197115,0.06495335334339968,0.5026302727211325,0.060750619430511583
20,0.056250649634210295,0.06495335334342218,0.5026302727255216,0.06075061950247334
21,0.056250650252196964,0.06495335334340115,0.5026302727268859,0.06075061941914308
22,0.05625065011380192,0.06495335334340696,0.5026302727234702,0.060750619930052124
23,0.05625065320094759,0.06495335334340875,0.5026302727219731,0.06075061939641622
24,0.056250652131710016,0.06495335334340414,0.5026302727193485,0.060750619368645696
25,0.056250649992286975,0.06495335334341314,0.502630272724198,0.06075061936357949
26,0.05625064986037527,0.06495335334340666,0.5026302727211436,0.060750619378074404
27,0.05625064978275771,0.06495335334341325,0.5026302727224722,0.06075061946098057
28,0.05625064987169176,0.06495335334341373,0.5026302727220332,0.060750619333114535
29,0.0562506500477101,0.06495335334341705,0.5026302727301092,0.06075061963696175
30,0.05625064946603291,0.0649533533434002,0.5026302727205189,0.06075061935131017
31,0.05625065041407162,0.06495335334340506,0.5026302727288681,0.060750619446655066
32,0.05625064982642974,0.06495335334341366,0.5026302727242828,0.060750619387317524
33,0.0562506499999662,0.06495335334340828,0.5026302727232832,0.06075061954510532
34,0.05625065007656582,0.06495335334339761,0.5026302727208819,0.06075062032967089
35,0.056250650790473575,0.06495335334341189,0.5026302727246124,0.06075061944723459
36,0.056250650343187825,0.06495335334341015,0.5026302727281389,0.06075061941786617
37,0.05625065006076363,0.06495335334341845,0.5026302727215931,0.06075061932406874
38,0.056250649448265314,0.06495335334339909,0.5026302727207642,0.06075061949870681
39,0.05625064937488228,0.06495335334340759,0.502630272725114,0.06075061939065464
40,0.05625065330213359,0.06495335334340233,0.5026302727270096,0.06075061942157657
41,0.056250650390692256,0.0649533533434064,0.5026302727250167,0.06075061938648447
42,0.05625065016994218,0.06495335334340216,0.5026302727203255,0.060750619356332386
43,0.0562506493458872,0.06495335334339868,0.502630272727007,0.06075061940194487
44,0.05625064949004071,0.06495335334342578,0.5026302727266246,0.0607506194745998
45,0.05625065427411834,0.06495335334340877,0.5026302727240726,0.060750619397367575
46,0.056250650326087316,0.06495335334340273,0.5026302727227097,0.060750619896498846
47,0.05625065019858196,0.06495335334340878,0.5026302727226098,0.060750619445136975
48,0.056250649997982516,0.06495335334339783,0.5026302727352714,0.060750619410525675
49,0.056250650231865644,0.06495335334341,0.5026302727335774,0.06075063554488086
