,bucket,delayline,sdelayline,maglattice,mixed,mixed-symmetrical
0,0.01081977430352337,0.004077387956077236,0.002802330020962986,1.4758206885802263,0.0137129234379936,0.018753413191883415
1,0.0022183903589887847,0.0022486679364132414,0.0017101199849091202,0.13372778680326738,0.002387648518996323,0.002703184549479092
2,0.07235490916735632,0.002701807891154225,0.0024925193911879114,0.4840829903027675,0.05533989911522704,0.06426218433151008
3,0.01653158048089034,0.002665329137610905,0.0017901911657231266,0.10576247731805896,0.004475045281583498,0.0036215281720408197
4,0.002567803849815628,0.0012305116029076657,0.004618594821516886,1.0242847972386688,0.015730158407782656,0.013496141054159728
5,0.026182545591237897,0.0024970109862308258,0.005009825941727912,0.24958304780625984,0.008395785923581577,0.001532337569042631
6,0.018258850387810135,0.0034348625086761645,0.004474867544129076,0.14474021762891154,0.04403493338239655,0.05501088582544087
7,0.04055786035597326,0.012203502637491946,0.011508861554864755,0.07087771155558667,0.005219660356291734,0.0035472991691414264
8,0.005090735094345938,0.0022635248653428554,0.004275811723384531,0.046593814630743226,0.008515007814515141,0.010585467906093847
9,0.02331689989817679,0.007456268894694648,0.004607139410957561,0.17452961851918197,0.005037743942397456,0.008577216144656228
10,0.02227255944489808,0.006429190682324495,0.0070101671580495555,0.7080798236082704,0.015455425166677188,0.13068331861350654
11,0.0011253770352785263,0.004136888602634399,0.004198852405243816,0.07915862764074753,0.014109654585313528,0.04426413345675019
12,0.19837179145203124,0.0036643004195332815,0.0074762167213631514,0.03492807008316018,0.007502360831726596,0.007611273388656089
13,0.05634317764682246,0.0010914728017313825,0.0007864676558262769,0.03377733386240454,0.007765457627387914,0.004231114383755789
14,0.0010770937400515833,0.002733984812976219,0.0027672202992741484,0.025258305975373048,0.022862003145805596,0.002487271114077219
15,0.04195621280035164,0.00297209673478096,0.0033147194552554005,0.05535855825912985,0.006580505094233346,0.005902330957105521
16,0.010034880253008771,0.002075284386769365,0.0016868008857958995,0.396130999725568,0.013655509964549227,0.00759974448923716
17,0.019793541176594966,0.004059671416920733,0.006306721943317243,1.2763274843234549,0.004556188997540872,0.004794029724246364
18,0.021527771173526587,0.007357602377038431,0.00591182554710432,0.42358180718742383,0.019417066597466132,0.0067700097924583424
19,0.05798477636849417,0.0017008344640933523,0.0031988154231329426,0.05584983429865971,0.008753542382286377,0.010139289431758469
20,0.007397763352493219,0.0030596041498071663,0.002861243799306183,0.12266901674464206,0.08804701607153877,0.09654812993063253
21,0.02423319339970074,0.0036771861835681514,0.0038113569100588648,0.07764096193399267,0.00422952288255173,0.006706174311608644
22,0.15459744239027584,0.0036707480014162544,0.0034335384954813585,0.7355701640739848,0.005883450479047039,0.005700608663783621
23,0.0037016651077756728,0.005721498836946578,0.007031840125104941,0.07016618742463229,0.01134014778225317,0.01792163435932232
24,0.042762081619178924,0.0035074080411946103,0.00285646975458039,0.0646099589448896,0.011569680584008821,0.00597794965952589
25,0.0088813596536864,0.020580573016955123,0.019154205848818946,0.06477263605909411,0.007523711576528146,0.0056113038009545455
26,0.011591069170302339,0.0025952929752691475,0.002604734045101154,0.044628076405660695,0.00928104405393597,0.008148467587970984
27,0.011665937511920431,0.0034415482981607166,0.0037141306096985086,0.11585021024702437,0.00645197039913533,0.047583008971833124
28,0.0464911871440817,0.0017596293130546317,0.002148331608780994,0.34033222121910517,0.006877852769288502,0.025016365788726066
29,0.04007689728690228,0.0030494167639582765,0.0025183085867155758,0.16495481952759267,0.03161607534304698,0.023016423755957277
30,0.012165637057707738,0.007218711738937189,0.007426264344523503,0.14951768759578973,0.003984302543347826,0.003946967507064288
31,0.024660676840450497,0.0031749366233314452,0.00341358216009652,0.4539121175207593,0.00687561413987916,0.0024161360604090494
32,0.02305003743252126,0.0012152475312421814,0.004697585041938364,0.40742481100554,0.06994231933520734,0.04464189217879845
33,0.0590092294498213,0.0027582919798019093,0.004388001873006201,0.053797554564643385,0.00837002859464986,0.008645224068190713
34,0.008280554441728918,0.003275206848630477,0.004078570753726264,0.7236178473966156,0.006579864175473394,0.01115926109495729
35,0.007400157674623751,0.0027870558236589705,0.0034929116317752675,0.07280716425004313,0.0631384104409738,0.03253965476829817
