,heart,chest,blood
0,0.5005568432893449,1.1442559700994774,0.12473816232201695
1,0.47967131685582054,0.9245589059498269,0.11665553588327186
2,0.738025768068889,1.1295476653129073,0.1524944743451633
3,0.5400541069402663,0.968594770537117,0.12011567795831013
4,0.4901463663127936,0.9555213132906228,0.12417076690290778
5,0.5446076385180583,0.9841288183308903,0.13358994434351457
6,0.4816846632129317,0.9272212689231849,0.12208575479231966
7,0.6771521998182186,1.0303799450868858,0.12552205477018608
8,0.4638055379018703,0.9625151753076516,0.11992736229656661
9,0.5083198974510351,0.9142103985634213,0.12295281319122783
10,0.47376045362847546,0.9954471810137296,0.12265915864052448
11,0.4917914341184727,0.9526769879521614,0.1153197999751701
12,0.46219200781204633,1.012440860072104,0.12218173683440904
13,0.4585488255931762,0.9460927400733006,0.11536599959272854
14,0.476646223009928,0.9419761279940748,0.11806170618957934
15,0.4556483056821966,0.9218458274689291,0.1202793490795328
16,0.48475413478811946,0.9372025854599129,0.11718758985064365
17,0.4644435154352849,0.8746606754658243,0.1187128368460286
18,0.4690023261136625,0.8931496229662211,0.1264240195391088
19,0.5522667078796378,0.976797497171284,0.12529888420406265
20,1.46775724131575,1.4477275416600788,0.2769933281174394
21,0.7149610886334389,1.329175362823961,0.1539526388984608
22,0.5841355847736172,1.0457158634764547,0.14461699737134961
23,0.5787043302930625,1.029975170191088,0.12193088980929069
24,1.3322411066403577,8.362458810528846,2.3145842554824645
25,0.45410716407185076,0.9305553341632553,0.11685623634850373
26,0.4542702839957397,0.917505387792039,0.11861273258261952
27,0.4691425677373458,0.9260585400964387,0.12497614717921288
28,1.083192065035607,1.9580331593974707,0.26124451333589016
29,0.5604259530016337,0.9069188171306024,0.1227112750415505
30,0.49295991477169593,1.0627466055933743,0.13781826314261977
31,0.5017661156085768,0.9623072767802403,0.12359388780198108
32,0.4546477352712804,0.8997507935242497,0.1263718237896867
33,0.543346577452276,0.9997971586075356,0.12355160118714084
34,0.4692803775773543,0.8942290239962696,0.12158944203995352
35,0.49922025171652856,1.0169987877723379,0.13084198880405146
36,0.6302090415582938,0.9513720180731513,0.12223232899620218
37,0.4565598876250746,0.9307995143719486,0.11936826181166806
38,0.5110517357990784,1.0965671773170305,0.11759994737442102
39,0.49478167360698777,0.9973171155536009,0.1273469014208331
40,0.4808031170574943,0.9503617310865781,0.13055710615323904
41,0.5231332001553599,0.994413123823483,0.13076075504588644
42,0.49238173009243097,0.8858185135208745,0.13840667659184566
43,0.531443351428368,0.9596444759515829,0.1202408392394832
44,0.461293898533268,0.9270626388110808,0.1161894966686234
45,0.5318428278973417,0.9843198059538802,0.12350819205189374
46,0.4915500119061375,0.9462079782041903,0.11914316546188883
47,0.48984762782071506,0.9043520344764822,0.1244636940103019
48,0.6692397973630755,1.0777411850332916,0.1280950085559113
49,0.4998174130644194,0.9580258893135515,0.1153329314512515
