,heart,chest,blood
0,0.49613693334028247,1.0995355072798476,0.127718371929685
1,0.4845498481554567,0.9472246116397689,0.11701294666171726
2,0.4529436858692695,0.9565391446201815,0.11672733844933719
3,0.5490046327966452,1.078062320776506,0.1332375141837199
4,0.46129082186160186,1.0509253122338467,0.11422555814947326
5,0.7061617545114407,1.1917611456265722,0.14169766901354056
6,0.623453809607359,1.0725714301792846,0.13715123093112166
7,0.5072310762106172,1.274065679003224,0.15927730108015395
8,0.46068359031730977,1.0017061082602827,0.11345619069074259
9,0.4947588039567605,1.1581257806323781,0.1333990338238639
10,0.582430328948014,1.05603754008594,0.12160104426560915
11,0.5009931785943144,1.0163267076465132,0.12188986538116217
12,0.4954376097110465,1.0267989406127236,0.11451768564073805
13,0.5684313822431046,0.9539218811076666,0.12255045955338942
14,0.5162463747646289,0.9561453702942586,0.1320753596611211
15,0.5084081341377586,1.016901341880914,0.118854910196568
16,0.5914310638082236,1.028833765764647,0.1446155575273332
17,0.45537690753500387,0.9436139398392117,0.1107127907119672
18,0.4575543755034472,0.9424551513217434,0.11992065298282249
19,0.4924497138543831,1.1388566880939315,0.12458108208841076
20,0.5183609926311816,1.0263039304717567,0.12374936469925359
21,0.46387598074200265,0.9664281487956217,0.11457707566416851
22,0.7442476173556891,1.5140682437358597,0.14127367258081644
23,0.5915120139933892,1.0582554868466467,0.12576911494600868
24,0.5515123124371033,1.1197133345885286,0.12226022753763365
25,0.47755269808547485,0.9372901309497577,0.11960655164829961
26,0.5029084475750264,0.9973872323411005,0.1316851431613268
27,0.4803823477623819,0.9779792364629789,0.11322865327378037
28,0.7640785160377717,1.6913529805386411,0.14781282515930952
29,0.5235690002615961,1.0658831313951016,0.1160406839988414
30,0.5056958210588626,0.9159270950577125,0.11438249418095107
31,0.46621425321867643,0.9942355323103897,0.1110019764757687
32,15.4703753738993,86.89819679267066,2.62687044202374
33,0.4631381918472368,0.8956179132129595,0.11542887153252844
34,0.47774240699689546,0.9342280754019726,0.12090754323836517
35,0.5038525019152866,0.9425193615066978,0.11632119822145184
36,0.47871851769813506,0.9374891919101291,0.13439498648474815
37,0.4757747089730997,1.0788813745188612,0.1136851216857692
38,0.537457714313602,1.0131761131993526,0.12285537306778654
39,0.5033893213985011,1.0614047007260692,0.1339632449708712
40,0.46938462339724246,0.9752392019297148,0.12353944760340711
41,0.5110665505821606,1.0000284459365076,0.12754948715226874
42,0.6203430678321264,0.9823398444567735,0.12030895233286111
43,0.5294965309448718,0.8719617102134054,0.12721311540374078
44,0.4904575118910699,0.843212363471694,0.11577254417275423
45,0.4828518999693011,1.001554217614371,0.11937051315704354
46,0.5011902659032389,0.9723085629398933,0.1383421358617392
47,0.5003830992764062,1.3891209213309432,0.12245514038722695
48,0.6005721354324142,1.040052052340066,0.12541082972194267
49,0.5414760177448565,0.9782680522930063,0.13510754899503
