,bucket,delayline,maglattice,mixed
0,0.2827297440499695,0.2812114617051682,0.5357406085665671,0.3027133801130944
1,0.3810188176880369,0.3206052097672353,0.4211974824792791,0.2739731159663602
2,0.4350041253556863,0.4292125108346165,0.4543856711290979,0.3167190293509209
3,0.3522390032260179,0.3798715461977606,0.4839040414393687,0.3172941105106505
4,0.5012000525331057,0.5027826985858596,0.5041237328670644,0.3617310246007356
5,0.3772925488505823,0.3856891400226118,0.5070499125990737,0.3069034231216843
6,0.31205269657928,0.3166400066017259,0.4832768558774755,0.3356196250726657
7,0.3117639637248013,0.2581844624737699,0.4148544506327457,0.2655148411802045
8,0.3949782384887136,0.3445217354087639,0.4708507380180805,0.3071695213218058
9,0.3665603647134626,0.3201565998313863,0.484680412175203,0.2846700560908828
10,0.4496862211301503,0.4941240174333953,0.5422128263824941,0.3141896417485115
11,0.2899930279366911,0.2898355086212079,0.3571440872457754,0.2846497758743666
12,0.3926968094509251,0.395353692736733,0.4965322079867462,0.3606121359938128
13,0.4719029130450806,0.4634821026651038,0.5299642092159959,0.3310414246265439
14,0.3535161261228887,0.3702097924058879,0.4693662285498644,0.3469274894652197
15,0.3317501191909034,0.3188644617565536,0.5031669765216263,0.3397282392068422
16,0.3815671375405441,0.3930331484594827,0.4700242055904747,0.3196495605107238
17,0.4387009706469333,0.4223037275025396,0.4627416580734688,0.3341854987325761
18,0.4097930254826887,0.4026137984946171,0.4422783176056483,0.2810507213065271
19,0.3549240305591531,0.3802179161713293,0.4240537797332713,0.3753396129994374
20,0.4181386721883056,0.434514695400911,0.4875803376359499,0.2607692781870872
21,0.3333591333125268,0.3884275435505696,0.5238522457058113,0.3236658977579433
22,0.291271075577013,0.3301831014506515,0.4083650392375272,0.3239099923418702
23,0.3078532154711068,0.2999229251272524,0.4542966727165302,0.3019092525806879
24,0.3558274169433689,0.3625255130848991,0.4499758100664168,0.3742178406455589
25,0.4051835059025049,0.3852062199263808,0.4619415428075207,0.334910706699603
26,0.3526990051965745,0.3719694584405971,0.4666703101107274,0.3231252357187981
27,0.3216916417450064,0.3367095267907991,0.4806742304407232,0.3120422061720694
28,0.4250089805865921,0.4580493747991428,0.4977838185543147,0.282914347862466
29,0.341044437248639,0.3247325788618573,0.4768330778847859,0.2798033282428032
30,0.3006743255129338,0.314825024327242,0.4493184395009786,0.2510074927189505
31,0.3150738677372585,0.3336711557118628,0.4351557222250627,0.3135581142818742
32,0.3906619280678149,0.3750931056280526,0.4321890486098786,0.330224846710767
33,0.4229857242169756,0.3704773999643522,0.5251471547485695,0.3144162297124965
34,0.3279774495457428,0.3537236787051406,0.4405147608449818,0.2732903177544931
35,0.3823646976437189,0.4383458088920498,0.4219389006844524,0.2895818641562131
36,0.3938791540346417,0.3866815315649749,0.5046817295256346,0.2627106641227349
37,0.4278891708261771,0.4461666232030351,0.4525172844333245,0.3103234265878297
38,0.3827981949475689,0.3725308527037772,0.4307478462047717,0.30175184354449
39,0.3634367653542924,0.4050219980690024,0.4549767709713426,0.3227085238805757
40,0.307827639294196,0.3165153310186712,0.5059317614863719,0.3959816094073056
41,0.4039165311833404,0.3810665171157966,0.4534313734118561,0.2959268966891404
42,0.3684430515253235,0.3470064641221215,0.4543550333318019,0.2921311350242914
43,0.3894365282310159,0.3511080902938589,0.3748815871393235,0.2947484326364854
44,0.3885548597971506,0.3370565588809603,0.4040406062794495,0.2692717781044383
45,0.4178575700294524,0.4474228515144451,0.4431558611549184,0.2710161250056801
46,0.3407902981583486,0.3472362482196267,0.4256587148411154,0.296147891805465
47,0.3838308590959011,0.3830179309384061,0.4786799875080347,0.3010344409371235
48,0.3762005108417956,0.3285709949482018,0.4888292094255293,0.289885099252605
49,0.2956997024496897,0.3188401295875191,0.4273136825791093,0.2631905456616021
