,Unnamed: 0,bheart,bchest,bblood,dheart,dchest,dblood,mlheart,mlchest,mlblood,mheart,mchest,mblood
0,0,0.4761083781429688,0.9071160584516488,0.1339573318736894,0.6078565669646918,1.0,0.1568345471930137,0.5917332685527922,0.9440814789536248,0.1474450932201094,0.4928819524994118,0.9227325053142172,0.1342262892412196
1,1,0.5795536322763231,1.0,0.1160995119635019,1.0,1.0,0.2119250039902797,0.5273550037281365,1.0,0.1181286702146967,0.5938615721624978,1.0,0.1304553184779638
2,1,0.4782053194419056,0.8873351903484972,0.1383276928210076,1.0,1.0,1.0,0.51551461822725,0.9830954065914134,0.1205242472272706,0.5901094323377614,0.9797928971071068,0.1563954984044901
3,1,0.4961750007964676,0.9364269086884572,0.1320528629677382,0.5286586292535559,1.0,0.160167329043017,0.450294136608298,0.8881335806470758,0.1257298717844175,0.4825364791883594,0.9558874401264412,0.1226473308621881
4,1,0.5448834537218529,0.9503241099663536,0.1217873207643796,1.0,1.0,1.0,0.4798021468628791,0.8989852464080204,0.139439285781636,0.5171332926163212,0.9889585710790344,0.12861935531971
5,1,0.5572274801034477,0.925639564816328,0.120035541035389,1.0,1.0,1.0,0.5879900692684892,0.9658907340401368,0.1521534913840464,0.4883060781756997,0.928351423964346,0.1290362623567019
6,1,0.5043902637542441,1.0,0.153576512210764,1.0,1.0,0.2198779428753398,0.6462289986813748,1.0,0.738662300366817,0.5616595334829202,1.0,0.127310838983537
7,1,0.648858790026396,0.9877918946749434,0.1475034648725974,1.0,1.0,0.2413446652844327,0.6481218641106844,1.0,0.1423364952608488,0.5704296745093232,1.0,0.1289951917877045
8,1,0.5048595311315839,0.9306016439673356,0.1330156825272836,1.0,1.0,0.4685167651814875,1.0,1.0,0.4543007302590541,0.6522066652877663,1.0,0.1549378777854492
9,1,0.4571264682872268,0.948776863258632,0.1326058919045094,1.0,1.0,0.5321264903701792,0.5892922025502038,0.9761179993938524,0.1180849471421599,0.5431971170881622,0.9463958647390964,0.1210628102191317
