,Unnamed: 0,heart,chest,blood
0,0,0.5005568432893449,1.0,0.1247381623220169
1,1,0.4796713168558205,0.9245589059498268,0.1166555358832718
2,1,0.738025768068889,1.0,0.1524944743451633
3,1,0.5400541069402663,0.968594770537117,0.1201156779583101
4,1,0.4901463663127936,0.9555213132906228,0.1241707669029077
5,1,0.5446076385180583,0.9841288183308904,0.1335899443435145
6,1,0.4816846632129317,0.9272212689231848,0.1220857547923196
7,1,0.6771521998182186,1.0,0.125522054770186
8,1,0.4638055379018703,0.9625151753076516,0.1199273622965666
9,1,0.5083198974510351,0.9142103985634212,0.1229528131912278
10,1,0.4737604536284754,0.9954471810137296,0.1226591586405244
11,1,0.4917914341184727,0.9526769879521614,0.1153197999751701
12,1,0.4621920078120463,1.0,0.122181736834409
13,1,0.4585488255931762,0.9460927400733006,0.1153659995927285
14,1,0.476646223009928,0.9419761279940748,0.1180617061895793
15,1,0.4556483056821966,0.9218458274689292,0.1202793490795328
16,1,0.4847541347881194,0.9372025854599128,0.1171875898506436
17,1,0.4644435154352849,0.8746606754658243,0.1187128368460286
18,1,0.4690023261136625,0.8931496229662211,0.1264240195391088
19,1,0.5522667078796378,0.976797497171284,0.1252988842040626
20,1,1.0,1.0,0.2769933281174394
21,1,0.7149610886334389,1.0,0.1539526388984608
22,1,0.5841355847736172,1.0,0.1446169973713496
23,1,0.5787043302930625,1.0,0.1219308898092906
24,1,1.0,1.0,1.0
25,1,0.4541071640718507,0.9305553341632552,0.1168562363485037
26,1,0.4542702839957397,0.917505387792039,0.1186127325826195
27,1,0.4691425677373458,0.9260585400964388,0.1249761471792128
28,1,1.0,1.0,0.2612445133358901
29,1,0.5604259530016337,0.9069188171306024,0.1227112750415505
30,1,0.4929599147716959,1.0,0.1378182631426197
31,1,0.5017661156085768,0.9623072767802404,0.123593887801981
32,1,0.4546477352712804,0.8997507935242497,0.1263718237896867
33,1,0.543346577452276,0.9997971586075356,0.1235516011871408
34,1,0.4692803775773543,0.8942290239962696,0.1215894420399535
35,1,0.4992202517165285,1.0,0.1308419888040514
36,1,0.6302090415582938,0.9513720180731512,0.1222323289962021
37,1,0.4565598876250746,0.9307995143719486,0.119368261811668
38,1,0.5110517357990784,1.0,0.117599947374421
39,1,0.4947816736069877,0.9973171155536008,0.1273469014208331
40,1,0.4808031170574943,0.950361731086578,0.130557106153239
41,1,0.5231332001553599,0.994413123823483,0.1307607550458864
42,1,0.4923817300924309,0.8858185135208745,0.1384066765918456
43,1,0.531443351428368,0.9596444759515828,0.1202408392394832
44,1,0.461293898533268,0.9270626388110808,0.1161894966686234
45,1,0.5318428278973417,0.9843198059538802,0.1235081920518937
46,1,0.4915500119061375,0.9462079782041904,0.1191431654618888
47,1,0.489847627820715,0.9043520344764822,0.1244636940103019
48,1,0.6692397973630755,1.0,0.1280950085559113
49,1,0.4998174130644194,0.9580258893135516,0.1153329314512515
