bucket,delayline,maglattice,mixed
0.0562506502673137,0.0649533533434026,0.5026302727233849,0.0607506193733202
0.056250649909115,0.0649533533433994,0.5026302727265168,0.0607506194304305
0.0562506496541104,0.0649533533434085,0.502630272727166,0.0607506193945507
0.0562506498846329,0.0649533533434071,0.5026302727208339,0.0607506193510122
0.0562506500244394,0.0649533533434056,0.5026302727350758,0.06075061947778
0.0562506500889983,0.0649533533434082,0.502630272724409,0.0607506193798321
0.0562506490077873,0.0649533533434002,0.5026302727219224,0.0607506194113417
0.0562506496000115,0.0649533533434111,0.5026302727263051,0.0607506194107937
0.0562506499800689,0.0649533533434005,0.502630272721883,0.0607506193833542
0.0562506575595665,0.0649533533434039,0.5026302727221912,0.0607506193400312
0.0562506496091336,0.0649533533434119,0.5026302727239932,0.0607506198364943
0.0562506494238187,0.0649533533434071,0.5026302727706153,0.0607506197955044
0.0562506499759054,0.0649533533434096,0.5026302727226148,0.0607506198923824
0.0562506490926211,0.06495335334341,0.5026302727212134,0.0607506193217621
0.0562506497739481,0.0649533533434117,0.5026302727216744,0.0607506196735068
0.0562506502862377,0.0649533533434067,0.5026302727210762,0.0607506193225991
0.0562506500417753,0.0649533533434032,0.5026302727219663,0.0607506194480137
0.056250649665245,0.0649533533434037,0.5026302727303732,0.0607506193453699
0.0562506552590813,0.064953353343412,0.502630272723033,0.0607506193785688
0.0562506499319711,0.0649533533433996,0.5026302727211325,0.0607506194305115
0.0562506496342102,0.0649533533434221,0.5026302727255216,0.0607506195024733
0.0562506502521969,0.0649533533434011,0.5026302727268859,0.060750619419143
0.0562506501138019,0.0649533533434069,0.5026302727234702,0.0607506199300521
0.0562506532009475,0.0649533533434087,0.5026302727219731,0.0607506193964162
0.05625065213171,0.0649533533434041,0.5026302727193485,0.0607506193686456
0.0562506499922869,0.0649533533434131,0.502630272724198,0.0607506193635794
0.0562506498603752,0.0649533533434066,0.5026302727211436,0.0607506193780744
0.0562506497827577,0.0649533533434132,0.5026302727224722,0.0607506194609805
0.0562506498716917,0.0649533533434137,0.5026302727220332,0.0607506193331145
0.0562506500477101,0.064953353343417,0.5026302727301092,0.0607506196369617
0.0562506494660329,0.0649533533434002,0.5026302727205189,0.0607506193513101
0.0562506504140716,0.064953353343405,0.5026302727288681,0.060750619446655
0.0562506498264297,0.0649533533434136,0.5026302727242828,0.0607506193873175
0.0562506499999662,0.0649533533434082,0.5026302727232832,0.0607506195451053
0.0562506500765658,0.0649533533433976,0.5026302727208819,0.0607506203296708
0.0562506507904735,0.0649533533434118,0.5026302727246124,0.0607506194472345
0.0562506503431878,0.0649533533434101,0.5026302727281389,0.0607506194178661
0.0562506500607636,0.0649533533434184,0.5026302727215931,0.0607506193240687
0.0562506494482653,0.064953353343399,0.5026302727207642,0.0607506194987068
0.0562506493748822,0.0649533533434075,0.502630272725114,0.0607506193906546
0.0562506533021335,0.0649533533434023,0.5026302727270096,0.0607506194215765
0.0562506503906922,0.0649533533434064,0.5026302727250167,0.0607506193864844
0.0562506501699421,0.0649533533434021,0.5026302727203255,0.0607506193563323
0.0562506493458872,0.0649533533433986,0.502630272727007,0.0607506194019448
0.0562506494900407,0.0649533533434257,0.5026302727266246,0.0607506194745998
0.0562506542741183,0.0649533533434087,0.5026302727240726,0.0607506193973675
0.0562506503260873,0.0649533533434027,0.5026302727227097,0.0607506198964988
0.0562506501985819,0.0649533533434087,0.5026302727226098,0.0607506194451369
0.0562506499979825,0.0649533533433978,0.5026302727352714,0.0607506194105256
0.0562506502318656,0.06495335334341,0.5026302727335774,0.0607506355448808
