bucket,delayline,maglattice,mixed
0.0825104327429657,0.095266533199995,0.5023074553481339,0.0891081465133112
0.0825104331587564,0.0952665331996465,0.5023074553519934,0.0891081465596033
0.0825104336107227,0.0952665332008589,0.5023074553556963,0.089108146536162
0.0825104330579878,0.0952665332005382,0.5023074553405256,0.089108146496655
0.0825104333977802,0.0952665332004436,0.5023074553752321,0.0891081465934391
0.0825104357776598,0.0952665332006435,0.502307455351326,0.0891081465324017
0.0825104339528976,0.0952665331996077,0.5023074553445048,0.0891081465514629
0.0825104358992675,0.0952665332010851,0.5023074553539889,0.0891081465454809
0.0825104327411659,0.0952665331997637,0.5023074553434226,0.0891081465151153
0.0825104573982388,0.0952665332001436,0.5023074553449791,0.089108146499492
0.0825104344125792,0.0952665332011501,0.5023074553481237,0.0891081468551418
0.0825104353341092,0.0952665332007913,0.5023074554797254,0.0891081468026902
0.082510432763069,0.0952665332007327,0.5023074553461698,0.0891081468637331
0.0825104339926367,0.095266533200913,0.5023074553428093,0.0891081464854761
0.0825104352291397,0.0952665332011126,0.5023074553430031,0.0891081467136487
0.0825104328626568,0.0952665332004294,0.5023074553411784,0.0891081464905328
0.0825104335848299,0.0952665332002475,0.502307455344353,0.0891081465558027
0.0825104328787477,0.0952665332003149,0.5023074553631384,0.0891081464932703
0.0825104515978767,0.0952665332011893,0.5023074553471174,0.0891081465360073
0.082510433034156,0.0952665331997304,0.5023074553417084,0.0891081465583569
0.0825104347851993,0.0952665332024762,0.5023074553506792,0.0891081465908343
0.0825104328374901,0.0952665331998375,0.5023074553563015,0.0891081465505369
0.0825104333214972,0.0952665332007246,0.502307455345936,0.0891081468483679
0.0825104481024213,0.0952665332007249,0.5023074553449346,0.0891081465288034
0.0825104446458421,0.09526653319997,0.5023074553372654,0.0891081465104897
0.0825104366762918,0.0952665332014563,0.5023074553491853,0.089108146507673
0.0825104329125217,0.0952665332004312,0.5023074553426135,0.0891081465078309
0.0825104330395383,0.0952665332011133,0.5023074553456496,0.089108146580319
0.0825104328108185,0.0952665332013051,0.5023074553452122,0.0891081464996452
0.0825104327884386,0.0952665332020438,0.5023074553618481,0.089108146677761
0.0825104338601168,0.0952665331996249,0.5023074553393168,0.0891081465148822
0.0825104365988453,0.0952665332003497,0.5023074553537495,0.0891081465467273
0.0825104331392245,0.0952665332013123,0.5023074553477656,0.0891081465124162
0.0825104329534567,0.0952665332007215,0.5023074553452984,0.0891081466227894
0.0825104329971538,0.0952665331993772,0.5023074553412404,0.0891081471658812
0.0825104371718565,0.0952665332014001,0.5023074553500225,0.0891081465751624
0.0825104332454549,0.0952665332009227,0.5023074553558989,0.0891081465579123
0.0825104327357958,0.0952665332020507,0.5023074553433754,0.0891081464853603
0.0825104338735157,0.0952665331994906,0.5023074553410318,0.0891081465776354
0.0825104344549066,0.0952665332004757,0.5023074553530575,0.0891081465557665
0.0825104475975176,0.0952665331998334,0.5023074553516687,0.0891081465321508
0.0825104328875158,0.0952665332004314,0.5023074553474646,0.0891081465322923
0.0825104328951266,0.0952665331998484,0.5023074553397718,0.0891081465108114
0.0825104332774035,0.0952665331994667,0.5023074553531882,0.08910814657299
0.0825104334780604,0.0952665332029368,0.5023074553501529,0.0891081465849228
0.0825104508450727,0.095266533200734,0.5023074553476881,0.0891081465460915
0.0825104332216755,0.0952665331998778,0.5023074553465783,0.0891081468815597
0.0825104334386627,0.0952665332007177,0.5023074553434448,0.0891081465582782
0.0825104331520313,0.0952665331993315,0.5023074553672707,0.0891081465560272
0.0825104336806602,0.0952665332010347,0.5023074553667707,0.0891081568548185
