,strain,stest,rtrain,rtest,gtrain,gtest,ctrain,ctest
0,,0.013778973679604114,,0.0507447165135443,,0.008753879905474738,,0.011096975421711876
1,,0.007089631175777283,,0.020718176824548625,,0.013268599307736611,,0.013297015529994533
2,,0.00800855344880444,,0.04292713236541147,,0.004849208625175478,,0.004912049372257955
3,,0.008735436428255562,,0.010254571037643274,,0.038872751917024044,,0.010903902604336584
4,,0.015015895110585228,,0.03941171550485641,,0.015802452794683595,,0.015947914668814626
5,,0.01021628516858719,,0.019778497528070347,,0.005568598340647258,,0.005588908701239349
6,,0.006046135442295322,,0.026904584187195806,,0.006287916316549795,,0.006280619125446944
7,,0.004350009662518787,,0.015358221127221535,,0.008607189289063453,,0.008799199284603675
8,,0.010798584099623917,,0.013870100587568128,,0.007147433460683651,,0.006781494733457348
9,,0.010857637150303218,,0.008683439142137712,,0.02226350806358673,,0.02159399360401757
10,,0.00585332568898166,,0.006656232304633842,,0.0058144413293382165,,0.005748430449217709
11,,0.009730583377770694,,0.026441635317887645,,0.013609696221513257,,0.013150463374620069
12,,0.007500587272416847,,0.02882924962929422,,0.012979429473196162,,0.01292514184389723
13,,0.007158965084553398,,0.011107424127955332,,0.006435410372730985,,0.006367061641157885
14,,0.006837515378947417,,0.020289569470358614,,0.006612500565269724,,0.006768520181536309
15,,0.022450363156531313,,0.0197538519876454,,0.025714686999543282,,0.017999098096264942
16,,0.008506635717949913,,0.017478582629846307,,0.015013602855716108,,0.014884876792824674
17,,0.00953703886125943,,0.027438729315095334,,0.005938787178278003,,0.005859061142968783
18,,0.007764557393573048,,0.01467275258473892,,0.007971565943751932,,0.007535972939418087
19,,0.00850004903475107,,0.029128786961195453,,0.00903828134035824,,0.008989804394904145
20,,0.010015104418605982,,0.01158196171732735,,0.00688403229744732,,0.006742251379784991
21,,0.00835526124725735,,0.009863815825336237,,0.020809891321015756,,0.020590708549885133
22,,0.010618991135133787,,0.02242037237832366,,0.011429587906578888,,0.011666482181870132
23,,0.009339437477952024,,0.012392786035029054,,0.008729380558410408,,0.008715442833341018
24,,0.010052945343393812,,0.012672126422663537,,0.011014780002287007,,0.011267521568869593
25,,0.012410247893313568,,0.028909068889214434,,0.010564888975154056,,0.010584195820211565
26,,0.00949379913626005,,0.024639060295356553,,0.006880898281962138,,0.006618756068246569
27,,0.015385173457619493,,0.012443801535469312,,0.009050003999500995,,0.008902848270328029
28,,0.012125010919383911,,0.016423300555513276,,0.014140431080340165,,0.01449590306302762
29,,0.012700126135936326,,0.013243586920699204,,0.01265522569540719,,0.01258883959575895
30,,0.009955025659960847,,0.023642697566942688,,0.0067951279772750645,,0.006914901249180414
31,,0.006220546515441367,,0.017474771803716132,,0.007206423918298478,,0.0071962377834828084
32,,0.012072191289865709,,0.010566893337586694,,0.017014294872774987,,0.016855705809033172
33,,0.007206674287023481,,0.020060370820347236,,0.015110926456703665,,0.015688650094350696
34,,0.006348166774530204,,0.07434160450221215,,0.0049867485659763995,,0.004985284173645206
35,,0.007880388510974326,,0.017087541996704547,,0.010317510315717099,,0.010436154155203766
36,,0.013208635554181655,,0.022763104571492977,,0.008416041461472328,,0.008341955839832178
37,,0.011366977153619609,,0.07275254370500697,,0.007203362109439604,,0.007128292610543329
38,,0.008465629429228447,,0.03971028057048332,,0.0154942025984684,,0.015418672589937456
39,,0.00813673039968874,,0.027655787537528675,,0.007192810236928392,,0.007256081230284754
40,,0.013199313663454702,,0.05112054377318109,,0.010976615181820368,,0.011103392273058534
41,,0.010107319116271536,,0.028569929531507103,,0.014331907485747745,,0.008251522255626996
42,,0.015595443318450622,,0.08432039655863735,,0.014567243875291533,,0.014530792393086956
43,,0.008306693685321057,,0.02306054631272962,,0.018430295836512515,,0.01841959821291499
44,,0.009110365626549615,,0.010144417540062432,,0.009821313689720433,,0.010029485131393314
45,,0.007891223972493297,,0.020946776195639075,,0.02711247950511934,,0.026927535604549094
46,,0.014815237483839888,,0.015016674977608524,,0.01205909213070067,,0.011685331787992949
47,,0.01075048965953251,,0.023311434768571903,,0.020445366162299184,,0.020466620385598454
48,,0.011202094181790528,,0.017079943073409248,,0.0049838090503734125,,0.004922684020963589
49,,0.010843915034570259,,0.01291233280270157,,0.0359022499197768,,0.012533794945206192
