,bucket,delayline,maglattice
0,0.006170960928177372,0.0011801642356501013,0.0704147919354894
1,0.004882249542602786,0.0019565564291128047,0.010329484393831075
2,0.014430312826798243,0.0017111021099305266,0.0073514063818776185
3,0.00895278505322793,0.018502699514505443,0.009926491416871219
4,0.0037017296897504572,0.0032255343506965286,0.02528907309627039
5,0.0026070319508960434,0.0025583294522598127,0.010684108862343266
6,0.004361465040020069,0.002601519052966672,0.010744691841028723
7,0.009347246816648004,0.0045377851200841144,0.004497579785034322
8,0.028566048495719875,0.0025501347008359213,0.024776343249132853
9,0.0017930615490169169,0.10685251232040267,0.01378634888208382
10,0.01510462561948634,0.0012333661788066009,0.05978586458944965
11,0.0068769829597632596,0.001211586884261657,0.016263454498198996
12,0.0015845035316940479,0.0012619417920139706,0.02117513435962858
13,0.007284466942512696,0.00120617952467502,0.008575468630326589
14,0.0021578586041365463,0.0013265953352291856,0.013008152809063743
15,0.004532271442788317,0.0016813544394312,0.005196416316861006
16,0.010567847071409557,0.002071710154932696,0.007019597099184046
17,0.023947524925733283,0.001200641502491455,0.019632959041633445
18,0.01995814757011624,0.0011212674903581243,0.015682686530244277
19,0.008592923341129904,0.002075978162874922,0.027183285700870693
20,0.0016916474544427123,0.004443836441260336,0.04532048570689866
21,0.013813828762082815,0.01260351852468362,0.02429683874513316
22,0.028636161172250502,0.003944525385880786,0.03367541223315803
23,0.02839910439605454,0.007017686580191197,0.023924255587488
24,0.0038649969028769797,0.002123536164904817,0.03918161942832974
25,0.0092023878475183,0.010779741195854446,0.017529678515808254
26,0.00539199044585682,0.00581647456088162,0.009393998787716643
27,0.015524607159324237,0.0018075955593568858,0.009317143362466912
28,0.017915614666765906,0.0015561026046746352,0.022143001420347773
29,0.015941927960429786,0.00819216522166242,0.0048473821763666824
30,0.021283302201244133,0.0021486439420958683,0.007875648252061943
31,0.007504172890068357,0.0031913053910857204,0.017650509832012665
32,0.018448843285179237,0.0014988360097541885,0.012748629008940773
33,0.008897445090102568,0.0014596330705769628,0.005630572935380754
34,0.008477070716656711,0.0011225762804994855,0.008338983291008278
35,0.0013377884193995215,0.0024634185034842038,0.010338330194446741
36,0.004077712517140496,0.0017535929537818534,0.024554920113843595
37,0.005010746878623555,0.0018694803642603087,0.007655155281334553
38,0.0067510795730521276,0.0018752675042902833,0.0031359121816937124
39,0.0047461245143696415,0.0013118949147413032,0.6096438891972942
40,0.004554639502977888,0.00223800943974842,0.0028842982470848612
41,0.005765589364941802,0.0026105629129259487,0.033015408490507235
42,0.005967657023484189,0.0032633307431896574,0.04217266529228241
43,0.0027582207814440696,0.0016770289054802105,0.004099004492720788
44,0.007667769570303067,0.009886664989918376,0.01791625019602419
45,0.0026357208575415775,0.00767051344846481,0.012911119857156579
46,0.003184036079909949,0.002906935379816644,0.004802871390809541
47,0.004855636086909321,0.002916789874033726,0.020281531530793782
48,0.009306469317544995,0.0019456772721389492,0.0071282008839313425
49,0.021285017910433905,0.04574330542852802,0.007344830648563685
