,strain,stest,rtrain,rtest,gtrain,gtest,ctrain,ctest
0,,0.00012255314594338503,,0.00041613182075465064,,0.0029127884502883304,,0.00027054649705883185
1,,0.0022798688022902898,,0.03788041074424466,,0.0031207257399068606,,0.001169798585120705
2,,0.0016261044135982025,,0.053700107122042484,,0.016567584928659305,,0.0006912967231659803
3,,0.0015808991005596617,,0.007642569210650858,,0.0046800586021181895,,0.001081098992890412
4,,0.0032702046189860227,,0.031361707924892866,,0.006263384476467749,,0.006923196929105855
5,,0.007007074903383025,,0.00181012155663161,,0.0950005690885121,,0.0019941688294747746
6,,0.0007933645474503605,,0.0009715588059782807,,0.0067359917616969245,,0.0008709700731331093
7,,0.001297728062429549,,0.16068452848679368,,0.028646478954051317,,0.017683912019725377
8,,0.0012957674154792842,,0.00026406182079487115,,0.10075885007668488,,0.0003368210008035979
9,,0.0005266465496281887,,12.504662846313277,,0.016611547115631724,,0.0014600774466544699
10,,0.004564778168977487,,0.00704410145824718,,0.0014657973072487163,,0.0011676465464459452
11,,0.001560691720967231,,0.013907584502089024,,0.002659186192185437,,0.002619683313560169
12,,0.0004756549540403892,,0.007778045224957339,,0.00033405177384471956,,0.0004667638907586222
13,,0.001048566422901003,,0.0009004808684353439,,0.011996288611286971,,0.007303382862899052
14,,0.001316090941617547,,0.008790881346820137,,0.0002562072615932067,,0.0003401868540774366
15,,0.001638439403756315,,0.00343636295249328,,0.1817417846984946,,0.0040731213636758055
16,,0.0015168571074176372,,0.004715030115991376,,0.005610269174556597,,0.006414778021824584
17,,0.0024312620425308118,,0.005968787746694461,,0.0029587597283754893,,0.002201112682306046
18,,0.00026921550602108295,,0.006533991241911497,,0.03861392515994626,,0.024530337003466806
19,,7.786223043492283e-05,,0.00046285395903720994,,0.005095442273954486,,0.005173613617121087
20,,0.0007586572947871058,,0.003504892558451127,,0.0013929403226769525,,0.0015898649961512308
21,,0.00019098876940067935,,0.00090125411124998,,0.08414748587009631,,0.0023874737436723682
22,,0.0012279257724401632,,0.010145145461541983,,0.002121647894420123,,0.0029901972614067803
23,,0.0011790664330962495,,0.001063431714465216,,0.007550401682939499,,0.0018824266613108858
24,,0.0024061617704790954,,0.0011969294978457533,,0.010055573706229367,,0.011320345357398657
25,,0.0017942065696587848,,0.0007981139791813385,,0.0010448951793094656,,0.0005303510992652615
26,,0.0023867556697175353,,0.010292832088649185,,0.036259873539116576,,0.011964585738865347
27,,0.0009304337209133205,,0.015770225354860425,,0.00010142485471902683,,0.001789137431513054
28,,0.00010206878185040308,,0.0041831691320086675,,0.04660762314981419,,0.013253687671670034
29,,0.000203423837364091,,0.00010504422153542942,,0.006735862484311572,,0.004031968419780091
30,,0.0002458236438293284,,0.0016081455797211824,,0.0010124177190705033,,0.0010661961968672419
31,,0.00046399934127258277,,0.0010799771032847909,,0.01776999114792749,,0.003489914987601602
32,,0.0010068760714755803,,0.0028706193894981386,,0.0072826047816645706,,0.0019089581678750382
33,,0.00012116396350335335,,0.024480551749574815,,0.0019290937165716102,,0.0017932720763569018
34,,0.0012447655411961362,,0.015166540201054896,,0.09153745540710434,,0.0014563935464214834
35,,0.00013823017267976899,,0.07250054692988973,,0.0015704357410638605,,0.0012385371035793027
36,,0.002199857220542909,,0.08787070003153265,,0.008062964597614465,,0.00855440076691282
37,,0.0007241218757857057,,0.0022927625031780854,,0.010182104366742122,,0.010483672244383836
38,,0.004710089645785202,,0.07872163024368763,,0.018308090392330063,,0.00028502035450629116
39,,0.0004966693680389441,,0.034190903119565866,,0.0003749013645312258,,0.000379647438959499
40,,0.0006261841554683762,,0.0033341663478546504,,0.009521200253346199,,0.001285643576635407
41,,0.0006762354555257431,,0.02951931774125807,,0.0009262344189965863,,0.0022928958648177162
42,,0.0019230554095829653,,0.0024019364684769126,,0.003622228098573308,,0.0008101849322536751
43,,0.000987302031410957,,0.0016223503706051445,,0.0012865494943173244,,0.0013635497724017631
44,,0.0037998126914437465,,0.013354747794993089,,0.1729638742675117,,0.0011296156537177373
45,,0.000692358101943398,,0.038386867682714855,,0.005455570487170504,,0.006693585436725566
46,,0.0035370555946870213,,0.08439852777556393,,0.07880748894688235,,0.0038596784999497267
47,,0.002100700983504914,,0.0015621039397660762,,0.003400389939389309,,0.0032200747773318715
48,,0.000980846266234663,,0.04355247341633355,,0.003602827787747764,,0.0021569772498311315
49,,0.0007131860649326894,,0.00021187008191825356,,0.008265085466968157,,0.0010027565491730576
