,Unnamed: 0,bheart,bchest,bblood,dheart,dchest,dblood,mlheart,mlchest,mlblood,mheart,mchest,mblood
0,0,0.4639275090187014,0.8976142165745583,0.2019308274060044,1.0,0.8794198756901092,1.0,1.0,0.8068339989716216,0.1355312307003983,0.385238776855097,0.8035112683230256,0.1065889904962364
1,1,0.4251064874098708,0.890352480274347,0.204657745327546,0.4249213484831331,0.796960270654026,0.140502293400212,0.6538186605935167,0.8350972823393359,0.1173388734941936,0.3844530742966401,0.7997819764048323,0.1136833899469083
2,1,0.4717798066008958,0.961348082897666,0.2303573184293763,1.0,0.8159488525441069,1.0,0.4048361681493398,0.9719147825506624,0.1111172593753315,0.3577052848156943,0.8262820646488542,0.1114841554121202
3,1,0.4794895163353457,0.9423710742347076,0.2467674852360284,1.0,0.8640670844545418,0.1185374027510329,0.4144730594876061,0.8113608135677075,0.1178339007397846,0.350034183808561,0.8615225117776231,0.1056868119454419
4,1,0.5191394400251454,0.9604121011309464,0.272048184617539,1.0,0.7852403558208525,1.0,0.445071341134161,0.8192366069773726,0.1124675895797459,0.3733663706466769,0.8973616180652781,0.1142907259382373
5,1,0.4560059443986289,0.8752354798808294,0.2675520048528272,1.0,0.850642114360264,0.1245409962758553,0.405369233445219,0.9602333571950864,0.1271788589350269,0.3846658025693675,0.8742621532103,0.109583861499593
6,1,0.4897438755242337,0.9346078599299344,0.2817718000468498,1.0,0.8011894237237608,1.0,0.5036645708243788,0.8017726233686071,0.1639338939493839,0.4482454232282091,0.8263216385651881,0.1091421309432702
7,1,0.5603904183566494,1.0,0.3501446243699706,1.0,0.8097295842181436,0.1238809863372675,1.0,0.8268816449096906,0.1526847333105165,0.3715870559889149,0.8458882113815468,0.1131789363965012
8,1,0.4963615306846987,0.9526413144211086,0.2821491346015248,1.0,0.9576804062213854,0.1339126939869431,1.0,0.809933341778856,0.1225988715273387,0.427457155974027,0.8160324326518493,0.1142195383347423
9,1,0.5167753319810834,0.945240742326178,0.2966505601484301,0.4476456486488134,0.948206512875621,0.1168292998375847,1.0,0.7915171392905075,0.1158542753091755,0.3789370281770948,0.8427535141996826,0.1095017664224356
10,1,0.5330039002328607,0.9624867983375476,0.30933495327392,0.4149251259767818,0.8007051589593078,0.1343020951394442,0.4471318611052464,0.8371805703749383,0.1182481032678322,0.5153121175694698,0.8228242689172384,0.1102658324498965
11,1,0.4649582594097621,0.9473315353199852,0.2272971446307781,1.0,1.0,1.0,0.4272692241807187,0.822041752943068,0.1151234767931305,0.3526888090246516,0.8853295178569269,0.1050292452799317
12,1,0.5182479767213377,0.9818633947720647,0.3315129258602765,0.9938283927475148,0.82625076457822,0.1394313005082657,1.0,0.8351277125506851,0.1412955593923366,0.354954488069216,0.82073421662603,0.1171005037652722
13,1,0.5217782280111535,0.9486772970249028,0.3006388578163655,0.4387540596654714,0.8555992570897256,1.0,0.4013574620751389,0.7899488176812829,0.120483204746898,0.3417353071209493,0.7984556912502945,0.1100394083136536
14,1,0.4596021454593805,0.970658682102201,0.230834122020254,1.0,0.8630660224814533,1.0,0.3984230524552369,0.8117762912146023,0.1160549527253987,0.3421191180172187,0.8652699953771498,0.1147926122690018
15,1,0.4538417953801668,0.9038357195005352,0.2017514026058218,1.0,0.8679197016370683,0.145167776701724,0.4227921799855498,0.782856036678459,0.1180697429876301,0.354269106046934,0.8063424661391452,0.7575608681611046
16,1,0.4660339870080244,0.946270674439762,0.2048355058414229,0.8494128127406029,0.8555708704285174,0.1618376822870695,0.5407977927516195,0.7899823239102147,0.1075350081875937,0.3867799263827495,0.8184158233138771,0.1061182011292647
17,1,0.4854844937062817,0.9444205238950732,0.2839110680123656,1.0,0.8180926805997805,0.1379704149328202,1.0,0.8130483542723426,0.1316842583521592,0.3567164356359689,0.8127563769587342,0.1132515089114296
18,1,0.4989966545944109,0.9105788279400294,0.2965473204899667,1.0,0.8107419841263401,0.1412874375952682,0.5067080355742261,0.8293686111497203,0.1370551952235003,0.3613877736750431,0.8139378894756916,0.1156082931633407
19,1,0.4750159438174466,0.9399587754529416,0.2326701221531803,0.4709852821949644,0.8566689588921832,1.0,0.4685436675574925,0.8389766901480505,0.1731832402405114,0.3596075242917029,0.8225428552050142,0.1089999358303564
20,1,0.4724164882080344,0.930989890935038,0.2259628563487244,0.4984977791760134,1.0,0.1127600091928839,0.4833796665481765,0.8178259229242456,0.1138157571428856,0.3641053331604377,1.0,0.1074742409387364
21,1,0.4699677977397516,0.9488524827179328,0.2514461464660586,0.3996565461133161,0.8328201443868913,0.1221811176595744,0.4397372461681789,1.0,0.1402357732906093,0.3712821326900643,0.8682188644174234,0.1124313780447998
22,1,0.5276432896440113,0.9280682177542968,0.3160202355342384,0.619940180187601,0.7940026881696202,0.1634263925912999,0.4738319881811439,0.8086873712627485,0.1357071430561008,0.3576049690722629,0.7957948025525714,0.1153789253564792
23,1,0.5205116663206804,0.962362103422126,0.2974964204368303,1.0,0.7915532081841696,1.0,0.3986139800817742,0.8199966859017148,0.1530177624098075,0.4051141895372748,0.791362595512739,0.1091910621201412
24,1,0.5422342087714623,0.959269703255308,0.3256081392828458,1.0,0.8578561579051892,0.2092603267230686,0.3933116437733858,0.7655540208679164,0.1170300446853701,0.3577305832374006,0.7943180290384471,0.1065483214748705
25,1,0.5337673665761813,0.9634995358572592,0.3162539718430921,0.5064147016794216,0.8133872936178738,1.0,0.6561233288155239,0.7817982271147339,0.1196777296991147,0.3730883251068793,0.8342157202872873,0.1100539190074093
26,1,0.5274561046215581,0.952380137196851,0.2990100806378053,0.5578340236779632,0.8339000422110364,0.1298573936750913,0.433034310808614,0.7886211518783689,0.1127270208245283,0.3693718615179667,0.7921054841584578,0.1103429890491914
27,1,0.4226273913816508,0.8995363848800201,0.1838477280275268,1.0,1.0,1.0,0.4012289882389889,0.791956685578275,0.1146216801329111,0.3766620609151141,0.8125947544429287,0.1117106134530731
28,1,0.4576005720048315,0.9457439374506174,0.2333155132109114,1.0,0.9734585612131036,0.1294391644476641,0.8832506953662721,0.784012975525649,0.1717577003030841,0.3943644405027388,0.7938541094818156,0.1123772773856201
29,1,0.4757549790965464,0.8604471660011718,0.257901312411451,1.0,0.8824433931195543,0.1226637657728417,0.6708144357116508,0.8006684641276585,0.1422186565386626,0.3736152670860489,0.7847061704637281,0.1143034874683869
30,1,0.5370725269101273,0.9074690948643048,0.2430390744796815,0.4434175448854413,0.8336548861860763,0.1432272467928774,0.4626276179386286,0.7889959910206557,1.0,0.3538929642221142,0.8541199628537083,0.1110704727471869
31,1,0.5133783839598167,0.9563022003492172,0.2909310218362789,1.0,0.8375685549697259,1.0,0.7940080742898403,0.7986152743785037,0.3107296550300373,0.3730857953018228,1.0,0.1121270589296125
32,1,0.4684328921896387,0.934994576111201,0.3128061365195388,0.8915953634739316,1.0,1.0,0.398237720144986,0.8245638564169196,0.1157173471741332,0.3891934161439572,0.7898599839094645,0.1600166144069646
33,1,0.461675688004603,0.9428257066410692,0.2145699455640509,0.5959899162536608,1.0,0.1227962959063388,0.3961266754855802,0.796060548013563,0.1483011341140883,0.3641838302157353,0.8220709741365636,0.1129729661032346
34,1,0.4537474046434959,0.9274956058201076,0.2353417183053293,0.7732374379410596,0.9168864485951168,1.0,0.4615419550981302,0.8009375814412317,0.1147755736329689,0.3420837046686861,0.8411429952603114,0.1107112102487272
35,1,0.565685405649679,0.9799935126427848,0.3515015478843679,0.5509737881396206,0.8202098322054314,0.1501687789107006,1.0,0.8245468508387206,0.1152841833341171,0.3803701927076695,0.822450646964391,0.2060718280501522
36,1,0.4640952976254296,0.8868322487944883,0.1903209313690896,1.0,0.8451607759068395,0.1321893233431112,0.4056743281160653,0.7968359220750942,0.1175231107509945,0.3691738722201711,0.7795475887457097,0.1110073706408828
37,1,0.5248159653998965,0.9257074991181368,0.300162981289269,1.0,1.0,0.1436031981773154,0.5198243308318394,0.8253782544058457,0.1951459396963455,0.3629606237941696,0.8474251719051163,0.1136849520388609
38,1,0.5349230622141645,0.9689518771265108,0.3060024895672926,0.4211295531454535,1.0,0.1268691925839146,0.4354726820041539,0.8026752108261406,0.1116746259003347,0.3524752345564388,0.8773050020446688,0.1087407635711984
39,1,0.4864028235639113,0.97933239498345,0.2984236653003515,1.0,0.8593750694373384,0.123891387784495,0.3945907784177686,0.8586480217030877,0.1137243454183304,0.34962495026256,0.8622634806284211,0.1071832704166803
40,1,0.5186286978021847,0.9748227441159149,0.2911739222685648,1.0,0.887429035588528,0.115304331408477,0.5666280208376262,0.8192079790249424,0.1167419121170924,0.3589039091111368,0.8391876215957264,0.109347489985365
