,strain,stest,rtrain,rtest,gtrain,gtest,ctrain,ctest
0,,0.00048425221541561206,,0.0022926994140737627,,0.000562776442014778,,0.0006446632051793868
1,,0.0007610278435939094,,0.0023333130640866653,,0.0006003835530059051,,0.0006793839133349963
2,,0.0004923649374117851,,0.0002001229059987665,,0.0011020688959313373,,0.0011674913794242861
3,,0.0006847414062371326,,0.00017200680071384152,,0.00017393852011330778,,0.0003204828079092536
4,,0.00043757202363601947,,0.0005036708590366162,,0.000934813167925728,,0.0001158793234506777
5,,0.0004203312097942568,,0.004316667491012498,,7.634313016778352e-05,,0.0001540748236140206
6,,0.0010719643325775015,,0.44964419014078616,,3.65346135383728e-05,,4.7311080247461415e-05
7,,0.0006619980603471874,,0.004385639117222006,,0.0015435193882060068,,0.0006126990716558814
8,,0.0005552780099557754,,0.0003435108594741424,,0.004899585600260031,,0.0024631400055642886
9,,0.0010148359202772864,,0.0029751145830912984,,0.0018200222406914758,,0.0016882257455453813
10,,0.0009261378122977174,,0.0009354966993186123,,0.0013212702832979832,,0.0012729696600807193
11,,0.0017550482927656654,,0.0032988051678039827,,0.00010662116775103554,,6.797528370807038e-05
12,,0.0009528944128331327,,0.0006077468353337565,,0.00117943356992672,,0.0011060421743273171
13,,0.0008997200111396722,,0.0001417109043537633,,0.0013814910744892304,,0.0014546161845501258
14,,0.0024422955356336045,,0.5952010313101952,,0.000451431873071851,,0.0005608332810462601
15,,0.0005276611322255569,,0.0005602815706599087,,0.0010562250102784266,,0.00017674753366800794
16,,0.0019018319148233912,,0.00041814985407656266,,0.001113246271339602,,0.0011523166888316656
17,,0.00118505912096312,,0.0016162768047672988,,0.0004625308442196597,,0.0005256430823339509
18,,0.0010453139773689004,,0.0033428447491330015,,0.00010069928074029855,,0.00020167132709766593
19,,0.0003732044190426511,,0.00034588594190427277,,0.0017938124268918581,,0.0007748754750404195
20,,0.0005635621459565253,,0.0005177970149969092,,0.0016618747043415584,,0.0016815067517788518
21,,0.0011130733412381838,,9.134540023188153e-05,,0.0015057696974216392,,0.0003856316188702086
22,,0.00040354420451181805,,0.009325712023358431,,0.00037650159384590567,,0.00043370679489766127
23,,0.0007321334229222727,,0.00031555335828775465,,0.0017784044064290243,,0.0015348935609210475
24,,0.0006975510783612878,,0.0009388406568468013,,0.0005302727532175419,,0.0006835771257942635
25,,0.0017900267640242116,,0.0003757912491773853,,0.007342499474293259,,0.001653597163441228
26,,0.0015358301783350594,,0.001858709091111889,,0.0010532691204300005,,0.0011575659421917176
27,,0.0014396368216987063,,0.0008886126666192157,,0.0005301988865790893,,0.0004932859568168726
28,,0.001009574802367426,,2.628944684486028e-05,,0.0028891235100975774,,0.0023591249691985723
29,,0.00022025920381462094,,0.12597361882039873,,0.002354068388298903,,0.002267530327467147
30,,0.0008041616042686864,,0.0020293266826904226,,0.0017975771990331403,,0.0007928370373333385
31,,0.0018660385840533122,,0.24672771755229214,,0.0016831676203564775,,0.0005043287600282365
32,,0.0014992263394419578,,0.0006706274629750143,,0.002751704594037966,,0.00018070654413729706
33,,0.0017647445542142886,,0.00023280413509089716,,0.000856306433246988,,0.0006120343904209254
34,,0.0010954273530575484,,0.000537660619550068,,0.00032426856813364,,0.0004343639602816274
35,,0.0007273260210150763,,0.0005651387195664676,,0.0014607815370445796,,0.0014517364648314135
36,,0.0006595650061517911,,0.008505322399418515,,0.0008869590356993598,,0.00046054395099082856
37,,0.0015029936172575194,,3.7365388831796776e-05,,0.0020431501768099127,,0.0014259975849946016
38,,0.001556320027211011,,0.0003917885400076514,,0.0013890739829472247,,0.001380101626819115
39,,0.0003426967120719671,,0.028360171202035406,,0.0005939548926227463,,0.0007428224294933443
40,,0.0010973778278940646,,0.016781265604227602,,0.001076650123660664,,0.001138144975861277
41,,0.0009069568573661238,,9.552883015508431e-05,,0.0031448036418474344,,0.0005030283789639044
42,,0.0002853095171108628,,3.0165105779610196e-05,,0.0012260985655376372,,0.00045359913722885773
43,,0.001609512245555118,,0.0009144325535668686,,0.0009625213497009941,,0.001035814749583477
44,,0.00045443574010723206,,0.00027686870376549975,,0.00025863495247127323,,2.7301783941118918e-05
45,,0.0011704823217203858,,0.00756182465211722,,0.0019917546674039616,,0.0017526532011459847
46,,0.00013679901434070332,,0.006126369072936893,,0.0016341239104753424,,0.001004821005153167
47,,0.0002702766283433752,,0.0023693835498303424,,0.0007697355323894447,,0.0006930909129449467
48,,0.00099460515413121,,0.01961851405696976,,0.00032677932115622696,,0.0003487473797110051
49,,0.0002615946031925733,,0.00011922937284128685,,0.0005517060335278781,,0.0007885327306120725
