,strain,stest,rtrain,rtest
0,,0.5457022219779781,,0.8123344271367803
1,,0.4786262607559686,,0.6751554353746843
2,,0.4576749935957949,,0.7209335413810104
3,,0.4713107387205313,,0.7330860545806327
4,,0.4490118974802199,,0.7877588774191765
5,,0.4992783937995291,,0.505121603402656
6,,0.4991411969787294,,0.7101824176812347
7,,0.45532704220959946,,0.7558936397522735
8,,0.5091374973307345,,0.6313568388341745
9,,0.503933966332964,,0.6990082592209906
10,,0.5032594817805267,,0.7156040149142517
11,,0.4393161482334588,,0.73832204684254
12,,0.5210764335173369,,0.7799250084042774
13,,0.4983928724724932,,0.745484687282389
14,,0.4909786493284379,,0.6030763282122059
15,,0.5897778601980548,,0.852794980731799
16,,0.5608661467348866,,0.7709592626942404
17,,0.4382897542020815,,0.7448664338196583
18,,0.4426727017373822,,0.6354690406338336
19,,0.570521789748474,,0.7441789447036853
20,,0.4771551089348613,,0.793650060363995
21,,0.4896773356150544,,0.593338425276345
22,,0.4695020258917566,,0.747160448368653
23,,0.5750675153841416,,0.7059079261901123
24,,0.42784050282484193,,0.5098274547733299
25,,0.4476848786893534,,0.7079187631697944
26,,0.5039705611874601,,0.8227332936894356
27,,0.5038793959692908,,0.7410320764118353
28,,0.4623639063134827,,0.5923616658681203
29,,0.4304310650323099,,0.6463794290666226
30,,0.5983059192151058,,0.6870620501816178
31,,0.5618732413600438,,0.6930216231546128
32,,0.46061416663434684,,0.6721955887704283
33,,0.6737562209526873,,0.7506846629281924
34,,0.40964394554552613,,0.6597184947652557
35,,0.4169752100471283,,0.7374409135919369
36,,0.5217585135373682,,0.841261155595734
37,,0.440245193433384,,0.7677631592330025
38,,0.4795803226864694,,0.7327387709211909
39,,0.47986175796047364,,0.7800402571762718
40,,0.4446233474381483,,0.7538157166841721
41,,0.4463855965042814,,0.6717284486831702
42,,0.4225091617513301,,0.7394660726380771
43,,0.467092173188096,,0.5733341011054518
44,,0.4401747340353881,,0.7876556172385607
45,,0.44608817634141545,,0.7344602460430675
46,,0.49803328472184594,,0.465086987416762
47,,0.4880024262149679,,0.7601964504348298
48,,0.47702565621504955,,0.5591941772187435
49,,0.38803798069797435,,0.7804870376373894
