,Unnamed: 0,heart,chest,blood
0,0,0.4796855677766081,0.8212245045523892,0.1325070107966545
1,1,0.441626252051705,0.8298274593252325,0.1372222343018961
2,1,0.4473613188336534,0.8242810172753405,0.1236674008332556
3,1,0.4550350899457541,0.8535297971915249,0.1385055209274723
4,1,0.4305804272893347,0.8520570078123032,0.1233130219156745
5,1,0.4337118591954906,0.8397937619260017,0.1243869153506651
6,1,0.4350687369978943,0.7763283391151193,0.1275119018909392
7,1,0.4593903245100079,0.8287052447186665,0.1270740410446368
8,1,0.4421221470337424,0.8127732531796699,0.1281436079025768
9,1,0.4437542833287309,0.9277483334000348,0.1486066767248401
10,1,0.4436780946406298,0.8834603709465484,0.1236409543876043
11,1,0.4578655797961721,0.7692355400825542,0.1297593804855857
12,1,0.4694845237148491,0.8075759441462528,0.1316686127031127
13,1,0.4613241513535597,0.8320687950479808,0.1326973171645103
14,1,0.4711511059612353,0.8104262754476506,0.1478484130350898
15,1,0.4704998031796731,0.8150000709550084,0.134617772224831
16,1,0.448136355746723,0.7989436383545592,0.1315791347429271
17,1,0.4353887595869948,0.8230421027441129,0.1238351204804042
18,1,0.4705617439731485,0.8081393746615076,0.1466414917648691
19,1,0.4770331039173365,0.8002784507796132,0.1241804082462224
20,1,0.4398476470879581,0.8301690263928925,0.1140666034608787
21,1,0.4673472327628695,0.7731214968662056,0.1354004702040578
22,1,0.4341375028338188,0.7750493843768239,0.1317747603300936
23,1,0.4408752830470809,0.7708221108511134,0.1246003982763934
24,1,0.4578777281886934,0.7752012805082196,0.1196105031844615
25,1,0.4382114277380738,0.785146892377748,0.1196362203269729
26,1,0.4774056016187933,0.8127737773250441,0.1201017756898497
27,1,0.4816564521828732,0.8473104586528667,0.132650983818091
28,1,0.4500023966566592,0.7991059753250649,0.1309381847608781
29,1,0.4409155746376295,0.819199556832679,0.1217603362534268
30,1,0.4341802674631035,0.8280357616383681,0.1301008550531986
31,1,0.5127519852653456,0.787718262181506,0.1221910356741796
32,1,0.4540230619311753,0.7865547932357531,0.1268279453178999
33,1,0.4654268574394141,0.83467527362478,0.1398331602804378
34,1,0.4336916847959661,0.8069116354728735,0.1306370839515167
35,1,0.4575919042880181,0.8190559078383807,0.1313195176305629
36,1,0.4358731664146409,0.876427462595358,0.1273845951068169
37,1,0.4378071570805388,0.7831888139383526,0.1216959977944048
38,1,0.4489800255406379,0.852084941184925,0.1594970378775311
39,1,0.4666206004125663,0.8327440298989692,0.1449553536207505
40,1,0.4539684871887746,0.8345338562506001,0.1250478578949093
41,1,0.4950556121496292,0.7996557637265376,0.1273691013688121
42,1,0.440779437811421,0.8189578891876874,0.1501965987469637
43,1,0.5088642288591717,0.8209896825135176,0.1199856159932129
44,1,0.4426501711714149,0.7892756602834676,0.1246705655082198
45,1,0.4539528570648409,0.7755371144984835,0.1351450150611694
46,1,0.4368774382924088,0.8144234319447298,0.1265462153668385
47,1,0.4403849233497235,0.7859029693621267,0.1222266850170912
48,1,0.4353823205131009,0.7961868761677308,0.1233497741455388
49,1,0.439649802284998,0.8250347853733676,0.1372036140314892
