,Unnamed: 0,heart,chest,blood
0,0,0.3613844974067693,0.8943996351730292,0.8636763830639081
1,1,0.3667594384358943,0.8293285507737491,0.7965700647758986
2,1,0.3597985586843694,0.8570935387971745,0.7678026836275089
3,1,0.3958401027033673,0.8554959908329829,0.795665372854946
4,1,0.3516475737517482,0.9219774636588371,0.8185507530057359
5,1,0.368876731019205,0.903117299364948,0.7653605922507675
6,1,0.3728833336772632,0.863782642437994,0.8462069145077458
7,1,0.3688774719915626,0.8093798394939361,0.7614939296541382
8,1,0.3619025465256908,1.0,0.8240860399312809
9,1,0.3788088205854752,0.8714588789745322,0.861783640663192
10,1,0.3833625568552256,1.0,0.8907068660347107
11,1,0.3604369622098688,0.8799385280472586,0.7908303840689499
12,1,0.365330623721971,0.9413570745766248,0.8130446809736498
13,1,0.3595176838409371,0.8484383289792703,0.8261458226339452
14,1,0.3451056725441629,0.8956530609608065,0.7743586330089504
15,1,0.350727571230804,0.8055124580421721,0.7337945841732174
16,1,0.3509109600974232,0.8092650518443508,0.7461586818363628
17,1,0.3526108840387276,0.8547132321132048,0.7574388853975729
18,1,0.362703882257898,0.8972476688372342,0.8569829057075459
19,1,0.3567815088336984,0.870045605290893,0.7931661446409398
20,1,0.3706850144524513,0.9472907358162465,0.9050233129480302
21,1,0.3644474900435832,0.9129817017725778,0.90670764417496
22,1,0.364588612258146,0.9007323276888064,0.714292587112357
23,1,1.0,1.0,1.0
24,1,0.3644825697155635,0.8748979267736993,0.8822967685825648
25,1,0.3592332994168408,0.8382960646043384,0.8253812800004432
26,1,0.3556966600279769,0.9144715432216222,0.841919570477233
27,1,0.3565720202308945,0.856954900632227,0.7675760097788233
28,1,0.3601727316126382,0.8037729895403352,0.7417188545752291
29,1,0.3659762764307029,0.8666886592487913,0.7517862068464982
30,1,0.3564836207265765,0.8532516600648433,0.7679844901274003
31,1,0.37628503651461,0.9963232438370137,0.93629307714019
32,1,0.3482146545960817,0.8561548510433321,0.7899672464647773
33,1,0.3596732015126734,0.8257717517827428,0.7900876871170609
34,1,0.3635141189107884,0.8856871265694273,0.9041876615623154
35,1,0.3481108022742,0.8464287918868939,0.8067552103301294
36,1,0.3493405984043637,0.869765812317646,0.7213194892730821
37,1,0.3765042415835543,0.8100358556134528,0.7268915410609811
38,1,0.3709960883516376,0.8681444661306191,0.8232418195287141
39,1,0.3512313303823209,0.8718236667238779,0.866281813609639
40,1,0.3490583899565802,0.8914072440838833,0.7435050991118997
41,1,0.3480069569628105,0.8960116369996538,0.8979557393466685
42,1,0.3757977106710733,1.0,0.8615887183442067
43,1,0.3669555853801131,0.8979701945757215,0.877292294386647
44,1,0.3701848840897986,0.8443131592266171,0.8440178166436053
45,1,0.410886246741147,1.0,1.0
46,1,0.3758795111964055,0.94190691300056,0.7796709528723793
47,1,0.3589513613383069,0.847888200076155,0.7732199865186189
48,1,0.3508449716386358,0.8168693759172176,0.7656882680376105
49,1,0.4004972596360096,0.9960624360240046,0.9292116979093372
